genotype,trial_type,analysis_window,n_trials,n_animals,mean_duration_s,mean_n_peaks,mean_transient_freq_per_min,sem_transient_freq_per_min,mean_peak_amp_z,sem_peak_amp_z
NE,Hab,Entire_trial,18,6,299.8445902222225,40.44444444444444,8.093100783055933,0.3753361704826142,2.65564538266668,0.049417252319725956
NE,Hab,Social_interaction,18,6,24.19483333333333,5.388888888888889,14.892378482879016,1.4775568773072545,2.974613232021623,0.13590373478534698
NE,Novel,Entire_trial,17,6,299.8566927058821,40.05882352941177,8.015593245736888,0.29790839638584093,2.7655088372474776,0.04816229154038609
NE,Novel,Social_interaction,17,6,33.0555294117647,7.0,16.91331198820286,2.810419429502675,2.8634554553114127,0.09843530467253943
NE,Social,Entire_trial,18,6,299.84678933333333,40.94444444444444,8.193054126283334,0.34408174983586626,2.5819783494543787,0.04700225545000709
NE,Social,Social_interaction,18,6,59.089388888888884,14.0,16.146837924651127,1.5540098960169197,3.132750788008342,0.12322105827413561
