syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
16,262.4915,808.3841,1.9537,0.033,0.2782,-4.1614,-5.0841,0.3136,1.871,0.5307
16,262.0528,809.4268,2.239,0.9133,-0.9267,-2.0111,-2.5155,-2.3542,4.1236,2.4447
16,262.66,809.7341,2.0846,-0.8444,0.0946,-1.7891,0.1742,0.3491,-0.6493,-0.3737
16,261.0715,810.6368,2.1485,-0.8529,0.0296,-1.511,0.4138,0.1516,-0.836,-0.2648
16,257.223,812.1889,2.1712,-0.914,0.0274,-1.3618,0.4363,-0.0597,-0.8686,-0.333
16,253.2675,813.8033,2.212,-0.8366,0.0758,-1.2695,0.5277,0.0322,-0.5888,-0.2078
16,250.2832,815.2979,2.2992,-0.9099,0.1321,-1.3992,0.5447,0.1155,-0.5284,-0.0109
16,246.7621,816.3008,2.3704,-0.7627,0.1844,-1.2941,0.4116,-0.0079,-0.3955,0.0684
16,242.1901,817.5417,2.4076,-0.9187,0.1738,-1.0949,0.2203,-0.0849,-0.3257,0.1669
16,239.4826,819.1509,2.4203,-1.0242,-0.0089,-1.1397,0.0605,-0.1222,-0.6288,0.2986
16,235.7438,819.5329,2.4818,-0.9851,-0.0034,-1.2859,0.0082,-0.0924,-0.8967,0.3322
16,230.9677,819.265,2.4853,-0.9869,-0.3154,-1.309,-0.1142,0.019,-1.0824,0.3096
9,226.7125,818.3273,2.5595,-0.8683,-0.3581,-1.3797,-0.3878,-0.0529,-1.0577,0.423
9,221.4641,817.7172,2.5344,-0.8761,-0.2708,-1.5734,-0.319,-0.2144,-1.197,0.1473
9,216.5853,816.5824,2.5489,-0.907,-0.3503,-1.5115,-0.1153,-0.0281,-1.1997,0.0154
9,211.5512,816.9738,2.5724,-1.0604,-0.1706,-1.359,-0.0876,-0.3836,-1.3694,-0.4004
9,207.8733,817.8162,2.6526,-1.0532,0.0142,-1.5233,0.0737,-0.1182,-0.7111,-0.3851
9,202.2327,818.2821,2.6624,-1.1913,-0.1458,-1.149,0.1485,-0.3208,-0.7801,-0.5047
9,197.5416,818.721,2.7444,-1.3089,-0.2251,-0.9423,0.4025,-0.343,-0.3995,-1.0709
9,192.2582,820.8325,2.7665,-1.1628,0.0817,-0.812,0.4919,-0.2342,-0.4031,-0.636
9,189.3199,822.648,2.8129,-1.1643,-0.0412,-0.7098,0.5062,-0.0945,-0.4595,-0.8016
9,185.51,823.2546,2.773,-1.1682,0.0422,-0.5772,0.5391,-0.0758,-0.457,-0.5136
9,181.3621,823.5229,2.8173,-1.3215,0.1304,-0.7816,0.52,-0.367,-0.2276,-0.5646
9,177.7457,823.3851,2.8537,-1.5338,-0.3481,-0.484,0.3719,-0.0118,-0.3911,-1.0133
9,173.0444,823.8108,2.8198,-1.5525,-0.1621,-0.3933,0.3764,-0.1234,-0.7221,-0.8898
