syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
38,549.3285,515.0571,-1.1762,0.5937,-0.2448,-1.7205,-0.5147,-2.4749,0.6127,2.7492
38,549.8595,513.7952,-1.0102,0.1312,0.4449,0.824,0.4153,0.3683,-0.38,0.0908
38,550.1107,513.4739,-1.1886,0.357,0.4105,-1.0405,0.4638,-1.1703,0.4521,0.0855
38,550.0275,513.1072,-1.1495,0.4521,0.2523,-0.9751,0.135,-1.2839,0.5813,1.0735
38,550.3596,513.3169,-1.1806,0.3393,0.3803,-0.5085,0.1982,-0.6184,0.1879,0.5127
38,550.4207,513.9018,-1.2157,0.1855,0.3145,-0.6538,0.1583,-0.846,0.3186,0.2332
38,551.0364,514.2434,-1.1539,0.3154,0.3661,-0.7468,0.2073,-1.0641,0.2355,0.6056
38,550.8717,514.771,-1.1879,0.2421,0.2558,-0.6393,-0.0291,-0.8867,0.1866,0.6528
38,549.9659,514.6694,-1.1617,0.2686,0.3236,-0.7522,0.0178,-0.8344,0.3507,0.3951
38,550.4202,514.2371,-1.159,0.4183,0.2336,-0.7171,-0.0455,-0.9057,0.32,0.6729
38,550.2526,514.9477,-1.1415,0.2231,0.219,-0.6754,0.052,-0.7448,-0.018,0.5328
38,550.6122,513.6466,-1.1854,0.2567,0.2944,-0.6194,0.0036,-0.7755,-0.0104,0.4666
38,550.3003,514.7693,-1.176,0.2753,0.2198,-0.6144,-0.0437,-0.9218,0.2808,0.6303
38,549.9716,514.647,-1.125,0.439,0.2586,-0.7127,0.0473,-0.8741,0.2791,0.6474
38,549.4253,514.3368,-1.2052,0.3639,0.3491,-0.5269,0.0966,-0.9027,-0.0677,0.4166
38,549.8027,514.7116,-1.2129,0.4174,0.2587,-0.5899,0.0384,-0.5896,-0.0907,0.5151
38,550.6438,515.0138,-1.1892,0.523,0.3543,-0.5902,0.005,-1.0598,0.2222,0.6277
38,549.9869,514.009,-1.1821,0.3256,0.2407,-0.5837,0.0268,-1.0592,0.1591,0.5337
38,549.6958,513.9252,-1.1839,0.3074,0.2222,-0.6447,0.0616,-1.0232,-0.0627,0.4188
38,550.1736,514.3967,-1.2023,0.4546,0.3039,-0.5447,0.1853,-1.0825,0.1053,0.438
38,549.8043,514.9937,-1.1328,0.4256,0.4845,-0.6021,0.1286,-1.1015,0.2045,0.5193
38,550.2883,514.8404,-1.2165,0.5012,0.355,-0.7828,0.1371,-0.8177,-0.0613,0.4614
38,550.4294,515.8333,-1.1495,0.4508,0.5073,-0.7438,0.0429,-0.7035,-0.1472,0.5034
38,549.4072,515.4029,-1.1835,0.3627,0.4109,-0.5474,0.0282,-0.9476,0.0388,0.5113
38,549.268,514.8032,-1.1974,0.356,0.4011,-0.672,0.1515,-0.7483,0.0729,0.4422
38,549.5443,515.4402,-1.1482,0.3013,0.4078,-0.6818,-0.0409,-0.8027,0.0847,0.5274
38,549.6339,515.6602,-1.1398,0.3148,0.4217,-0.5877,0.0276,-0.9195,0.1761,0.5795
38,549.677,515.9027,-1.1685,0.4577,0.2244,-0.5564,0.0833,-0.8293,0.1048,0.2784
38,550.2804,515.5205,-1.1882,0.3804,0.2978,-0.5443,-0.0337,-0.8526,0.3163,0.3787
