syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
21,492.5448,182.9558,0.6945,-0.4244,-1.0507,-3.6207,-0.0589,1.2279,2.519,3.632
21,491.7488,181.6547,0.4493,-2.1625,-2.2042,0.9517,-0.4797,-3.8093,-2.1552,3.4469
21,495.8741,183.7308,0.3819,-0.7343,-0.3684,-1.9642,-0.3764,-0.2542,-1.364,0.258
21,496.8297,185.9956,0.4388,-0.4083,-0.303,-2.2671,-0.6497,-1.2073,-1.2812,0.3901
21,497.537,187.8433,0.4704,-0.2025,-0.3942,-2.4306,-0.7357,-0.7972,-1.5656,0.1125
21,497.3693,189.881,0.4657,-0.1948,-0.3251,-2.1801,-0.9133,-1.0124,-1.6329,0.1853
21,497.3263,191.0114,0.5274,-0.2563,-0.4133,-1.961,-0.806,-0.6674,-1.698,0.0792
21,498.0301,192.0176,0.4959,-0.1914,-0.2063,-1.8717,-0.6196,-0.7491,-1.4194,0.1277
21,497.9895,191.9716,0.4458,-0.1697,-0.0469,-1.4791,-0.5042,-0.4447,-1.6098,0.4623
21,498.2618,193.1018,0.4636,-0.2335,0.0298,-1.3387,-0.5662,-0.5686,-1.2625,0.6368
21,500.5849,194.1861,0.5021,-0.2953,0.0678,-1.3656,-0.5424,-0.9217,-1.3462,0.5411
21,503.6378,194.8707,0.5214,-0.2203,0.1017,-1.0945,-0.5377,-1.058,-0.8423,0.6943
17,506.5552,195.0073,0.5781,-0.2779,0.1605,-1.1582,-0.3839,-0.7953,-0.59,0.4313
17,508.5988,195.3916,0.5587,-0.2463,0.1899,-1.1473,-0.3682,-1.1426,-0.5271,0.6482
17,510.6482,195.7574,0.5092,-0.3595,0.0736,-1.1869,-0.2084,-1.1719,-0.7861,0.4905
17,512.5579,195.8723,0.5643,-0.5283,0.0781,-1.3452,-0.473,-1.3707,-0.8528,0.496
17,514.3333,196.6308,0.5627,-0.4285,-0.0011,-1.2101,-0.4536,-1.4273,-1.096,0.7434
17,515.7204,197.421,0.524,-0.3364,0.0289,-1.191,-0.2884,-1.4089,-0.9435,0.6363
17,517.6463,199.0003,0.6084,-0.3811,0.2345,-1.4235,-0.087,-1.2311,-0.9979,0.7
