FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,G0
0,4745.777568,7,37336745.344,0.00392156862745098
1,4745.797536,2,37336765.3248,0.0315846087651361
2,4745.817536,1,37336785.216,0.0237547892720306
3,4745.837536,2,37336805.248,0.0313069846538406
4,4745.857536,1,37336825.2288,0.023712787100211
5,4745.877536,2,37336845.952,0.0310478005204172
6,4745.897536,1,37336865.2672,0.0216475095785441
7,4745.917536,2,37336885.2224,0.0288544675968611
8,4745.937536,1,37336905.2544,0.0215276497223759
9,4745.957536,2,37336925.2224,0.0286465056241933
10,4745.977536,1,37336946.0608,0.0213903743315508
11,4745.997536,2,37336965.248,0.0284907902554961
12,4746.017536,1,37336985.2416,0.0213883254451206
13,4746.037536,2,37337005.2608,0.0282971704878399
14,4746.057536,1,37337025.2544,0.0213114922039871
15,4746.077536,2,37337045.2736,0.0282100928145553
16,4746.097536,1,37337065.2544,0.021237732292499
17,4746.117536,2,37337085.3376,0.0280308152519106
18,4746.137536,1,37337105.2928,0.0210994324584588
19,4746.157536,2,37337125.312,0.0280400352408466
20,4746.177536,1,37337145.2672,0.0210492347409183
21,4746.197536,2,37337165.2736,0.0278945643043006
22,4746.217536,1,37337185.2672,0.0210799680373717
23,4746.237536,2,37337205.9776,0.0279314442600447
24,4746.257536,1,37337225.3952,0.0209949392505173
25,4746.277536,2,37337245.2352,0.0277880222099289
26,4746.297536,1,37337265.2672,0.0209365459872559
27,4746.317536,2,37337285.2864,0.027679431229127
28,4746.337536,1,37337306.944,0.0208504927571865
29,4746.357536,2,37337325.504,0.0275882557829819
30,4746.377536,1,37337345.3184,0.0207951728235704
31,4746.397536,2,37337365.3248,0.0275370336222263
32,4746.417536,1,37337385.2928,0.0207705861864077
33,4746.437536,2,37337405.4784,0.0276558690351794
34,4746.457536,1,37337425.4848,0.0207285840145881
35,4746.477536,2,37337445.2864,0.0278320732681787
36,4746.497536,1,37337465.3312,0.0207623906406868
37,4746.517536,2,37337485.2608,0.0278843198721495
38,4746.537536,1,37337505.3952,0.020682484069908
39,4746.557536,2,37337525.4784,0.0277695822320569
40,4746.577536,1,37337545.3312,0.0206599463191755
41,4746.597536,2,37337565.4016,0.0276323068412318
42,4746.617536,1,37337585.3568,0.0205626242137398
43,4746.637536,2,37337605.3248,0.0274038560042617
44,4746.657536,1,37337625.3184,0.020572868645891
45,4746.677536,2,37337645.3248,0.0272297006576925
