week,mouse_id,condition,behavior,duration_s
W1,588,Social,Novel_interaction,2.0399999999981446
W1,588,Social,Novel_interaction,1.7199999999984357
W1,588,Social,Novel_interaction,3.359999999996944
W1,588,Social,Novel_interaction,5.559999999994943
W1,588,Social,Novel_interaction,1.3999999999987267
W1,588,Social,Novel_interaction,3.0799999999971988
W1,588,Social,Social_interaction,18.759999999982938
W1,588,Social,Social_interaction,7.359999999993306
W1,588,Social,Social_interaction,1.0799999999990177
W1,588,Social,Social_interaction,0.6799999999993815
W1,588,Novel,Novel_interaction,2.5999999999976353
W1,588,Novel,Novel_interaction,1.5599999999985812
W1,588,Novel,Novel_interaction,7.519999999993161
W1,588,Novel,Novel_interaction,3.479999999996835
W1,588,Novel,Novel_interaction,5.279999999995198
W1,588,Novel,Novel_interaction,0.7999999999992724
W1,588,Novel,Social_interaction,7.199999999993452
W1,588,Novel,Social_interaction,7.759999999992942
W1,588,Novel,Social_interaction,3.3199999999969805
W1,588,Novel,Social_interaction,0.5199999999995271
W1,590,Hab,Novel_interaction,2.7999999999974534
W1,590,Hab,Novel_interaction,1.6399999999985084
W1,590,Hab,Novel_interaction,2.6799999999975626
W1,590,Hab,Novel_interaction,4.519999999995889
W1,590,Hab,Novel_interaction,6.759999999993852
W1,590,Hab,Novel_interaction,2.399999999997817
W1,590,Hab,Social_interaction,8.27999999999247
W1,590,Hab,Social_interaction,12.839999999988322
W1,590,Hab,Social_interaction,4.63999999999578
W1,590,Hab,Social_interaction,5.039999999995416
W1,590,Hab,Social_interaction,4.359999999996035
W1,590,Hab,Social_interaction,8.119999999992615
W1,590,Social,Social_interaction,51.07999999995354
W1,590,Social,Social_interaction,8.319999999992433
W1,590,Social,Social_interaction,17.919999999983702
W1,590,Social,Social_interaction,8.799999999991996
W1,590,Social,Social_interaction,1.479999999998654
W1,590,Social,Social_interaction,13.399999999987813
W1,590,Social,Social_interaction,8.83999999999196
W1,590,Social,Social_interaction,7.519999999993161
W1,566,Hab,Novel_interaction,4.1599999999962165
W1,566,Hab,Novel_interaction,3.559999999996762
W1,566,Hab,Social_interaction,5.399999999995089
W1,566,Hab,Social_interaction,2.959999999997308
W1,566,Hab,Social_interaction,0.8799999999991996
W1,566,Hab,Social_interaction,0.839999999999236
W1,566,Hab,Social_interaction,1.159999999998945
W1,566,Hab,Social_interaction,5.07999999999538
W1,566,Hab,Social_interaction,2.8799999999973807
W1,566,Hab,Social_interaction,0.9599999999991269
W1,566,Hab,Social_interaction,9.519999999991342
W1,566,Hab,Social_interaction,6.9999999999936335
W1,566,Hab,Social_interaction,2.3599999999978536
W1,566,Social,Novel_interaction,3.279999999997017
W1,566,Social,Novel_interaction,2.5599999999976717
W1,566,Social,Social_interaction,33.43999999996959
W1,566,Social,Social_interaction,12.959999999988213
W1,566,Social,Social_interaction,5.51999999999498
W1,566,Social,Social_interaction,2.2399999999979627
W1,566,Social,Social_interaction,10.999999999989996
W1,566,Social,Social_interaction,9.359999999991487
W1,566,Social,Social_interaction,17.479999999984102
W1,566,Social,Social_interaction,7.39999999999327
W1,566,Social,Social_interaction,11.999999999989086
W1,566,Novel,Novel_interaction,4.120000000089931
W1,566,Novel,Novel_interaction,4.320000000094296
W1,566,Novel,Novel_interaction,8.840000000192958
W1,566,Novel,Novel_interaction,2.3200000000506407
W1,566,Novel,Novel_interaction,1.6000000000349246
W1,566,Novel,Novel_interaction,2.040000000044529
W1,566,Novel,Novel_interaction,5.880000000128348
W1,566,Novel,Social_interaction,11.840000000258442
W1,566,Novel,Social_interaction,5.640000000123109
W1,566,Novel,Social_interaction,16.04000000035012
W1,566,Novel,Social_interaction,23.680000000516884
W1,566,Novel,Social_interaction,3.120000000068103
W1,566,Novel,Social_interaction,4.560000000099535
W1,566,Novel,Social_interaction,6.720000000146683
W1,566,Novel,Social_interaction,9.440000000206055
W1,566,Novel,Social_interaction,2.120000000046275
W1,566,Novel,Social_interaction,3.3600000000733417
