syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
14,564.3059,660.9354,-1.4082,1.0859,2.4378,0.9747,-5.0626,-4.3265,2.0566,0.9191
14,563.3712,662.4822,-0.5444,0.6018,0.9219,-0.6448,-0.7976,1.7356,2.2387,-1.149
14,562.8175,662.3335,-0.7618,1.0889,0.4325,-1.2853,1.3989,1.1354,-0.0198,-0.5261
14,562.426,663.3276,-0.6918,1.1279,0.4984,-1.3849,1.4523,1.3499,0.558,-0.5035
14,563.354,664.2625,-0.6938,1.1949,0.621,-1.0663,1.5425,1.4569,0.0372,-0.5817
14,563.5085,662.9251,-0.7247,1.1135,0.7392,-1.1528,1.586,1.3259,0.3191,-0.4898
14,563.1781,663.0442,-0.7458,1.1265,0.6723,-1.1188,1.5629,1.3667,0.3378,-0.5509
14,563.8314,663.3785,-0.7335,1.0685,0.7074,-1.1603,1.4028,1.2816,0.5842,-0.7161
14,562.571,663.1887,-0.7538,1.1089,0.5925,-0.8644,1.2552,1.1939,0.7998,-0.5068
14,561.28,664.0713,-0.7336,1.0965,0.4459,-0.7658,1.1147,1.2569,0.4816,-0.4334
14,558.6841,665.0522,-0.7918,1.1784,0.2712,-0.8102,0.9963,1.1107,0.2941,-0.0709
14,558.4769,665.6603,-0.8305,1.1563,0.3133,-1.0723,0.8848,1.1166,0.3547,-0.2362
14,557.3735,667.1143,-0.7651,1.0042,0.246,-0.9007,0.8461,0.824,0.076,-0.0493
14,557.5376,667.6401,-0.7205,0.9816,0.2935,-1.073,0.5401,0.8455,0.156,0.0704
14,557.768,666.8844,-0.7464,1.0197,0.282,-1.1176,0.5131,0.9981,0.0123,0.2064
14,558.5418,666.5059,-0.7143,0.8817,0.3089,-1.0851,0.4595,0.6989,0.0171,-0.2244
14,559.0064,666.8959,-0.7198,0.8917,0.2472,-1.2069,0.3901,0.697,0.0195,-0.1959
17,559.2912,667.5201,-0.6925,0.8915,0.1871,-1.1619,0.5278,0.8189,0.2528,-0.3404
17,559.35,667.7551,-0.7388,1.0076,0.1513,-1.1249,0.3108,0.5016,-0.1945,-0.2118
17,558.9478,667.0481,-0.7,0.8543,0.2887,-0.8803,0.3791,0.6366,0.232,-0.3001
17,560.2109,667.3695,-0.7566,0.8251,0.1781,-0.8294,0.3759,0.5509,-0.1348,-0.2487
17,560.4461,667.3536,-0.5925,0.8591,0.3179,-0.989,0.115,0.2017,0.0705,-0.2054
17,559.9492,666.4024,-0.6027,0.8748,0.0264,-1.1846,0.0556,0.3063,-0.1469,-0.0719
17,559.6135,666.7091,-0.6349,0.7018,0.0362,-1.2394,-0.0544,0.176,-0.0843,-0.0128
17,560.0609,667.3124,-0.5822,0.7408,0.0438,-1.2239,0.02,0.2205,-0.1013,-0.0548
17,562.3399,666.9267,-0.5689,0.8202,-0.0874,-1.2101,-0.1279,0.2616,-0.1604,-0.1151
17,563.3414,666.8076,-0.5581,0.8078,-0.0605,-1.4201,-0.0373,0.0649,-0.0161,-0.0259
17,563.429,667.2354,-0.6013,0.9032,-0.2835,-1.3593,-0.1908,0.177,0.1343,-0.0741
17,564.4706,667.4624,-0.5531,0.892,-0.251,-1.5406,0.0732,0.4584,-0.1064,0.09
17,564.3907,668.6087,-0.5425,0.9464,-0.18,-1.3599,-0.0341,0.1321,0.1526,0.0498
17,564.3678,668.5094,-0.5918,0.9651,-0.2149,-1.3799,-0.1914,0.1258,-0.185,0.02
17,565.1622,667.4352,-0.5134,0.6821,-0.2572,-1.1692,-0.3364,-0.0613,-0.1241,-0.133
17,565.7298,667.8974,-0.547,0.8514,-0.1597,-1.1217,-0.193,-0.1817,-0.5,-0.1377
17,564.7987,669.0526,-0.499,0.8271,-0.0016,-1.063,-0.1256,0.0556,-0.3208,-0.2232
17,565.0455,668.3337,-0.5649,0.7368,-0.0923,-1.0628,-0.1254,0.1567,-0.6982,-0.2261
17,564.9471,668.3225,-0.5485,0.6809,-0.0739,-0.7605,-0.1935,-0.1722,-0.6198,-0.2102
17,564.1362,668.237,-0.5444,0.7781,-0.1235,-0.9231,-0.176,-0.1629,-0.899,-0.0561
17,564.8415,668.0582,-0.61,0.5566,-0.0255,-1.0725,0.0251,-0.3144,-0.8442,0.1661
17,565.4618,667.929,-0.5591,0.7034,0.0217,-0.9691,0.0731,-0.0273,-0.616,0.2707
17,566.5345,668.7244,-0.5353,0.6702,-0.0659,-0.7725,0.0406,-0.0964,-0.8186,0.1438
17,568.203,668.9462,-0.5183,0.5935,-0.1165,-0.7415,-0.2259,-0.3437,-0.5087,0.3184
17,568.3478,669.4406,-0.5297,0.5122,-0.0256,-0.613,-0.2519,-0.3487,-0.638,0.1152
17,569.0163,670.1581,-0.4915,0.6637,0.017,-0.4529,-0.4984,-0.4273,-0.5777,0.1863
17,568.7538,670.2983,-0.4511,0.4819,0.2533,-0.5465,-0.4705,-0.5575,-0.3955,0.2133
17,569.0551,670.1627,-0.4741,0.6088,0.2021,-0.517,-0.6741,-0.5063,-0.589,0.2197
17,568.2374,669.4638,-0.4845,0.5919,0.1372,-0.4492,-0.7594,-0.6486,-0.3399,0.3626
17,568.6669,669.6722,-0.5179,0.2934,0.0056,-0.5403,-0.8243,-0.5226,-0.3612,0.225
17,569.5109,670.5314,-0.5217,0.4201,0.1762,-0.479,-0.862,-0.5812,0.0205,0.2083
17,570.1629,670.9844,-0.4845,0.2465,0.1615,-0.2176,-0.9332,-0.7408,-0.091,0.0939
17,570.1588,670.594,-0.4978,0.3175,0.308,-0.2411,-0.8866,-0.8781,0.2843,0.3104
17,570.8366,670.4461,-0.4892,0.4019,0.2451,-0.3865,-0.7898,-0.5074,0.0684,0.1888
17,570.5208,670.3021,-0.4417,0.4909,0.4186,-0.297,-0.7855,-0.4094,0.2029,0.1326
17,570.5086,670.777,-0.4315,0.3693,0.4175,-0.2241,-0.5531,-0.3864,0.0825,-0.0167
17,570.9025,670.8317,-0.4318,0.5207,0.3581,-0.2604,-0.7694,-0.1243,0.3939,-0.0777
17,571.9157,670.8908,-0.4505,0.4663,0.2637,-0.2017,-0.837,-0.0361,0.5159,-0.0085
17,572.5836,671.519,-0.3903,0.378,0.1971,-0.249,-0.7233,0.3136,0.4908,0.0475
17,572.7917,670.838,-0.3995,0.373,0.1158,-0.0292,-0.7027,0.2046,0.4044,-0.0236
17,573.3998,670.7699,-0.4136,0.2243,0.0204,-0.0363,-0.612,0.2193,0.4384,-0.1416
17,573.5062,670.4236,-0.4105,0.3188,0.0474,0.1648,-0.605,0.0751,0.741,0.0928
26,573.3672,669.2175,-0.4226,0.3617,0.1166,0.0473,-0.8016,0.4342,0.8669,-0.1835
