mouse_id,week,behavior,mean_dFF
533,Preinduction,Sniffing,-1.0709061734729277
541,Preinduction,Sniffing,-0.13291381951279094
566,Preinduction,Sniffing,-0.5135547089098216
580,Preinduction,Sniffing,-0.8361267393899617
588,Preinduction,Sniffing,1.2075460258585684
590,Preinduction,Sniffing,-1.0059104823143956
