DigitalIOName,DigitalIOFlag,DigitalIOState,SystemTimestamp,ComputerTimestamp
Input1,1,True,6233.4459200000001,58620934.191100001
Input0,0,True,6419.9234880000004,58807411.0779
Input1,1,False,6430.1724480000003,58817659.5286
