syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
1,87.5569,245.0176,1.703,0.3854,-0.685,2.4848,-2.0198,-2.5315,-1.9781,0.6825
1,87.4478,244.0699,1.8259,0.8001,-1.0012,-1.2645,0.1166,-1.017,-3.0352,0.3475
1,87.0377,243.5866,2.0183,1.3835,-0.2315,-1.846,0.7207,1.7363,-0.653,0.0242
1,86.4542,242.8442,1.9828,1.2576,-0.5884,-1.7323,0.8454,1.0343,-1.0973,-0.0184
1,87.4128,242.4165,2.0123,1.3664,-0.6619,-1.8207,0.798,1.0905,-1.0631,-0.1252
1,87.1606,242.5542,1.9699,1.3022,-0.5542,-1.8213,0.5555,1.1852,-0.8694,0.1906
1,87.4575,242.6018,1.991,1.2743,-0.6426,-1.584,0.5456,0.9434,-0.6266,0.0462
1,86.9954,241.6301,1.9582,1.3638,-0.6023,-1.4991,0.6511,1.245,-0.778,-0.0407
4,85.4208,243.0765,1.9786,1.1268,-0.5023,-1.3319,0.6108,1.1313,-0.6871,-0.0637
4,86.5134,242.4288,1.9852,0.9672,-0.5726,-1.4413,0.5615,0.9712,-0.8953,-0.1032
4,88.396,241.7618,1.8352,0.8445,-0.4219,-1.4339,0.6359,0.8264,-0.7015,0.0219
4,91.2032,242.8539,1.7822,0.7228,-0.3946,-1.4618,0.8242,1.041,-0.5873,0.1931
4,93.0135,243.2959,1.7374,0.6753,-0.2341,-1.1842,0.767,0.9017,-0.4592,-0.0352
4,96.0852,242.7266,1.6087,0.6072,-0.0778,-1.1845,0.932,1.0797,-0.0719,-0.1731
4,99.3407,242.7497,1.5433,0.7023,0.0732,-1.1068,0.9431,0.8359,-0.1677,0.0602
4,101.6545,242.9812,1.4671,0.7631,0.1552,-0.9337,1.0668,0.7598,0.069,-0.0862
4,104.4616,242.6623,1.3157,0.5826,0.3643,-0.9191,1.195,0.6152,-0.4477,-0.0142
4,107.3365,242.6619,1.3742,0.7495,0.6294,-0.8265,1.479,0.462,-0.185,0.2668
4,110.0848,242.8839,1.204,0.6594,0.7415,-0.586,1.824,0.6607,-0.3868,-0.0075
4,112.2616,241.9332,1.0564,0.762,0.932,-0.1094,2.0684,0.252,-0.3316,0.0901
4,113.8836,241.4421,1.0223,0.7636,1.0502,0.2528,1.9672,0.2781,-0.2485,0.1358
17,115.4105,241.5456,1.0058,0.7746,1.0124,0.2881,1.9025,0.407,-0.3946,0.0562
