syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
25,527.5269,237.2359,2.842,0.7098,0.1877,0.5503,0.7764,0.1268,0.6215,-2.5616
25,527.0579,236.8815,2.5528,1.1828,0.2638,0.2992,0.7316,-2.0166,1.2276,-0.3948
25,527.8299,237.4051,2.5281,0.177,0.8673,-0.0735,1.0017,-0.5042,-1.0724,0.3046
25,527.7415,236.9347,2.5165,0.3548,0.6447,0.0612,0.7112,-0.6021,-0.2034,0.1187
25,527.7788,236.4591,2.5312,0.2543,0.6051,-0.0704,1.0541,-0.2626,-0.506,-0.147
25,527.4491,236.8374,2.5243,0.3216,0.5359,-0.2221,0.7256,-0.3704,-0.3559,-0.0145
25,528.0223,236.2634,2.5349,0.3741,0.6221,-0.2774,0.9396,-0.3349,-0.3141,0.0481
25,527.8683,236.0892,2.5681,0.3623,0.5774,-0.3586,0.9106,-0.3794,-0.6361,0.2053
25,527.9922,236.2829,2.5945,0.4985,0.6784,-0.4319,0.9061,-0.4693,-0.5449,0.1294
25,527.6596,236.4723,2.5701,0.4381,0.7472,-0.3614,1.0046,-0.2769,-0.5037,0.0531
25,527.5135,237.1651,2.5805,0.3414,0.6224,-0.2802,0.9451,-0.446,-0.4615,0.0646
25,527.6245,236.7752,2.5348,0.4509,0.7581,-0.2776,0.8094,-0.4039,-0.3198,0.0121
25,527.8561,236.7449,2.4726,0.5077,0.6388,-0.246,0.7847,-0.6088,-0.2987,0.0707
25,528.0112,236.6725,2.5202,0.4112,0.602,-0.2737,0.5696,-0.4683,-0.2858,-0.07
25,528.3026,236.8618,2.5757,0.4452,0.5788,-0.4812,0.4795,-0.3063,-0.1032,-0.0789
25,529.9686,237.9562,2.5937,0.3078,0.5806,-0.2983,0.4459,-0.2948,0.2366,-0.1982
25,528.805,238.0743,2.578,0.2648,0.5424,-0.4397,0.3413,-0.3252,0.0462,-0.1045
25,529.8376,236.9237,2.633,0.3504,0.5837,-0.3262,0.2125,-0.6569,0.1131,0.0669
25,529.3652,236.7259,2.6267,0.4423,0.6909,-0.1799,0.2137,-0.6701,0.0048,0.1569
25,529.6163,235.9523,2.6191,0.4848,0.634,-0.3379,0.3342,-0.7185,-0.187,0.2514
25,530.1489,235.4742,2.6465,0.5392,0.5583,-0.4438,0.1198,-0.6139,-0.1312,0.2476
25,531.0703,234.8253,2.6667,0.4257,0.5798,-0.4622,0.1394,-0.774,-0.2257,0.3541
25,529.4595,234.7618,2.6818,0.4989,0.5733,-0.363,0.0117,-0.648,-0.2336,0.2428
25,530.2603,234.6913,2.6838,0.5589,0.5391,-0.5432,0.0692,-0.6985,-0.6492,0.1615
25,529.9191,234.8474,2.6671,0.5817,0.4182,-0.509,-0.0481,-1.0119,-0.4565,0.0855
25,530.1407,235.0801,2.6658,0.4753,0.3681,-0.5434,0.1051,-0.9482,-0.5446,0.0014
25,530.6825,234.5331,2.6465,0.4526,0.4431,-0.403,0.3601,-1.03,-0.4262,0.085
25,531.5625,234.0402,2.7322,0.4439,0.4208,-0.4933,0.2203,-0.9063,-0.1346,0.2109
25,531.6087,233.9266,2.6687,0.3842,0.2608,-0.5541,0.2135,-1.0216,-0.4426,0.3405
25,532.1389,233.6946,2.665,0.5083,0.4487,-0.5205,0.2767,-0.7583,-0.0701,0.2897
25,531.8674,232.64,2.6606,0.4439,0.266,-0.5867,0.3925,-0.8236,-0.4718,0.1734
25,531.3153,232.5635,2.6021,0.7188,0.3603,-0.4762,0.2738,-0.9177,-0.321,0.2259
25,531.021,233.2732,2.6447,0.567,0.3556,-0.5883,0.5646,-0.763,-0.7024,0.097
25,531.2909,233.3364,2.6793,0.6443,0.269,-0.4267,0.6076,-0.5661,-0.2461,-0.1621
25,532.0599,232.4412,2.6047,0.8209,0.3595,-0.3338,0.5849,-0.4752,-0.7375,0.0091
38,532.3653,232.0119,2.6024,0.6205,0.4131,-0.4756,0.4923,-0.6484,-0.7003,0.1552
38,532.3672,232.1067,2.6145,0.6537,0.2577,-0.4601,0.7188,-0.5726,-0.5559,0.039
38,532.4013,232.886,2.5756,0.6436,0.1784,-0.479,0.5961,-0.7116,-0.5849,-0.1005
38,532.2811,232.7035,2.6782,0.7439,0.2139,-0.5245,0.6724,-0.7037,-0.6891,0.0557
38,532.9202,232.3818,2.6118,0.6825,0.2895,-0.5929,0.5985,-0.8175,-0.8911,0.1317
38,532.4105,233.077,2.6624,0.5401,0.2782,-0.4561,0.5189,-0.5495,-0.3859,0.0821
38,532.4007,232.5194,2.6713,0.5788,0.2214,-0.5435,0.531,-0.5517,-0.6072,-0.1496
38,532.516,232.6139,2.648,0.6189,0.1717,-0.6806,0.4639,-0.6407,-0.6351,0.0853
38,532.7601,233.0255,2.6505,0.7327,0.2626,-0.4647,0.5752,-0.597,-0.4231,0.123
38,532.5309,233.1634,2.6447,0.5301,0.2257,-0.4637,0.5083,-0.6778,-0.5837,0.1954
38,531.9829,233.7692,2.7026,0.6513,0.2582,-0.6749,0.4674,-0.5068,-0.4517,0.2061
38,531.3902,233.8894,2.6187,0.6393,0.2993,-0.4209,0.3715,-0.773,-0.3737,0.0982
38,532.4376,232.8555,2.7017,0.589,0.3449,-0.5126,0.5507,-0.5662,-0.4468,0.1552
38,531.808,232.5743,2.6577,0.6597,0.3447,-0.5288,0.4223,-0.5896,-0.3804,0.209
38,531.6383,233.1439,2.6648,0.7349,0.3373,-0.6129,0.5781,-0.7175,-0.0599,0.2032
38,532.1918,232.9612,2.6643,0.729,0.1765,-0.5276,0.4036,-0.5508,-0.2377,-0.0401
38,532.0733,232.1266,2.737,0.652,0.3475,-0.7002,0.3774,-0.6682,-0.4328,0.0988
38,532.5487,231.7302,2.6979,0.6757,0.1675,-0.7305,0.391,-0.6204,-0.265,-0.0052
38,532.3037,233.0336,2.7286,0.7714,0.1193,-0.6161,0.4684,-0.3682,-0.205,-0.0752
38,531.5007,231.7487,2.7131,0.7351,0.2789,-0.4874,0.3879,-0.6272,-0.1442,-0.0023
38,530.9712,232.3943,2.6619,0.6228,0.1515,-0.5527,0.3755,-0.7603,-0.3397,0.0026
38,531.8661,232.3552,2.747,0.7345,0.1833,-0.6558,0.303,-0.6912,-0.1588,-0.0919
38,531.8673,233.136,2.7152,0.7364,0.1286,-0.6845,0.5032,-0.4973,-0.3812,-0.0306
38,531.6037,232.218,2.6513,0.7419,0.0697,-0.7047,0.5976,-0.602,-0.316,-0.1197
38,531.8629,232.7687,2.6628,0.707,0.1529,-0.6967,0.4886,-0.691,-0.3047,-0.0755
38,532.2352,232.8762,2.6155,0.8236,0.1761,-0.6396,0.4782,-0.6373,-0.5674,0.1172
38,532.2883,232.4126,2.6735,0.7323,0.1794,-0.5731,0.4756,-0.5707,-0.163,-0.0592
38,531.7566,233.1133,2.6616,0.6155,0.2433,-0.6219,0.469,-0.6861,-0.3847,-0.1604
38,531.8207,233.1115,2.673,0.6923,0.1961,-0.5973,0.32,-0.5123,-0.1543,0.0767
38,531.8869,233.5156,2.6876,0.6236,0.2561,-0.8227,0.4738,-0.7379,-0.2413,-0.0311
38,532.3471,234.0156,2.6466,0.7578,0.2838,-0.7009,0.4527,-0.8998,-0.5163,-0.2635
38,532.2093,233.1056,2.6707,0.6753,0.1958,-0.8122,0.3723,-0.7798,-0.4352,0.0006
38,532.3779,233.7978,2.6872,0.6849,0.2544,-0.7982,0.3614,-0.5842,-0.1964,-0.097
38,532.653,232.5234,2.6921,0.6592,0.2919,-0.8678,0.3688,-0.7384,-0.3331,-0.3963
38,532.1985,233.1974,2.6631,0.5842,0.3794,-0.6752,0.2959,-0.669,-0.2807,-0.2905
38,532.5442,232.8763,2.6868,0.6472,0.1484,-0.9261,0.3125,-0.3793,-0.0049,0.0418
38,532.0014,232.6389,2.6869,0.5963,0.0864,-1.0393,0.4258,-0.5652,-0.3445,-0.2834
38,531.8593,232.8113,2.6703,0.571,0.19,-0.7674,0.4029,-0.7154,-0.2743,-0.2876
38,532.0241,233.5614,2.6833,0.7306,0.2361,-0.8877,0.228,-0.5217,-0.2222,-0.108
38,531.3437,233.0811,2.738,0.7113,0.1668,-1.0123,0.1411,-0.7401,-0.272,-0.294
38,531.5958,232.8155,2.7063,0.7096,-0.0294,-0.9963,0.2238,-0.7559,-0.4223,-0.1595
38,532.5509,232.6531,2.7628,0.7021,0.1371,-1.0027,0.2254,-0.575,-0.0776,-0.2913
38,532.2697,231.7572,2.7153,0.8359,-0.0213,-1.056,0.263,-0.4977,-0.1336,-0.3448
38,531.9019,233.4059,2.6894,0.7019,0.0325,-0.9626,0.4193,-0.5035,-0.2194,-0.2478
38,532.7767,233.2956,2.7112,0.6505,0.2369,-0.8832,0.33,-0.5536,-0.2588,-0.3408
38,532.9702,233.2567,2.7226,0.6587,0.1817,-0.7673,0.384,-0.4686,-0.1501,-0.2506
38,532.2422,232.5672,2.6823,0.8619,0.0654,-0.7265,0.251,-0.584,-0.145,-0.565
38,532.1516,233.2599,2.6912,0.7786,0.0908,-0.8366,0.2947,-0.3951,-0.392,-0.2651
38,531.8313,232.7851,2.7026,0.7455,0.0893,-0.6922,0.2459,-0.2128,-0.2918,-0.1674
38,531.5685,232.3217,2.6926,0.815,0.0731,-0.6604,0.2926,-0.5036,-0.3281,-0.223
38,532.4701,232.4393,2.6547,0.789,0.0413,-1.0353,0.4907,-0.2822,-0.5247,-0.1364
38,532.0293,232.2713,2.7097,0.6765,0.0607,-0.7694,0.3438,-0.329,-0.2798,-0.0851
38,532.3497,232.9446,2.7142,0.6982,0.0426,-0.648,0.3152,-0.4192,-0.2394,-0.2286
38,531.6829,232.2422,2.6889,0.6692,0.1087,-0.7747,0.3585,-0.4365,-0.3944,-0.2911
38,532.5187,231.9823,2.7108,0.6502,0.1898,-0.6115,0.4662,-0.45,-0.2828,-0.1695
38,532.574,232.1282,2.6777,0.7389,0.1184,-0.6887,0.4858,-0.3315,-0.3579,-0.0292
