syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
44,285.8313,811.0456,-3.0515,-2.9019,-1.7993,3.0786,-2.105,3.7471,0.2559,0.5904
44,284.782,810.3847,3.0388,0.8125,1.0306,-1.8314,0.4074,-1.1377,-0.8258,-0.5108
44,284.0685,809.6533,-3.1254,-1.9604,-0.3389,0.1052,-0.5504,0.1625,0.8184,-0.0125
44,281.3415,810.9139,3.0865,-1.8888,-0.8008,0.4198,-0.0299,0.3716,-0.8195,0.1625
44,275.4575,811.2027,-3.1283,-2.0313,-0.5903,0.3797,0.0927,0.734,0.3223,-0.6974
44,268.1751,811.5051,3.1327,-2.013,-0.55,0.3075,0.3823,0.5883,-0.6313,-1.1993
44,262.063,812.1335,-3.0521,-2.1889,-0.7851,0.4776,0.4903,0.8045,0.5609,-0.9458
44,255.4964,811.7745,-3.0852,-2.0389,-0.6702,0.5627,0.3362,0.7929,-0.5306,-0.9977
44,250.2628,812.408,-3.0622,-1.9416,-0.6588,0.6873,0.0293,0.7961,-0.2463,-0.3689
44,244.326,811.38,-3.0791,-1.9791,-0.7096,0.6345,0.0668,0.708,-0.9305,-0.4559
44,237.5575,811.7507,-3.0636,-1.9884,-0.5963,0.4851,-0.0366,0.4749,-0.3608,-0.3693
44,231.7882,810.6547,-3.0777,-2.0554,-0.6613,0.2342,-0.0876,0.3524,-0.9129,-0.1112
44,224.5778,810.5072,-3.0744,-2.1496,-0.7544,-0.1543,-0.0247,0.0248,-0.1356,-0.566
44,217.6009,810.343,-3.1044,-2.2626,-0.5426,-0.0084,-0.2407,-0.2963,-0.1065,-1.2115
44,210.2326,809.28,-3.0712,-2.1836,-0.6479,-0.0743,-0.0186,-0.1594,0.0029,-1.6447
44,203.2927,810.2649,-3.0747,-2.262,-0.9012,0.2801,0.2251,0.3078,-0.56,-1.3215
44,196.7593,809.696,-3.0769,-2.3188,-0.9336,0.1176,0.2291,0.2229,-1.0541,-1.2268
44,190.141,809.8781,-3.0447,-2.3286,-0.8917,0.2068,0.0564,0.131,-0.7002,-1.106
44,182.8464,811.3413,-3.0585,-2.239,-0.7987,0.0342,0.1851,0.0375,-0.9809,-1.9205
44,175.3843,812.6171,-2.9989,-2.2483,-0.9269,-0.0326,0.496,-0.0428,-0.3374,-2.1968
44,169.2601,812.406,-3.0148,-2.225,-0.7848,-0.0628,0.1599,0.3012,-0.4101,-2.4752
44,162.5151,811.1867,-2.9369,-2.3044,-0.8582,-0.2062,0.146,0.2907,0.1713,-1.9775
44,156.1395,810.4127,-2.9287,-2.1932,-0.9709,-0.2043,0.3213,0.3575,-0.0433,-2.0323
44,148.3218,807.3699,-2.8945,-2.2276,-0.2036,-0.6453,0.4485,0.1254,0.4442,-3.1388
44,142.2202,807.1042,-2.9778,-2.0602,0.0858,-0.5424,0.7991,-0.104,-0.0915,-3.1511
44,136.7123,807.1764,-3.0326,-1.8676,-0.0295,-0.6525,0.546,-0.3875,0.1485,-2.8955
44,131.1306,805.8299,-3.0184,-1.9168,-0.3999,-0.5902,0.6434,0.0638,-0.2222,-2.0002
44,125.9239,806.9838,-3.0219,-1.7463,0.0237,-0.443,0.3942,-0.4189,0.0882,-1.5731
44,120.0881,807.6575,-3.0353,-1.9002,0.2886,-0.5452,0.7514,-0.357,-0.0682,-2.3735
17,115.3593,809.8922,-3.0857,-1.7232,0.2448,-0.5117,0.7096,-0.4422,-0.2198,-2.0387
