DigitalIOName,DigitalIOFlag,DigitalIOState,SystemTimestamp,ComputerTimestamp
Input1,1,True,4952.5556159999996,53702419.9626
Input0,0,True,5390.6222079999998,54140484.457200006
Input1,1,False,5552.4385279999997,54302300.458300002
