syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
17,130.6423,816.7294,-2.7574,-0.283,-0.4548,-1.2392,-0.741,1.4294,-3.2854,-2.1513
17,130.7041,816.6784,-2.8808,-0.3677,-1.6707,-0.7366,0.4343,-3.2605,-1.6008,0.3191
17,128.4462,816.15,-2.6698,0.161,-0.1847,-1.7231,0.2966,0.4903,-1.7091,-1.1017
17,128.7825,815.0316,-2.6273,0.3498,-0.3587,-1.6248,-0.0269,-0.4345,-0.9622,-0.3098
17,128.6609,814.7549,-2.6698,0.4774,-0.3881,-1.7742,0.1356,-0.0941,-1.2828,-0.7838
17,128.2205,813.473,-2.6793,0.4635,-0.3598,-1.5883,-0.0646,-0.2264,-0.9709,-0.4958
17,127.7295,812.7392,-2.6266,0.3677,-0.2615,-1.5492,-0.2017,-0.5249,-0.9409,-0.3353
17,127.3574,812.3903,-2.661,0.2643,-0.2161,-1.4406,0.0066,-0.2743,-0.803,-0.4525
17,126.1008,811.7212,-2.6333,0.2807,-0.2202,-1.3184,0.0903,-0.2725,-1.1229,-0.2488
17,126.0808,811.1569,-2.6379,0.3471,-0.1446,-1.5723,0.1828,-0.2048,-1.1345,-0.4161
17,125.9425,810.9143,-2.5834,0.411,-0.1079,-1.4983,0.2859,-0.0699,-1.4466,-0.3504
17,124.7368,809.8466,-2.5776,0.4537,-0.0048,-1.3529,0.2435,-0.0963,-1.2209,-0.198
17,122.6716,809.5487,-2.5792,0.3351,-0.1825,-1.4269,0.3216,0.1099,-1.3112,-0.3454
17,121.3554,808.8238,-2.5735,0.2124,-0.1722,-1.4915,0.1923,-0.2509,-1.6015,-0.0678
17,120.2172,809.0815,-2.5321,0.3761,-0.251,-1.4752,-0.0283,-0.0654,-1.4753,-0.3634
17,118.2977,809.0992,-2.5344,0.3066,-0.2542,-1.4784,-0.128,-0.1231,-1.5473,-0.4497
17,118.2399,808.8385,-2.5041,0.5323,-0.2484,-1.3827,-0.1464,0.068,-1.6722,-0.4418
17,117.3844,808.8985,-2.4678,0.4307,-0.3388,-1.3308,-0.1613,0.0241,-1.9906,-0.5005
17,117.5319,807.2592,-2.4814,0.4676,-0.2682,-1.6373,-0.1856,-0.0233,-1.7208,-0.337
17,117.5377,807.1906,-2.3962,0.4758,-0.3662,-1.4392,0.158,0.0419,-1.892,-0.2162
17,116.5974,805.9075,-2.3803,0.4614,-0.4172,-1.5373,-0.1408,-0.0861,-1.6148,-0.1769
17,116.8596,805.1556,-2.3781,0.4877,-0.3501,-1.4678,-0.0913,-0.3178,-1.8245,-0.2816
17,115.5585,803.1818,-2.3227,0.5824,-0.3651,-1.5382,-0.1875,-0.1805,-1.8069,-0.3434
17,115.426,802.6603,-2.308,0.562,-0.4098,-1.4503,-0.109,-0.0274,-1.5954,-0.4232
17,115.1011,801.7477,-2.2382,0.5353,-0.4015,-1.4541,-0.1244,-0.2805,-1.782,-0.2112
17,115.3261,801.3376,-2.2734,0.5634,-0.3916,-1.4015,-0.1798,-0.2186,-1.4336,-0.1272
17,114.4283,801.1554,-2.285,0.6874,-0.2566,-1.4448,-0.4237,-0.4179,-1.6261,0.2632
17,113.9851,800.4017,-2.2493,0.7709,-0.3243,-1.2731,-0.5257,-0.4539,-1.6389,0.094
17,114.4848,800.1379,-2.216,0.868,-0.4288,-1.2171,-0.6382,-0.4277,-1.8748,0.1525
17,114.6307,798.3266,-2.2636,0.9716,-0.4453,-1.4017,-0.514,-0.2235,-1.8456,-0.0129
17,114.7918,797.962,-2.2035,0.9207,-0.3023,-1.2875,-0.5898,-0.2354,-1.7648,0.017
17,115.0464,797.634,-2.2358,0.7004,-0.2909,-1.3256,-0.6359,-0.2994,-1.6389,-0.1139
17,114.8253,796.8592,-2.1914,0.7071,-0.2221,-1.2962,-0.602,-0.1385,-1.8291,-0.1635
17,114.1199,796.0554,-2.2328,0.6593,-0.1343,-1.5997,-0.4893,-0.0369,-1.7025,-0.3089
17,113.306,796.3836,-2.2247,0.6607,-0.3044,-1.4919,-0.6483,-0.0647,-1.7826,-0.3967
17,114.6989,795.5363,-2.2083,0.7362,-0.3212,-1.5971,-0.6059,-0.1296,-1.6771,-0.5507
17,116.7929,796.59,-2.1264,0.7281,-0.3356,-1.5998,-0.829,-0.2326,-1.1371,-0.3215
17,117.6942,796.0437,-2.1001,0.8227,-0.3913,-1.5843,-0.74,-0.3002,-1.4004,-0.1183
17,118.2156,794.8739,-2.0037,0.8485,-0.3897,-1.2199,-0.585,-0.4001,-1.5563,-0.1483
17,116.4055,794.0249,-2.0174,0.8461,-0.5147,-1.2234,-0.6226,-0.2319,-1.3887,-0.1357
17,115.4936,793.3437,-1.9575,0.9099,-0.4695,-1.0525,-0.6348,-0.3791,-1.3584,0.0636
17,114.848,792.3659,-1.9793,0.8205,-0.5048,-1.224,-0.6862,-0.3733,-1.5196,0.1624
17,114.932,791.387,-2.0186,0.8618,-0.581,-1.2626,-0.6692,-0.4242,-1.3998,-0.0721
17,114.2161,792.6992,-2.0037,1.0051,-0.6905,-1.4067,-0.6151,-0.3218,-1.432,-0.1053
17,113.7021,793.0774,-2.0104,1.057,-0.6508,-1.6344,-0.5508,-0.3217,-1.6198,-0.1669
17,113.1549,792.0274,-2.0273,0.9606,-0.567,-1.4575,-0.6095,-0.3433,-1.4754,-0.0632
17,110.3243,790.6047,-2.0103,0.9042,-0.8233,-1.5191,-0.6719,-0.6707,-1.4144,-0.0118
17,110.4387,789.4932,-1.9747,0.8704,-0.6577,-1.5508,-0.5258,-0.6574,-1.3691,-0.131
17,110.3866,788.6941,-2.0351,0.9302,-0.7542,-1.4913,-0.6153,-0.552,-1.6182,-0.2118
17,109.965,788.2987,-1.9877,1.0411,-0.6285,-1.3647,-0.493,-0.5651,-1.5422,0.116
17,109.2354,787.5861,-1.964,0.983,-0.643,-1.255,-0.7083,-0.8128,-1.5632,0.1476
17,108.3908,787.4028,-1.9486,0.8195,-0.5633,-1.2519,-0.6806,-1.1213,-1.6079,0.147
17,107.8572,786.3353,-1.9547,0.8365,-0.6545,-0.9566,-0.5428,-0.9785,-1.7904,0.1391
17,107.4282,785.2871,-1.9659,0.7499,-0.556,-1.1044,-0.4605,-0.973,-1.7615,0.3035
17,107.5202,785.3525,-1.9731,0.8293,-0.6008,-0.9756,-0.6941,-1.1216,-1.7287,0.27
17,107.2281,785.7528,-1.9346,0.9126,-0.586,-0.7998,-0.6363,-0.8643,-1.621,0.3029
17,107.0684,785.4709,-1.9458,1.0075,-0.59,-0.8332,-0.5752,-0.9705,-1.5277,0.3949
17,106.1666,785.8201,-1.8946,0.877,-0.5908,-0.7342,-0.6543,-0.961,-1.6593,0.3942
17,106.8838,785.2817,-1.9806,0.9685,-0.6673,-0.7362,-0.6778,-1.1187,-1.4621,0.4022
17,107.0569,784.5484,-1.9948,0.8823,-0.5126,-0.6344,-0.5942,-1.3171,-1.5147,0.2505
17,105.5278,784.5941,-2.0892,1.1735,-0.5978,-0.7094,-0.6674,-1.171,-1.4349,0.3829
17,105.4261,785.0335,-1.9658,1.0031,-0.5025,-0.9476,-0.6164,-1.2076,-1.4348,0.1317
26,106.1801,785.4531,-1.9801,1.0372,-0.4833,-1.0041,-0.6698,-0.8443,-1.7158,0.1244
26,106.483,783.8174,-1.9341,0.9362,-0.6505,-0.9257,-0.6068,-0.7319,-1.3202,0.2911
26,105.621,782.44,-1.9894,0.8555,-0.5731,-1.6361,-0.4701,-0.5876,-1.2191,-0.2555
26,104.2277,781.4894,-1.9213,0.7591,-0.5799,-1.4621,-0.3472,0.3191,-1.0013,-0.4185
26,103.969,780.6427,-1.9066,0.7833,-0.4085,-1.6147,-0.2161,0.2823,-0.2971,-0.9344
26,103.4678,781.1236,-1.9698,0.8853,-0.6669,-1.9204,-0.3171,0.8796,-0.4182,-0.8435
26,102.9818,782.9449,-1.9721,0.8831,-0.8959,-1.8665,-0.5603,1.117,0.0026,-0.7397
26,103.4758,782.6917,-1.8767,1.0739,-0.6277,-2.0001,-0.9104,1.3935,0.2024,-0.8967
26,103.0486,782.4093,-1.951,1.0941,-0.5543,-1.9898,-0.6906,1.282,0.034,-0.9454
26,103.8057,781.4726,-1.7993,0.9906,-0.4361,-1.6934,-0.7459,0.7934,-0.0483,-0.9448
26,104.1099,781.296,-1.7533,0.9267,-0.7253,-1.7237,-0.7964,0.5549,-0.09,-0.8684
26,103.8337,781.3238,-1.5491,0.7646,-0.9284,-1.4774,-0.9647,0.3873,-0.5798,-0.1246
26,104.4729,780.621,-1.4901,0.9861,-0.7431,-1.342,-1.0232,-0.4089,-0.2299,0.0323
26,105.3078,780.3485,-1.5084,0.9987,-0.6758,-1.0941,-1.0927,0.1339,-0.3764,0.0013
26,104.9693,780.4326,-1.4545,0.9554,-0.5606,-1.0665,-1.2094,0.1382,0.2435,-0.0892
