syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
14,404.7535,189.0236,0.4358,1.4516,1.0141,3.7759,0.2224,-0.4049,-3.7151,2.6728
14,406.0053,188.7083,0.6895,-0.1993,2.189,1.2481,0.4962,-0.2346,-0.4131,1.5875
14,405.6365,189.5517,0.7216,-0.3603,0.8272,-0.9844,1.099,0.0334,0.3611,0.0245
14,406.7369,189.3996,0.7678,-0.5932,0.8703,-1.03,0.9027,-0.052,0.7667,0.5065
14,409.0817,190.7298,0.7298,-0.4717,0.6308,-1.5196,0.7766,0.301,0.6058,-0.022
14,409.6821,191.4145,0.7033,-0.4833,0.5549,-1.5195,0.6954,0.1138,0.2097,0.129
14,408.8445,192.0846,0.742,-0.219,0.6457,-1.7297,0.6538,-0.0856,-0.2287,0.2605
14,409.4438,193.2247,0.8057,-0.273,0.4257,-1.6453,0.6221,-0.0826,-0.0843,0.1856
14,410.3081,193.5078,0.7832,-0.1643,0.4071,-1.5352,0.6006,0.0322,-0.4164,0.0429
14,409.6868,193.3804,0.764,-0.2406,0.3308,-1.6151,0.6006,-0.1439,-0.3671,0.3531
14,408.6972,193.7869,0.794,-0.1345,0.1545,-1.6804,0.4974,0.1883,-0.2202,0.2926
14,407.7996,194.0899,0.7808,-0.2246,0.258,-1.5033,0.3461,0.2667,-0.4058,0.0929
14,407.2846,193.3477,0.806,-0.0594,0.3595,-1.4039,0.4301,0.1213,-0.1121,0.5474
14,407.3953,192.4587,0.7832,-0.0181,0.1538,-1.4143,0.5179,0.1209,-0.4156,0.2258
14,407.1712,191.4869,0.7272,-0.0582,0.253,-1.5558,0.4407,0.1914,-0.2882,0.4696
14,407.6753,191.0585,0.734,0.0207,0.1558,-1.4893,0.3825,0.3069,-0.242,0.2694
14,408.819,190.6827,0.7801,-0.0806,0.093,-1.3967,0.4147,0.2239,-0.5331,-0.0029
14,408.4536,190.7982,0.7602,0.0037,0.0745,-1.4092,0.3837,0.2505,-0.3823,0.1623
14,407.0809,190.1829,0.726,0.0848,0.2212,-1.3992,0.532,-0.0066,-0.5639,0.2245
14,406.5365,190.655,0.7428,0.0424,0.2431,-1.5127,0.425,0.0215,-0.3653,0.2315
14,406.1267,190.1732,0.7368,0.2121,0.3655,-1.5586,0.5466,0.0487,-0.3939,0.1452
14,405.4548,190.2702,0.7689,0.1815,0.2339,-1.4964,0.5014,-0.0137,-0.479,-0.075
14,404.5705,190.1399,0.8107,0.1328,0.2509,-1.5552,0.4276,0.104,-0.2865,-0.0497
14,404.5166,190.2025,0.8031,0.1866,0.1938,-1.6051,0.4032,0.0904,-0.2752,0.187
14,404.304,190.2169,0.8089,0.0269,0.2468,-1.4452,0.2813,0.1815,-0.2189,0.2119
14,405.3615,189.728,0.7777,0.0142,0.3226,-1.3053,0.2473,0.1711,-0.2107,0.1403
14,404.9605,189.1023,0.7764,-0.0088,0.166,-1.3514,0.3046,-0.101,-0.3439,0.1163
14,404.755,189.4572,0.7853,0.1598,0.2858,-1.516,0.2956,0.1189,-0.2345,-0.0045
14,404.4432,189.8562,0.78,0.0885,0.3503,-1.4185,0.325,0.3365,-0.175,-0.0083
14,404.9623,189.8792,0.7955,0.1105,0.3291,-1.4133,0.437,0.1173,-0.2142,-0.0995
14,404.2494,189.6173,0.7785,-0.0146,0.2173,-1.4451,0.4801,0.209,-0.3136,-0.0217
14,404.2638,189.3827,0.7726,0.0355,0.3111,-1.5585,0.5342,0.1717,-0.2956,-0.1854
14,404.1386,189.896,0.7993,-0.01,0.1664,-1.4668,0.5275,0.1899,-0.1922,-0.13
14,404.2484,189.5959,0.7921,-0.002,0.1098,-1.4514,0.4217,0.2527,-0.2949,-0.0104
14,403.9562,190.5033,0.7783,-0.0087,-0.0311,-1.3911,0.2573,0.1702,-0.237,-0.3238
14,404.4108,191.6403,0.8241,0.0211,0.1262,-1.7303,0.1297,0.0039,-0.3515,-0.0318
14,404.511,192.7071,0.8493,-0.1673,0.0055,-1.801,0.0505,0.1445,-0.3371,0.191
14,404.7979,193.8258,0.8498,-0.1404,-0.0371,-1.8417,0.0389,0.0428,-0.2534,0.24
14,404.5672,195.6336,0.8685,-0.2579,-0.131,-1.9542,-0.0605,0.1964,-0.4701,0.1541
14,404.7612,197.3628,0.8971,-0.1854,-0.0679,-1.8792,-0.0418,0.1136,-0.4742,-0.0278
14,405.4752,199.2408,0.9071,-0.3754,-0.1533,-1.6843,-0.0004,0.2288,-0.1982,-0.1262
14,405.9892,199.3172,0.9377,-0.4824,-0.1611,-1.8245,-0.0884,0.2937,-0.5771,-0.3868
14,406.6946,202.1305,0.9963,-0.6361,0.0502,-1.5756,0.0882,-0.1875,-0.0725,0.0165
14,406.6249,205.043,0.9563,-0.5316,0.0181,-1.655,-0.2708,-0.0023,-0.2859,-0.2807
14,406.9885,207.597,0.9757,-0.5219,0.0533,-1.4753,-0.1179,-0.1366,-0.3239,-0.3259
