week,mouse_id,condition,behavior,duration_s,bin_index,bin_label,bout_onset_s
Preinduction,400,Novel,Novel_interaction,2.0000000000436557,0,0.0-2.5min,95.15977600000042
Preinduction,400,Novel,Novel_interaction,2.400000000052387,0,0.0-2.5min,101.63977599999998
Preinduction,400,Novel,Novel_interaction,1.2000000000261934,0,0.0-2.5min,131.51974400000108
Preinduction,400,Novel,Novel_interaction,1.6000000000349246,1,2.5-5.0min,159.07971200000247
Preinduction,400,Novel,Novel_interaction,5.600000000122236,1,2.5-5.0min,183.19968000000154
Preinduction,400,Novel,Novel_interaction,4.24000000009255,1,2.5-5.0min,193.43964800000322
Preinduction,400,Novel,Novel_interaction,8.960000000195578,1,2.5-5.0min,221.83964800000103
Preinduction,400,Novel,Novel_interaction,1.6400000000357977,1,2.5-5.0min,287.7995200000005
Preinduction,400,Novel,Social_interaction,15.520000000338769,0,0.0-2.5min,0.7600000000020373
Preinduction,400,Novel,Social_interaction,7.96000000017375,0,0.0-2.5min,19.519936000000598
Preinduction,400,Novel,Social_interaction,14.320000000312575,0,0.0-2.5min,29.55993600000147
Preinduction,400,Novel,Social_interaction,2.3200000000506407,0,0.0-2.5min,56.51987200000076
Preinduction,400,Novel,Social_interaction,3.200000000069849,0,0.0-2.5min,66.07984000000215
Preinduction,400,Novel,Social_interaction,6.8000000001484295,1,2.5-5.0min,265.0795840000028
W1,376,Social,Novel_interaction,10.039999999990869,0,0.0-2.5min,57.87996800000019
W1,376,Social,Novel_interaction,5.399999999995089,0,0.0-2.5min,70.23996800000032
W1,376,Social,Novel_interaction,1.3199999999987995,0,0.0-2.5min,127.19987200000014
W1,376,Social,Novel_interaction,7.479999999993197,1,2.5-5.0min,227.199744
W1,376,Social,Novel_interaction,1.7199999999984357,1,2.5-5.0min,252.4797120000003
W1,376,Social,Social_interaction,2.2799999999979264,0,0.0-2.5min,0.0
W1,376,Social,Social_interaction,1.8399999999983265,0,0.0-2.5min,14.800000000000182
W1,376,Social,Social_interaction,5.479999999995016,0,0.0-2.5min,26.800000000000182
W1,376,Social,Social_interaction,4.679999999995744,0,0.0-2.5min,36.91996800000015
W1,376,Social,Social_interaction,0.7199999999993452,0,0.0-2.5min,51.63996799999995
W1,376,Social,Social_interaction,9.679999999991196,0,0.0-2.5min,88.2799359999999
W1,376,Social,Social_interaction,0.47999999999956344,0,0.0-2.5min,135.71987200000012
W1,376,Social,Social_interaction,1.999999999998181,0,0.0-2.5min,139.5198720000003
W1,376,Social,Social_interaction,0.8799999999991996,0,0.0-2.5min,149.0398720000003
W1,376,Social,Social_interaction,6.719999999993888,1,2.5-5.0min,151.43987199999992
W1,376,Social,Social_interaction,2.7999999999974534,1,2.5-5.0min,159.79984000000013
W1,376,Social,Social_interaction,7.479999999993197,1,2.5-5.0min,211.2397759999999
W1,376,Social,Social_interaction,1.7599999999983993,1,2.5-5.0min,292.6396480000003
W1,376,Novel,Novel_interaction,1.2799999999988358,0,0.0-2.5min,1.6799999999998363
W1,376,Novel,Novel_interaction,1.1199999999989814,0,0.0-2.5min,10.960000000000036
W1,376,Novel,Novel_interaction,11.319999999989705,0,0.0-2.5min,13.400000000000091
W1,376,Novel,Novel_interaction,3.879999999996471,0,0.0-2.5min,57.159936000000016
W1,376,Novel,Novel_interaction,2.5999999999976353,0,0.0-2.5min,64.51993600000014
W1,376,Novel,Novel_interaction,14.399999999986903,0,0.0-2.5min,117.91987199999994
W1,376,Novel,Novel_interaction,21.599999999980355,1,2.5-5.0min,185.23974399999997
W1,376,Novel,Novel_interaction,1.479999999998654,1,2.5-5.0min,232.07968000000028
W1,376,Novel,Social_interaction,4.799999999995634,0,0.0-2.5min,77.19993599999998
W1,376,Novel,Social_interaction,1.5199999999986176,0,0.0-2.5min,84.83990399999993
W1,376,Novel,Social_interaction,3.999999999996362,1,2.5-5.0min,214.3997119999999
W1,372,Social,Novel_interaction,2.439999999997781,0,0.0-2.5min,146.5999039999997
W1,372,Social,Novel_interaction,0.9599999999991269,1,2.5-5.0min,196.43990399999984
W1,372,Social,Social_interaction,0.8799999999991996,0,0.0-2.5min,6.199999999999818
W1,372,Social,Social_interaction,11.71999999998934,0,0.0-2.5min,41.91996800000015
W1,372,Social,Social_interaction,3.6399999999966894,0,0.0-2.5min,57.279967999999826
W1,372,Social,Social_interaction,0.7999999999992724,0,0.0-2.5min,132.31993599999987
W1,372,Social,Social_interaction,1.3199999999987995,1,2.5-5.0min,176.83990399999948
W1,372,Social,Social_interaction,2.2799999999979264,1,2.5-5.0min,280.279904
W1,372,Novel,Novel_interaction,0.8799999999991996,0,0.0-2.5min,0.8000000000001819
W1,372,Novel,Novel_interaction,2.2799999999979264,0,0.0-2.5min,15.079968000000008
W1,372,Novel,Novel_interaction,30.439999999972315,0,0.0-2.5min,57.3199680000007
W1,372,Novel,Novel_interaction,3.8399999999965075,0,0.0-2.5min,90.43993600000067
W1,372,Novel,Novel_interaction,2.959999999997308,0,0.0-2.5min,112.5999040000006
W1,372,Novel,Novel_interaction,37.43999999996595,0,0.0-2.5min,143.99987200000032
W1,372,Novel,Novel_interaction,10.079999999990832,1,2.5-5.0min,187.8798080000006
W1,372,Novel,Novel_interaction,6.1599999999943975,1,2.5-5.0min,256.91977600000064
W1,372,Novel,Novel_interaction,8.759999999992033,1,2.5-5.0min,291.11977600000046
W1,372,Novel,Social_interaction,5.959999999994579,1,2.5-5.0min,220.3198080000002
W1,372,Novel,Social_interaction,3.5199999999967986,1,2.5-5.0min,246.83980800000063
W1,372,Novel,Social_interaction,3.1199999999971624,1,2.5-5.0min,278.7597760000008
W1,374,Social,Novel_interaction,7.39999999999327,0,0.0-2.5min,39.79996800000026
W1,374,Social,Novel_interaction,0.03999999999996362,0,0.0-2.5min,121.63996800000041
W1,374,Social,Novel_interaction,3.559999999996762,1,2.5-5.0min,165.27999999999975
W1,374,Social,Novel_interaction,0.7999999999992724,1,2.5-5.0min,172.64000000000033
W1,374,Social,Novel_interaction,1.9199999999982538,1,2.5-5.0min,177.23999999999978
W1,374,Social,Novel_interaction,2.959999999997308,1,2.5-5.0min,257.52003200000036
W1,374,Social,Novel_interaction,0.3599999999996726,1,2.5-5.0min,298.6000320000003
W1,374,Social,Social_interaction,0.839999999999236,0,0.0-2.5min,0.0
W1,374,Social,Social_interaction,1.1199999999989814,0,0.0-2.5min,121.67996800000037
W1,374,Social,Social_interaction,10.119999999990796,1,2.5-5.0min,211.3199999999997
W1,374,Social,Social_interaction,1.2399999999988722,1,2.5-5.0min,237.28003199999966
W1,374,Novel,Novel_interaction,5.680000000123982,0,0.0-2.5min,1.8400000000001455
W1,374,Novel,Novel_interaction,2.760000000060245,0,0.0-2.5min,10.920000000000073
W1,374,Novel,Novel_interaction,1.4400000000314321,0,0.0-2.5min,29.56003200000123
W1,374,Novel,Novel_interaction,3.2400000000707223,0,0.0-2.5min,74.00003199999992
W1,374,Novel,Novel_interaction,11.520000000251457,0,0.0-2.5min,82.20003200000065
W1,374,Novel,Novel_interaction,8.400000000183354,0,0.0-2.5min,100.32006399999955
W1,374,Novel,Novel_interaction,6.400000000139698,1,2.5-5.0min,206.6800000000003
W1,374,Novel,Novel_interaction,2.720000000059372,1,2.5-5.0min,221.76000000000022
W1,374,Novel,Novel_interaction,5.920000000129221,1,2.5-5.0min,251.07999999999993
W1,374,Novel,Novel_interaction,22.20000000048458,1,2.5-5.0min,260.96003200000087
W1,374,Novel,Novel_interaction,3.3200000000724685,1,2.5-5.0min,290.3200319999996
W1,374,Novel,Social_interaction,1.720000000037544,1,2.5-5.0min,152.3600320000005
W1,374,Novel,Social_interaction,7.8400000001711305,1,2.5-5.0min,186.40003199999956
W1,429,Social,Novel_interaction,1.360000000029686,0,0.0-2.5min,37.840032000000065
W1,429,Social,Novel_interaction,6.480000000141445,0,0.0-2.5min,104.76003200000014
W1,429,Social,Novel_interaction,8.60000000018772,0,0.0-2.5min,118.96006400000078
W1,429,Social,Novel_interaction,3.0000000000654836,1,2.5-5.0min,276.6001919999999
W1,429,Social,Social_interaction,13.560000000295986,0,0.0-2.5min,2.360000000000582
W1,429,Social,Social_interaction,12.560000000274158,0,0.0-2.5min,18.720032000001083
W1,429,Social,Social_interaction,2.360000000051514,0,0.0-2.5min,74.96003200000087
W1,429,Social,Social_interaction,0.5200000000113505,0,0.0-2.5min,87.28003200000057
W1,429,Social,Social_interaction,4.280000000093423,0,0.0-2.5min,133.52006400000027
W1,429,Social,Social_interaction,0.6400000000139698,0,0.0-2.5min,140.32006400000137
W1,429,Social,Social_interaction,6.68000000014581,1,2.5-5.0min,150.640096000001
W1,429,Social,Social_interaction,1.5600000000340515,1,2.5-5.0min,177.68009600000005
W1,429,Social,Social_interaction,1.6000000000349246,1,2.5-5.0min,194.36012800000026
W1,429,Social,Social_interaction,6.4400000001405715,1,2.5-5.0min,197.72012800000084
W1,429,Social,Social_interaction,0.4800000000104774,1,2.5-5.0min,210.60015999999996
W1,429,Novel,Novel_interaction,2.360000000051514,0,0.0-2.5min,34.92003199999999
W1,429,Novel,Novel_interaction,5.360000000116997,0,0.0-2.5min,42.400032000001374
W1,429,Novel,Novel_interaction,14.840000000323926,0,0.0-2.5min,55.68003200000021
W1,429,Novel,Novel_interaction,3.0400000000663567,0,0.0-2.5min,73.2800640000005
W1,429,Novel,Novel_interaction,9.24000000020169,0,0.0-2.5min,122.20009600000049
W1,429,Novel,Novel_interaction,3.120000000068103,0,0.0-2.5min,136.20009600000049
W1,429,Novel,Novel_interaction,0.9600000000209548,0,0.0-2.5min,141.20009600000049
W1,429,Novel,Novel_interaction,2.44000000005326,0,0.0-2.5min,145.5200960000002
W1,429,Novel,Novel_interaction,2.5600000000558794,1,2.5-5.0min,207.28016000000025
W1,429,Novel,Novel_interaction,6.8000000001484295,1,2.5-5.0min,244.1201600000004
W1,429,Novel,Novel_interaction,1.4800000000323053,1,2.5-5.0min,252.64016000000083
W1,429,Novel,Novel_interaction,13.960000000304717,1,2.5-5.0min,259.28016000000025
W1,429,Novel,Novel_interaction,2.160000000047148,1,2.5-5.0min,284.2401920000011
W1,429,Novel,Social_interaction,1.360000000029686,0,0.0-2.5min,1.2000000000007276
W1,429,Novel,Social_interaction,28.680000000626023,1,2.5-5.0min,163.68009600000005
W1,429,Novel,Social_interaction,2.44000000005326,1,2.5-5.0min,195.84012799999982
W1,429,Novel,Social_interaction,0.680000000014843,1,2.5-5.0min,239.36016000000018
W1,429,Novel,Social_interaction,5.560000000121363,1,2.5-5.0min,293.52019199999995
W1,423,Social,Novel_interaction,6.880000000150176,0,0.0-2.5min,138.12012800000048
W1,423,Social,Social_interaction,4.560000000099535,0,0.0-2.5min,54.080063999999766
W1,423,Social,Social_interaction,0.7200000000157161,0,0.0-2.5min,61.92006399999991
W1,423,Social,Social_interaction,4.0000000000873115,0,0.0-2.5min,64.720064000001
W1,423,Social,Social_interaction,8.320000000181608,1,2.5-5.0min,235.2802240000001
W1,423,Social,Social_interaction,6.16000000013446,1,2.5-5.0min,253.8402559999995
W1,423,Novel,Novel_interaction,5.600000000122236,1,2.5-5.0min,242.52000000000044
W1,423,Novel,Novel_interaction,4.080000000089058,1,2.5-5.0min,250.8799999999992
W1,423,Novel,Novel_interaction,16.84000000036758,1,2.5-5.0min,257.9599999999991
W1,423,Novel,Novel_interaction,2.2000000000480213,1,2.5-5.0min,277.6399999999994
W1,423,Novel,Novel_interaction,6.240000000136206,1,2.5-5.0min,292.4400000000005
W1,423,Novel,Novel_interaction,0.2400000000052387,1,2.5-5.0min,299.64003199999934
W1,423,Novel,Social_interaction,7.680000000167638,0,0.0-2.5min,99.44000000000051
W1,423,Novel,Social_interaction,10.240000000223517,0,0.0-2.5min,113.63999999999942
W1,423,Novel,Social_interaction,14.600000000318687,0,0.0-2.5min,127.31996799999979
W1,423,Novel,Social_interaction,2.800000000061118,1,2.5-5.0min,192.5599999999995
W1,463,Social,Novel_interaction,0.5999999999994543,0,0.0-2.5min,48.07999999999993
W1,463,Social,Novel_interaction,2.199999999997999,1,2.5-5.0min,181.79993600000034
W1,463,Social,Novel_interaction,11.439999999989595,1,2.5-5.0min,189.59993599999962
W1,463,Social,Novel_interaction,0.3599999999996726,1,2.5-5.0min,204.79990400000042
W1,463,Social,Novel_interaction,0.7199999999993452,1,2.5-5.0min,297.6398079999999
W1,463,Social,Social_interaction,6.1599999999943975,0,0.0-2.5min,0.0
W1,463,Social,Social_interaction,1.5599999999985812,0,0.0-2.5min,7.5600000000004
W1,463,Social,Social_interaction,4.1599999999962165,0,0.0-2.5min,10.600000000000364
W1,463,Social,Social_interaction,3.0799999999971988,0,0.0-2.5min,16.5600000000004
W1,463,Social,Social_interaction,3.3199999999969805,0,0.0-2.5min,23.600000000000364
W1,463,Social,Social_interaction,6.279999999994288,0,0.0-2.5min,30.840000000000146
W1,463,Social,Social_interaction,1.0799999999990177,0,0.0-2.5min,39.039999999999964
W1,463,Social,Social_interaction,3.479999999996835,0,0.0-2.5min,105.96000000000004
W1,463,Social,Social_interaction,3.3199999999969805,0,0.0-2.5min,116.80000000000018
W1,463,Social,Social_interaction,0.47999999999956344,0,0.0-2.5min,129.03999999999996
W1,463,Social,Social_interaction,2.5599999999976717,0,0.0-2.5min,134.7599680000003
W1,463,Social,Social_interaction,3.1199999999971624,0,0.0-2.5min,149.79996800000026
W1,463,Social,Social_interaction,6.119999999994434,1,2.5-5.0min,153.91996800000015
W1,463,Social,Social_interaction,6.439999999994143,1,2.5-5.0min,226.87987200000043
W1,463,Social,Social_interaction,19.959999999981846,1,2.5-5.0min,238.71987199999967
W1,463,Social,Social_interaction,0.4399999999995998,1,2.5-5.0min,271.7998399999997
W1,463,Novel,Novel_interaction,4.359999999996035,0,0.0-2.5min,96.96003199999996
W1,463,Novel,Novel_interaction,0.5199999999995271,0,0.0-2.5min,111.55999999999949
W1,463,Novel,Novel_interaction,1.5599999999985812,0,0.0-2.5min,123.84000000000015
W1,463,Novel,Novel_interaction,6.719999999993888,0,0.0-2.5min,128.47999999999956
W1,463,Novel,Novel_interaction,0.8799999999991996,1,2.5-5.0min,158.72000000000025
W1,463,Novel,Novel_interaction,0.03999999999996362,1,2.5-5.0min,169.3199999999997
W1,463,Novel,Novel_interaction,4.279999999996107,1,2.5-5.0min,219.4399999999996
W1,463,Novel,Social_interaction,5.239999999995234,0,0.0-2.5min,7.520031999999446
W1,463,Novel,Social_interaction,3.879999999996471,0,0.0-2.5min,17.00003199999992
W1,463,Novel,Social_interaction,10.039999999990869,0,0.0-2.5min,43.48003199999948
W1,463,Novel,Social_interaction,2.5599999999976717,0,0.0-2.5min,56.44003199999952
W1,463,Novel,Social_interaction,0.9599999999991269,0,0.0-2.5min,65.64003200000025
W1,463,Novel,Social_interaction,4.9999999999954525,0,0.0-2.5min,68.00003199999992
W1,463,Novel,Social_interaction,0.5199999999995271,1,2.5-5.0min,169.35999999999967
W1,463,Novel,Social_interaction,4.039999999996326,1,2.5-5.0min,172.64000000000033
W1,463,Novel,Social_interaction,11.71999999998934,1,2.5-5.0min,179.4399999999996
W1,463,Novel,Social_interaction,2.119999999998072,1,2.5-5.0min,196.23999999999978
W1,463,Novel,Social_interaction,0.7199999999993452,1,2.5-5.0min,205.47999999999956
W1,463,Novel,Social_interaction,2.8799999999973807,1,2.5-5.0min,277.03996800000004
W1,463,Novel,Social_interaction,8.799999999991996,1,2.5-5.0min,282.03996800000004
W1,459,Social,Novel_interaction,0.5999999999994543,0,0.0-2.5min,9.12003199999981
W1,459,Social,Novel_interaction,4.119999999996253,0,0.0-2.5min,111.12009599999965
W1,459,Social,Novel_interaction,1.5599999999985812,1,2.5-5.0min,181.68012799999997
W1,459,Social,Novel_interaction,4.559999999995853,1,2.5-5.0min,195.40012800000022
W1,459,Social,Novel_interaction,3.919999999996435,1,2.5-5.0min,267.40019200000006
W1,459,Social,Novel_interaction,6.559999999994034,1,2.5-5.0min,273.1201920000003
W1,459,Social,Social_interaction,0.47999999999956344,0,0.0-2.5min,2.8800320000000283
W1,459,Social,Social_interaction,1.3999999999987267,0,0.0-2.5min,17.2400319999997
W1,459,Social,Social_interaction,8.959999999991851,0,0.0-2.5min,39.56003200000032
W1,459,Social,Social_interaction,0.9999999999990905,0,0.0-2.5min,79.76009599999998
W1,459,Social,Social_interaction,5.8399999999946886,1,2.5-5.0min,151.00009599999976
W1,459,Social,Social_interaction,2.119999999998072,1,2.5-5.0min,168.2800960000004
W1,459,Social,Social_interaction,3.9599999999963984,1,2.5-5.0min,219.32016000000021
W1,459,Novel,Novel_interaction,4.599999999995816,0,0.0-2.5min,51.2400319999997
W1,459,Novel,Novel_interaction,4.839999999995598,1,2.5-5.0min,219.20003199999974
W1,459,Novel,Novel_interaction,1.3999999999987267,1,2.5-5.0min,240.2400319999997
W1,459,Novel,Novel_interaction,1.2399999999988722,1,2.5-5.0min,251.64003200000025
W1,459,Novel,Social_interaction,0.8799999999991996,0,0.0-2.5min,23.5600000000004
W1,459,Novel,Social_interaction,2.0399999999981446,0,0.0-2.5min,26.11999999999989
W1,459,Novel,Social_interaction,1.0399999999990541,0,0.0-2.5min,36.11999999999989
W1,459,Novel,Social_interaction,4.079999999996289,0,0.0-2.5min,79.8000320000001
W1,459,Novel,Social_interaction,1.359999999998763,0,0.0-2.5min,94.68003200000021
W1,459,Novel,Social_interaction,4.119999999996253,0,0.0-2.5min,97.56003200000032
W1,459,Novel,Social_interaction,0.7999999999992724,0,0.0-2.5min,103.8000320000001
W1,459,Novel,Social_interaction,1.5599999999985812,0,0.0-2.5min,143.88003200000003
W1,459,Novel,Social_interaction,3.599999999996726,0,0.0-2.5min,148.16003199999977
W1,459,Novel,Social_interaction,1.3999999999987267,1,2.5-5.0min,167.96006399999987
W1,459,Novel,Social_interaction,2.399999999997817,1,2.5-5.0min,198.20003199999974
W1,459,Novel,Social_interaction,1.159999999998945,1,2.5-5.0min,206.44003200000043
W1,459,Novel,Social_interaction,7.479999999993197,1,2.5-5.0min,270.20003199999974
W1,398,Social,Novel_interaction,4.88000000010652,1,2.5-5.0min,188.12012799999866
W1,398,Social,Novel_interaction,5.440000000118744,1,2.5-5.0min,202.2801279999985
W1,398,Social,Social_interaction,8.680000000189466,0,0.0-2.5min,30.719999999999345
W1,398,Social,Social_interaction,6.760000000147556,0,0.0-2.5min,40.51999999999862
W1,398,Social,Social_interaction,2.9600000000646105,0,0.0-2.5min,65.68003199999839
W1,398,Social,Social_interaction,7.360000000160653,0,0.0-2.5min,82.68006399999831
W1,398,Social,Social_interaction,5.800000000126602,0,0.0-2.5min,145.28006399999867
W1,398,Social,Social_interaction,6.760000000147556,1,2.5-5.0min,164.48009599999932
W1,398,Social,Social_interaction,5.52000000012049,1,2.5-5.0min,175.36009599999852
W1,398,Social,Social_interaction,3.9200000000855653,1,2.5-5.0min,222.16015999999945
W1,398,Social,Social_interaction,9.600000000209548,1,2.5-5.0min,237.52019199999995
W1,398,Novel,Novel_interaction,4.520000000098662,1,2.5-5.0min,190.5600000000013
W1,398,Novel,Novel_interaction,5.080000000110886,1,2.5-5.0min,198.5600000000013
W1,398,Novel,Novel_interaction,13.48000000029424,1,2.5-5.0min,207.72000000000116
W1,398,Novel,Novel_interaction,0.5200000000113505,1,2.5-5.0min,227.23999999999978
W1,398,Novel,Novel_interaction,0.8000000000174623,1,2.5-5.0min,230.6800000000003
W1,398,Novel,Novel_interaction,8.440000000184227,1,2.5-5.0min,291.4400000000005
W1,398,Novel,Social_interaction,7.000000000152795,0,0.0-2.5min,97.28003200000057
W1,398,Novel,Social_interaction,11.080000000241853,0,0.0-2.5min,116.08003199999985
W1,398,Novel,Social_interaction,4.720000000103028,1,2.5-5.0min,155.0400320000008
W1,398,Novel,Social_interaction,5.0400000001100125,1,2.5-5.0min,262.7600000000002
W1,398,Novel,Social_interaction,1.760000000038417,1,2.5-5.0min,272.0
W1,398,Novel,Social_interaction,5.52000000012049,1,2.5-5.0min,279.1200000000008
W1,400,Social,Novel_interaction,0.9200000000200816,0,0.0-2.5min,73.71999999999935
W1,400,Social,Novel_interaction,2.8800000000628643,0,0.0-2.5min,96.71999999999935
W1,400,Social,Novel_interaction,8.840000000192958,1,2.5-5.0min,211.83999999999833
W1,400,Social,Novel_interaction,12.120000000264554,1,2.5-5.0min,221.39999999999964
W1,400,Social,Social_interaction,5.160000000112632,0,0.0-2.5min,109.83999999999833
W1,400,Social,Social_interaction,2.8800000000628643,0,0.0-2.5min,119.19999999999891
W1,400,Social,Social_interaction,4.0000000000873115,0,0.0-2.5min,125.63999999999942
W1,400,Social,Social_interaction,5.440000000118744,0,0.0-2.5min,143.92000000000007
W1,400,Social,Social_interaction,1.360000000029686,1,2.5-5.0min,151.83999999999833
W1,400,Social,Social_interaction,14.040000000306463,1,2.5-5.0min,180.67996799999855
W1,400,Social,Social_interaction,7.080000000154541,1,2.5-5.0min,196.3199999999997
W1,400,Social,Social_interaction,5.000000000109139,1,2.5-5.0min,292.199967999999
W1,400,Novel,Novel_interaction,13.160000000287255,0,0.0-2.5min,29.719968000001245
W1,400,Novel,Novel_interaction,2.6800000000584987,0,0.0-2.5min,52.99996800000008
W1,400,Novel,Novel_interaction,1.6800000000366708,0,0.0-2.5min,58.99993600000016
W1,400,Novel,Novel_interaction,11.160000000243599,0,0.0-2.5min,63.67993600000045
W1,400,Novel,Novel_interaction,12.2000000002663,0,0.0-2.5min,80.35993600000074
W1,400,Novel,Novel_interaction,1.3200000000288128,0,0.0-2.5min,97.8399360000003
W1,400,Novel,Novel_interaction,1.360000000029686,0,0.0-2.5min,113.95993600000111
W1,400,Novel,Novel_interaction,3.520000000076834,0,0.0-2.5min,117.11993600000096
W1,400,Novel,Novel_interaction,6.840000000149303,0,0.0-2.5min,128.11990400000104
W1,400,Novel,Novel_interaction,0.9600000000209548,0,0.0-2.5min,140.5999040000006
W1,400,Novel,Novel_interaction,1.360000000029686,0,0.0-2.5min,149.7199039999996
W1,400,Novel,Novel_interaction,2.5600000000558794,1,2.5-5.0min,163.11990400000104
W1,400,Novel,Novel_interaction,0.040000000000873115,1,2.5-5.0min,265.1997760000013
W1,400,Novel,Novel_interaction,3.3200000000724685,1,2.5-5.0min,273.11977600000137
W1,400,Novel,Novel_interaction,3.5600000000777072,1,2.5-5.0min,280.35977600000115
W1,400,Novel,Novel_interaction,12.280000000268046,1,2.5-5.0min,287.59977600000093
W1,400,Novel,Social_interaction,6.960000000151922,1,2.5-5.0min,203.91984000000048
W1,400,Novel,Social_interaction,33.60000000073342,1,2.5-5.0min,213.91984000000048
W2,376,Social,Novel_interaction,0.6399999999994179,0,0.0-2.5min,1.2399999999997817
W2,376,Social,Novel_interaction,0.6799999999993815,0,0.0-2.5min,10.599999999999454
W2,376,Social,Novel_interaction,2.2799999999979264,0,0.0-2.5min,18.23999999999978
W2,376,Social,Novel_interaction,1.1199999999989814,0,0.0-2.5min,22.359999999999673
W2,376,Social,Novel_interaction,8.999999999991815,0,0.0-2.5min,83.4399999999996
W2,376,Social,Novel_interaction,0.03999999999996362,0,0.0-2.5min,105.63999999999942
W2,376,Social,Novel_interaction,8.319999999992433,1,2.5-5.0min,170.60003199999937
W2,376,Social,Novel_interaction,1.479999999998654,1,2.5-5.0min,181.96003199999996
W2,376,Social,Novel_interaction,7.199999999993452,1,2.5-5.0min,185.2400319999997
W2,376,Social,Novel_interaction,2.5999999999976353,1,2.5-5.0min,200.32003199999963
W2,376,Social,Novel_interaction,2.199999999997999,1,2.5-5.0min,270.52003199999945
W2,376,Social,Social_interaction,16.79999999998472,0,0.0-2.5min,29.399999999999636
W2,376,Social,Social_interaction,7.079999999993561,0,0.0-2.5min,48.399999999999636
W2,376,Social,Social_interaction,7.3199999999933425,0,0.0-2.5min,57.039999999999964
W2,376,Social,Social_interaction,1.8399999999983265,0,0.0-2.5min,66.4399999999996
W2,376,Social,Social_interaction,3.3199999999969805,0,0.0-2.5min,72.0
W2,376,Social,Social_interaction,1.1999999999989086,0,0.0-2.5min,105.67999999999938
W2,376,Social,Social_interaction,1.1199999999989814,0,0.0-2.5min,109.19999999999982
W2,376,Social,Social_interaction,1.0399999999990541,0,0.0-2.5min,119.19999999999982
W2,376,Social,Social_interaction,0.7199999999993452,0,0.0-2.5min,130.19999999999982
W2,376,Social,Social_interaction,3.3199999999969805,1,2.5-5.0min,206.28003199999966
W2,376,Social,Social_interaction,6.799999999993815,1,2.5-5.0min,210.64003199999934
W2,376,Social,Social_interaction,0.27999999999974534,1,2.5-5.0min,227.32003199999963
W2,376,Social,Social_interaction,2.2399999999979627,1,2.5-5.0min,230.5599999999995
W2,376,Social,Social_interaction,6.599999999993997,1,2.5-5.0min,235.8000319999992
W2,376,Novel,Novel_interaction,1.7599999999983993,0,0.0-2.5min,24.31999999999971
W2,376,Novel,Novel_interaction,0.31999999999970896,0,0.0-2.5min,70.7200640000001
W2,376,Novel,Novel_interaction,3.999999999996362,0,0.0-2.5min,73.24006399999962
W2,376,Novel,Novel_interaction,2.3599999999978536,0,0.0-2.5min,96.36006399999951
W2,376,Novel,Novel_interaction,9.039999999991778,0,0.0-2.5min,109.40006399999947
W2,376,Novel,Novel_interaction,0.7599999999993088,0,0.0-2.5min,120.9600959999998
W2,376,Novel,Novel_interaction,0.6799999999993815,0,0.0-2.5min,128.64009600000009
W2,376,Novel,Novel_interaction,4.519999999995889,0,0.0-2.5min,133.2800959999995
W2,376,Novel,Novel_interaction,4.879999999995562,1,2.5-5.0min,291.1201919999994
W2,376,Novel,Social_interaction,1.7199999999984357,0,0.0-2.5min,18.399999999999636
W2,376,Novel,Social_interaction,0.5999999999994543,0,0.0-2.5min,28.920031999999992
W2,376,Novel,Social_interaction,2.6799999999975626,0,0.0-2.5min,30.360031999999592
W2,376,Novel,Social_interaction,3.1999999999970896,0,0.0-2.5min,61.56006399999933
W2,376,Novel,Social_interaction,5.759999999994761,0,0.0-2.5min,83.56006399999933
W2,376,Novel,Social_interaction,1.2399999999988722,0,0.0-2.5min,90.7200640000001
W2,376,Novel,Social_interaction,0.9599999999991269,1,2.5-5.0min,196.56016
W2,376,Novel,Social_interaction,5.599999999994907,1,2.5-5.0min,220.8801599999997
W2,376,Novel,Social_interaction,1.5599999999985812,1,2.5-5.0min,233.96015999999963
W2,376,Novel,Social_interaction,3.0799999999971988,1,2.5-5.0min,251.8001919999997
W2,376,Novel,Social_interaction,9.559999999991305,1,2.5-5.0min,256.6001919999999
W2,376,Novel,Social_interaction,2.5999999999976353,1,2.5-5.0min,268.3601920000001
W2,376,Novel,Social_interaction,7.999999999992724,1,2.5-5.0min,274.3601920000001
W2,372,Social,Novel_interaction,1.479999999998654,0,0.0-2.5min,61.600000000000364
W2,372,Social,Novel_interaction,12.47999999998865,0,0.0-2.5min,141.20000000000073
W2,372,Social,Novel_interaction,1.4399999999986903,1,2.5-5.0min,155.92000000000007
W2,372,Social,Novel_interaction,1.2399999999988722,1,2.5-5.0min,200.23996799999986
W2,372,Social,Social_interaction,0.5599999999994907,0,0.0-2.5min,22.88003200000003
W2,372,Social,Social_interaction,1.1999999999989086,0,0.0-2.5min,77.80000000000018
W2,372,Social,Social_interaction,26.19999999997617,0,0.0-2.5min,85.11999999999989
W2,372,Social,Social_interaction,6.07999999999447,0,0.0-2.5min,116.60000000000036
W2,372,Social,Social_interaction,0.8799999999991996,0,0.0-2.5min,124.32000000000062
W2,372,Social,Social_interaction,2.8799999999973807,0,0.0-2.5min,134.76000000000022
W2,372,Social,Social_interaction,8.799999999991996,1,2.5-5.0min,180.51996800000052
W2,372,Novel,Novel_interaction,5.759999999994761,0,0.0-2.5min,0.0
W2,372,Novel,Novel_interaction,21.079999999980828,0,0.0-2.5min,7.559999999999491
