syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
16,556.0839,653.3625,-0.3015,1.1233,3.5627,3.9199,-2.4841,-4.0997,4.9102,5.5577
16,557.225,654.4633,1.3815,2.982,-0.978,-2.2356,-4.3247,1.3046,2.0628,8.4577
16,558.261,655.3447,-0.2692,0.279,0.1453,-1.4309,0.4477,0.2568,0.4301,0.9778
16,559.1562,655.2574,-0.2872,0.1155,0.2803,-1.376,0.5552,-0.0332,0.2811,0.6543
16,558.8583,655.9356,-1.2392,0.1356,0.3533,-1.2724,0.8102,-0.0938,0.2867,0.3769
16,558.7788,655.6079,1.0094,0.2924,0.4697,-1.5046,0.634,-0.2587,0.0864,0.4257
16,558.6357,656.8808,-0.1284,0.329,0.5286,-1.3689,0.623,-0.2817,-0.128,0.2952
16,558.1888,656.8981,0.0147,0.4119,0.6863,-1.2817,0.6355,-0.2379,-0.3413,0.4537
16,557.7065,657.2194,2.6349,0.5131,0.782,-1.155,0.6316,-0.1867,-0.6069,0.3278
16,556.7247,657.9436,-0.0075,0.4736,0.9264,-1.1462,0.8112,-0.2619,-0.3939,0.2696
43,555.3015,658.0466,0.7785,0.284,-0.3109,0.3932,1.0115,-0.0406,0.4184,-4.7505
43,553.9437,657.5886,2.9807,-2.212,0.3192,-2.1152,2.3592,-1.0324,2.6614,-5.7888
43,552.1931,658.0518,-0.0987,-5.2344,0.7125,-4.9533,3.1066,-2.2632,4.8038,-6.8872
43,551.7556,657.9333,3.0966,-5.8223,-4.0163,-1.8606,1.5581,-1.422,6.0291,-13.9943
43,549.9316,657.583,1.7919,-8.4103,-4.371,-3.0267,2.5319,-1.0018,6.5177,-11.4396
43,550.072,656.5494,0.2253,-9.7919,-5.8339,-1.8855,3.4418,-0.2682,6.7509,-14.0421
43,549.1862,657.7784,0.2299,-9.758,-5.2614,-1.7258,3.0663,0.2717,6.1051,-15.2489
43,547.0667,657.8384,2.3849,-6.3945,-5.9316,1.9811,1.0094,1.3655,5.6785,-17.8809
43,545.9591,657.8049,2.78,-4.8466,-5.1539,2.5389,0.1982,1.3,4.4798,-15.4981
43,546.1676,657.3894,-1.6319,-5.0191,-2.6765,0.9998,1.5035,0.3991,4.9139,-15.3826
43,546.549,658.7124,2.0155,-3.9102,-1.1457,-1.0783,1.0367,0.304,1.715,-11.8913
43,546.6274,658.6457,1.1279,-2.5872,-2.7077,0.6667,0.0777,0.2709,1.026,-13.3872
43,545.3667,659.7974,1.6217,-0.8246,-1.2977,-0.6291,0.177,-1.4294,0.3826,-11.2024
43,545.3842,657.7573,1.0564,-3.3933,3.8742,-7.1591,3.4354,-3.6979,2.1231,-0.5894
34,543.6388,657.8087,2.4691,-4.6164,6.6,-10.2558,4.8565,-5.1382,2.4638,3.9956
34,543.2357,657.8654,1.7103,-6.0031,9.2808,-11.955,6.1016,-5.8472,2.9585,6.168
34,541.9719,659.2557,0.0621,-6.5929,10.612,-13.1954,6.8864,-6.1686,3.1551,7.9742
34,541.11,659.1433,-1.5496,-6.7394,11.7333,-14.3731,7.2366,-6.6143,3.6781,8.6263
34,538.6845,659.2915,-2.5744,-6.6047,12.3446,-14.4985,7.5463,-6.6293,3.2012,9.0098
34,538.2054,658.8689,0.2522,-6.5244,12.4223,-14.4026,7.5399,-6.6137,3.0371,8.9121
