syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
60,281.1943,298.5965,1.0677,-0.2375,-4.6099,-1.4836,0.4405,0.5387,1.9835,-3.6955
60,281.3852,298.1474,0.8968,-2.1799,-0.1748,-2.6341,1.5777,0.5474,-1.3878,-1.9496
60,281.3897,300.2749,0.977,-1.9975,-0.2333,-2.8498,-0.3425,0.4367,-1.5221,-2.392
60,280.7093,300.0774,0.9708,-2.0214,-0.7,-2.4465,-0.2243,-0.3321,-1.2879,-1.843
60,282.528,301.0512,0.9768,-2.1039,-0.7282,-2.7498,-0.6153,-0.3526,-1.2286,-1.4121
60,282.2547,301.9979,0.9144,-1.8738,-0.44,-2.6433,-0.3192,-0.4682,-1.0023,-1.5061
60,281.751,301.5962,0.8925,-1.8063,-0.3801,-2.3879,-0.2742,-0.4871,-0.9958,-1.758
60,282.3372,301.1394,0.8908,-1.7973,-0.3145,-2.3109,-0.0828,-0.4934,-0.8558,-1.4125
60,281.9103,300.0415,0.8713,-1.7286,-0.1135,-2.4564,0.1909,-0.2827,-0.9636,-1.2891
60,281.8241,299.5934,0.8991,-1.7027,-0.2707,-2.6424,0.0689,-0.028,-0.6317,-1.1794
60,280.9453,297.1903,0.8331,-1.8979,-0.3448,-2.2296,-0.1404,-0.1899,-0.7631,-1.929
60,281.9779,294.4847,0.7754,-1.7618,-0.0626,-1.5732,-0.1039,-0.2877,-0.7546,-1.7483
60,282.0063,290.6786,0.7049,-1.7604,0.1597,-1.1947,0.1521,-0.25,-0.4303,-2.4896
60,282.021,287.1529,0.6063,-1.4178,0.4082,-0.9823,0.5576,-0.1454,-0.1346,-2.3117
16,282.4544,283.4989,0.5368,-1.2759,0.3142,-1.0948,0.5368,-0.1432,-0.3178,-2.3579
16,283.8036,279.3467,0.5143,-1.2432,0.3557,-1.0004,0.6524,-0.1659,-0.6294,-2.212
16,283.7682,276.7107,0.4785,-1.1922,0.454,-1.126,0.7812,-0.3726,-0.7196,-2.3589
16,284.4638,273.8889,0.4135,-1.1808,0.3998,-1.0302,0.7799,-0.2795,-0.4239,-2.3357
16,285.5138,273.303,0.4475,-1.2932,0.5474,-1.2502,0.7587,-0.3422,-0.211,-2.4245
16,287.0561,271.7337,0.4281,-1.2299,0.6724,-1.3544,0.7147,-0.4247,-0.0969,-2.2068
16,288.6929,271.0035,0.3993,-1.2352,0.5416,-1.2742,0.6865,-0.587,-0.1837,-2.1898
16,289.4827,270.1467,0.4303,-1.4797,0.5963,-1.349,0.5326,-0.6594,0.0499,-2.1135
16,292.2447,270.9644,0.3474,-1.7925,0.6283,-1.1961,0.5984,-0.5254,0.1107,-2.1718
16,295.1668,270.2527,0.3529,-1.7496,0.689,-1.4071,0.6298,-0.6635,-0.1584,-1.9989
3,297.9231,271.3791,0.3984,-1.7949,0.5918,-1.5789,0.4983,-0.4759,-0.0115,-2.0122
3,301.3732,271.8152,0.3808,-1.6428,0.8418,-1.4516,0.5479,-0.5077,-0.0376,-1.6207
3,304.7426,272.2836,0.3113,-1.6434,0.8668,-1.4398,0.6466,-0.6121,-0.0175,-1.6405
3,308.8631,272.6466,0.344,-1.6959,0.8342,-1.5109,0.7533,-0.2282,0.042,-1.428
3,311.6483,274.4843,0.3265,-1.776,0.8369,-1.5614,0.7984,-0.331,0.1924,-1.3816
3,315.261,274.2517,0.3284,-1.7348,0.6741,-1.4944,0.7826,-0.4876,-0.1385,-1.2414
3,317.5149,275.9945,0.3149,-1.5467,0.9843,-1.4751,0.79,-0.4549,0.0445,-0.7577
3,321.3715,275.2602,0.3111,-1.4632,0.8805,-1.4865,0.9037,-0.3552,0.0549,-0.7704
3,323.3758,275.3865,0.3422,-1.4902,0.9714,-1.2982,1.0955,-0.4967,0.0747,-0.4749
3,325.9223,275.086,0.3572,-1.3554,0.8872,-1.356,0.7329,-0.6184,0.1452,-0.2772
3,327.4927,274.9698,0.3829,-1.3783,0.886,-1.4432,0.7076,-0.6868,0.0255,-0.1994
3,329.599,274.9334,0.4331,-1.4948,0.8034,-1.4677,0.5318,-0.9244,-0.1044,-0.2107
3,331.0742,273.3168,0.4443,-1.5524,0.7625,-1.4215,0.4691,-0.7045,0.0442,-0.3338
3,332.6336,271.5647,0.4173,-1.3803,0.7738,-1.1659,0.5971,-0.8184,-0.1488,-0.3353
3,334.5771,271.1832,0.4214,-1.3532,0.6402,-1.2069,0.5705,-0.5628,-0.0655,-0.3663
3,335.8422,268.5615,0.4634,-1.4201,0.6448,-1.1757,0.5139,-0.7514,-0.1406,-0.297
3,336.4488,266.3067,0.426,-1.1532,0.6927,-1.0742,0.7828,-0.5313,-0.1993,-0.3386
3,335.7708,265.2589,0.4128,-1.2066,0.6873,-0.9328,0.7364,-0.4942,-0.2683,-0.4854
