syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
19,307.8776,427.0354,-1.2673,2.6447,-2.3191,-0.9978,-3.1878,2.6703,-2.8461,-3.6133
19,307.1499,423.6197,-1.5715,-2.8821,2.2982,-2.9141,-0.4237,-0.7473,-0.4027,2.676
19,307.6542,420.4035,-1.6332,-2.5598,-0.6305,-0.2574,-0.0295,-0.2205,-0.119,-2.7092
19,307.4323,416.0524,-1.5983,-2.2753,0.0683,-0.6954,-0.0842,-0.3022,0.0426,-1.6434
19,307.2672,408.9181,-1.5896,-2.2442,0.4216,-0.865,0.2046,-0.2739,0.2898,-1.2081
19,307.5177,400.2244,-1.5623,-2.165,0.3396,-0.5667,0.2832,-0.2745,0.424,-0.9704
19,308.4242,392.3373,-1.5387,-1.9828,0.2575,-0.3667,0.362,-0.2467,0.3602,-1.0251
19,308.3657,384.5064,-1.5374,-2.0225,0.1286,-0.6202,0.4041,-0.3225,0.1123,-1.3927
19,310.0186,378.8495,-1.5592,-2.2179,0.0524,-0.4905,0.3256,-0.3088,-0.0871,-1.6053
19,311.9524,372.1277,-1.5563,-2.2632,0.1407,-0.7266,0.3963,-0.5088,-0.1509,-1.6166
19,314.3263,366.4862,-1.5343,-2.1597,0.1712,-0.8784,0.4042,-0.5135,-0.2463,-1.1522
19,316.7033,360.5366,-1.5036,-2.1477,-0.3314,-0.5768,0.1951,-0.5115,-0.0265,-1.9021
19,319.4802,354.2513,-1.5166,-2.47,-0.1724,-0.6331,0.3844,-0.6221,0.0144,-1.4262
19,320.7189,346.506,-1.4884,-2.3471,0.2124,-0.7347,0.4316,-0.515,0.3414,-1.2757
19,322.9393,339.7628,-1.4754,-2.2451,0.4942,-1.1525,0.5327,-0.3748,0.1584,-0.7494
19,323.696,332.4051,-1.4441,-2.0398,0.522,-1.4092,0.653,-0.3457,0.2393,-0.4116
19,324.8837,325.1836,-1.4257,-1.7245,0.4791,-1.339,0.4929,-0.3979,0.0881,-0.5671
19,326.643,319.9984,-1.3908,-1.925,0.5492,-1.4081,0.483,-0.58,0.0916,-0.7293
19,327.9747,314.5164,-1.3534,-1.9217,0.6229,-1.1247,0.7685,-0.4016,0.1597,-0.7303
14,330.9425,308.1381,-1.2967,-1.9127,0.5061,-1.0737,0.5013,-0.379,-0.0446,-0.5568
14,333.3778,301.5373,-1.2884,-2.0536,0.3908,-1.2384,0.48,-0.4825,-0.274,-0.4063
14,337.8118,294.0328,-1.2351,-2.0376,0.4599,-1.4274,0.3924,-0.3474,-0.1948,-0.4953
14,342.4792,286.0512,-1.209,-2.0201,0.5264,-1.3291,0.529,-0.1954,-0.4745,-0.3851
14,345.949,279.5273,-1.213,-1.7975,0.5463,-1.5547,0.517,-0.5154,-0.4427,-0.16
14,350.6242,274.2179,-1.2104,-1.9143,0.4891,-1.3678,0.6661,-0.2214,-0.5232,-0.3254
14,354.6224,268.4975,-1.1219,-2.01,0.2887,-1.2997,0.5895,-0.3008,-0.3334,-0.8274
14,359.0389,261.8905,-1.1425,-1.9819,0.171,-0.9203,0.7225,-0.1856,-0.2132,-0.8163
14,362.2076,256.4593,-1.0973,-2.1145,0.3452,-0.9751,0.6246,-0.3407,-0.2558,-0.7962
14,365.4052,251.3195,-1.0679,-2.1101,0.27,-0.77,0.9148,-0.1651,-0.2135,-0.862
14,368.0654,244.6303,-1.0407,-2.2663,0.1108,-0.7091,0.7859,-0.2273,0.0763,-1.071
14,371.1727,237.5996,-1.0093,-2.1244,0.097,-0.7165,0.6563,-0.0613,-0.0285,-0.8729
14,376.4896,231.9991,-1.0051,-2.1259,0.2739,-0.8075,0.7342,0.0331,0.1474,-0.9282
14,380.804,224.9546,-1.0212,-2.0998,0.3664,-0.6844,0.4365,-0.1672,-0.0116,-0.5114
14,385.6301,218.413,-1.0263,-2.0976,0.3963,-0.7495,0.5584,-0.1617,0.1171,-0.8387
14,392.8543,211.3063,-1.0001,-1.9269,0.8063,-1.1116,0.7109,-0.5389,0.0873,-0.583
14,398.059,205.3785,-1.0036,-1.9063,0.6056,-1.0799,0.6269,-0.2674,-0.0369,-0.5662
14,402.7352,199.5243,-1.0145,-2.052,0.4918,-1.154,0.8163,-0.209,0.0707,-0.7598
14,406.3729,193.6624,-1.0252,-1.9419,0.574,-1.0972,0.6334,-0.4256,-0.0439,-0.3899
14,408.7416,185.7803,-1.0216,-2.1756,0.5198,-1.013,0.6092,-0.3553,0.0107,-0.6805
14,411.8741,178.9391,-1.0145,-2.0981,0.763,-1.2191,0.4973,-0.4295,0.1996,-0.5048
14,416.2319,172.4505,-1.0231,-2.181,0.7629,-0.836,0.5343,-0.5516,0.3231,-0.5952
14,420.1916,165.6933,-0.9951,-2.0862,0.7958,-0.8659,0.6302,-0.6547,0.3931,-0.6032
14,423.9813,158.5654,-1.0215,-2.1694,0.8645,-0.9044,0.7341,-0.8299,0.3813,-0.3927
14,427.344,152.7137,-1.0334,-2.212,0.8949,-0.8154,0.6196,-0.8937,0.4852,-0.7046
14,431.1284,146.5362,-1.0625,-2.0885,0.9476,-0.8991,0.5687,-0.9449,0.5508,-0.1585
14,436.2153,140.4362,-1.0529,-2.0981,0.8468,-0.8999,0.4896,-0.9673,0.5984,-0.0875
14,439.8809,133.7632,-1.1073,-1.9756,0.6727,-1.3197,0.135,-0.5564,0.6975,-0.2635
14,443.7236,129.5515,-1.0631,-1.9766,0.3937,-1.2122,-0.146,-0.8625,0.5499,-0.1365
14,447.4227,126.4933,-1.0547,-1.9509,0.4574,-1.4537,-0.1391,-0.8256,0.5216,-0.0478
14,449.7503,121.6365,-1.0298,-1.8893,0.3275,-1.3065,-0.4343,-0.9165,0.3382,-0.0356
14,451.5879,117.6478,-1.0108,-1.9585,0.3918,-1.1587,-0.2783,-0.9211,0.5401,-0.0315
14,453.138,113.2473,-0.9714,-1.6554,0.4508,-1.2561,-0.1787,-0.9935,0.3023,0.0884
14,453.7364,108.6182,-0.9235,-1.6145,0.4996,-1.208,-0.221,-0.8752,0.3606,0.1282
14,454.3811,106.4887,-0.8969,-1.5003,0.5376,-1.3744,-0.1739,-1.1051,0.0648,0.3839
14,454.5427,104.7872,-0.9094,-1.4549,0.6749,-1.4467,-0.226,-1.1771,-0.1807,0.4357
14,454.0014,103.8275,-0.9305,-1.4008,0.7032,-1.4296,-0.4436,-1.07,-0.2237,0.3281
14,454.8724,103.6676,-0.892,-1.4956,0.6079,-1.4395,-0.3065,-0.7556,-0.0884,0.3144
14,454.6889,104.5135,-0.9165,-1.5118,0.5574,-1.6249,-0.4671,-1.1042,-0.2881,0.4138
14,453.2735,105.5339,-0.9358,-1.742,0.6553,-1.4623,-0.6399,-0.982,-0.0471,0.3145
14,453.0164,106.6376,-0.9656,-1.7288,0.5822,-1.6279,-0.4622,-1.1039,-0.235,0.4821
14,452.5409,107.0086,-0.9189,-1.7454,0.6073,-1.3909,-0.3171,-0.9294,0.0394,0.5331
14,452.3954,107.6234,-0.9084,-1.5592,0.6586,-1.4714,-0.2606,-0.9663,-0.2981,0.5144
14,451.7303,107.9727,-0.9033,-1.6799,0.6394,-1.3282,-0.1613,-0.9046,-0.0032,0.4463
14,452.3668,107.5392,-0.9224,-1.6542,0.6612,-1.3471,-0.1967,-1.1586,0.2532,0.1982
14,452.839,106.7465,-0.8891,-1.6131,0.5641,-1.4148,-0.4689,-0.8599,0.5017,0.4296
14,452.3491,106.3793,-0.9404,-1.8428,0.589,-1.3898,-0.2588,-0.996,0.4577,0.3784
14,452.0833,106.5708,-0.937,-1.8,0.3823,-1.2307,-0.3256,-0.9353,0.5143,0.4451
14,451.8872,105.9627,-0.9244,-1.9178,0.2735,-1.211,-0.3873,-0.6795,0.506,0.1002
14,451.3294,106.2957,-0.9218,-2.0053,0.2245,-1.0649,-0.4808,-0.8654,0.4624,0.1103
14,451.1854,106.4395,-0.9321,-2.0268,0.282,-1.1613,-0.5811,-0.8967,0.26,0.0281
14,450.7895,106.838,-0.9528,-1.804,0.1956,-1.0918,-0.645,-0.6301,0.0769,0.1672
14,451.1753,106.3886,-0.909,-1.7248,0.4356,-1.0238,-0.7179,-0.9184,0.1739,0.2917
14,451.4916,107.4333,-0.906,-1.7133,0.2079,-1.0926,-0.7367,-0.8304,0.2324,0.1156
14,451.8911,106.6051,-0.9229,-1.58,0.328,-1.2049,-0.6506,-0.9362,0.1052,0.3245
14,451.9757,107.3709,-0.8819,-1.6576,0.1769,-1.2801,-0.8538,-0.5469,0.0696,0.1597
14,453.3189,108.0779,-0.8732,-1.5824,0.1584,-1.4969,-1.0468,-0.5057,0.057,0.1468
14,453.937,108.8821,-0.8719,-1.6576,0.1167,-1.4039,-1.2151,-0.2781,0.0813,-0.103
14,456.2691,109.7131,-0.8589,-1.6762,0.0955,-1.3974,-1.1505,-0.2656,0.5673,-0.2971
26,458.5224,110.5946,-0.8126,-1.5709,-0.1288,-1.4997,-1.0236,-0.1208,0.0022,-0.5428
26,459.0046,112.3522,-0.7457,-1.3253,-0.3503,-1.8189,-1.243,-0.5186,0.2595,-0.7314
26,460.2811,112.5049,-0.7417,-1.2114,-0.3523,-1.4844,-1.3586,-0.3298,0.2264,-0.6531
26,462.2879,113.67,-0.6985,-0.9997,-0.2749,-1.5727,-1.1101,-0.1321,-0.1266,-0.9715
26,462.693,114.5338,-0.6739,-1.1333,-0.2702,-1.7158,-1.0706,0.1814,-0.3264,-1.4166
26,462.7494,115.3119,-0.6696,-1.3183,-0.1909,-1.4994,-0.7186,0.9379,-0.7358,-1.6388
26,463.6555,116.369,-0.6388,-1.3749,0.0118,-1.5517,-0.7812,0.4358,-1.1847,-1.7487
26,464.6488,117.7475,-0.5877,-0.9998,-0.1027,-1.5308,-1.0955,-0.1213,-0.9892,-1.4653
26,465.092,117.8857,-0.5726,-0.7524,0.0257,-1.2447,-1.6414,-1.1531,-0.8926,-0.9655
26,466.7494,118.0501,-0.5907,-0.6779,-0.0467,-1.41,-1.3548,-1.0319,-0.775,-0.7375
26,467.817,118.3317,-0.5613,-0.8004,-0.0287,-1.1309,-1.4068,-0.8519,-0.6483,-0.4422
26,468.366,117.4012,-0.5787,-0.7098,-0.0651,-1.0928,-1.1531,-0.259,-1.0954,-0.3976
26,469.4336,117.2885,-0.6063,-0.748,-0.0419,-1.0132,-1.2772,-0.7028,-0.5636,-0.4757
26,470.2058,116.1904,-0.5473,-0.7174,-0.0403,-1.2445,-1.0749,-1.0903,-0.7378,-0.6709
26,470.7645,115.6574,-0.6009,-0.5754,-0.1478,-1.0705,-1.1097,-0.9874,-0.5262,-0.2442
26,470.7435,115.5698,-0.5872,-0.4654,0.0894,-0.9503,-1.4803,-1.02,-0.6522,-0.2251
26,470.5617,113.2537,-0.6304,-0.4814,-0.0035,-0.9417,-1.1534,-1.5755,-0.3389,-0.1173
26,470.9312,112.188,-0.6882,-0.594,0.0181,-0.9452,-0.7328,-1.2643,-0.5485,-0.3536
26,468.9514,111.8623,-0.6379,-0.6211,-0.0596,-0.8446,-0.5891,-0.9906,-0.7639,-0.3773
26,467.2198,112.7115,-0.6438,-0.5326,-0.2037,-1.0044,-0.7712,-1.3101,-0.4876,-0.3306
26,466.7573,114.4158,-0.6632,-0.3452,-0.249,-1.0266,-1.1527,-1.1324,-0.4583,-0.1614
26,465.3735,115.4819,-0.6189,-0.2734,-0.1984,-1.0824,-1.3804,0.1979,-0.1081,-0.6372
