method,trial_key,mouse_id,genotype,trial_type,timepoint,peak_number,peak_time_s,peak_amp_z,trial_SD,threshold_z,is_social_interaction,social_bout_number,time_from_social_onset_s,time_from_social_offset_s
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,23,181.63987199999974,2.249931993605328,0.9190635134547634,1.838127026909527,True,2.0,0.6788719999997284,-4.582128000000267
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,24,182.2398720000001,3.754630203968163,0.9190635134547634,1.838127026909527,True,2.0,1.2788720000000922,-3.9821279999999035
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,25,183.27987200000007,2.739116910577744,0.9190635134547634,1.838127026909527,True,2.0,2.3188720000000558,-2.94212799999994
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,26,189.95984000000044,2.461824965874108,0.9190635134547634,1.838127026909527,True,3.0,0.8968400000004522,-5.946159999999566
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,27,193.83984000000055,7.137851883099337,0.9190635134547634,1.838127026909527,True,3.0,4.776840000000561,-2.0661599999994564
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,28,205.55980799999998,2.7625743459533196,0.9190635134547634,1.838127026909527,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,29,208.03980800000045,1.933061860811382,0.9190635134547634,1.838127026909527,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,30,236.87974399999985,3.446169188906377,0.9190635134547634,1.838127026909527,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,31,249.75974399999996,3.3282864186538577,0.9190635134547634,1.838127026909527,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,32,253.79974399999992,2.8592665094439575,0.9190635134547634,1.838127026909527,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,33,260.3597120000004,2.236738849991908,0.9190635134547634,1.838127026909527,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,34,270.5597120000002,1.8613879419796462,0.9190635134547634,1.838127026909527,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,35,278.83968000000004,2.3610144114687523,0.9190635134547634,1.838127026909527,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,36,286.6396800000002,2.5913322862573724,0.9190635134547634,1.838127026909527,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,37,290.67964800000027,3.183711532403285,0.9190635134547634,1.838127026909527,False,,,
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,1,1.800000000000182,3.197619102889105,0.9898831007600358,1.9797662015200717,False,,,
