syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
16,329.6761,253.4528,-2.9263,-1.1278,1.7477,3.4462,-3.1743,5.671,0.0949,3.3625
16,328.5983,253.3679,-2.7598,-0.7033,-2.3767,1.4028,-3.6394,-0.2928,0.6403,-5.9775
16,325.9601,253.5246,3.0087,-1.4218,0.7776,-0.8212,0.9507,-0.9632,-0.0823,0.5022
16,323.656,252.5619,2.9409,-1.1483,0.7304,-0.815,0.9494,-0.8204,0.147,0.6307
16,319.6561,252.0063,1.318,-1.0363,0.6852,-1.0466,1.1562,-0.7708,0.4609,0.5308
16,315.7123,251.8421,2.9085,-0.9453,0.7355,-0.9489,1.2531,-0.6261,0.3431,0.4262
16,312.9793,252.0439,2.8778,-0.8862,0.8304,-0.8991,1.383,-0.513,0.3488,0.4198
4,311.3651,252.2337,2.9158,-0.8292,0.7389,-0.8163,1.5279,-0.4138,0.2456,0.4991
4,309.2266,251.9607,2.9189,-0.7244,0.7817,-0.9088,1.8222,-0.1106,0.1259,0.277
4,307.7179,252.9566,2.9111,-0.7932,0.9626,-0.8384,2.252,-0.1666,0.0785,0.0277
4,306.0818,255.3296,2.8725,-0.6234,1.0744,-0.6109,2.4904,-0.2272,0.082,0.1999
4,305.4292,258.1972,2.8337,-0.43,1.2257,-0.1437,2.47,-0.2427,-0.2179,0.6478
4,304.0329,260.2337,2.8146,-0.3622,1.1222,-0.0814,2.4403,-0.1095,0.0548,0.4656
4,304.011,262.9296,2.7412,-0.2967,1.0388,0.1632,2.3703,-0.1953,0.096,0.3163
4,304.0412,264.0595,2.7433,-0.3659,1.1737,-0.0027,2.4587,-0.232,-0.0789,0.3917
4,303.7626,265.4257,2.7276,-0.3628,1.3522,0.1757,2.3184,-0.3782,0.1979,0.5758
4,302.5813,265.7745,2.6906,-0.41,1.2315,0.0198,2.23,-0.0331,0.4157,0.2544
4,302.6945,265.4669,2.6553,-0.3955,1.2978,0.0778,2.1053,-0.4764,0.2745,0.5135
4,302.1866,265.0234,2.5838,-0.3697,1.2059,0.2344,1.9397,-0.516,0.0882,0.2276
4,303.2092,264.0437,2.5497,-0.2797,1.0972,0.2929,1.8297,-0.5505,0.2264,0.5094
4,304.3662,264.786,2.5141,-0.2448,1.0798,0.1413,1.666,-0.7454,0.2263,0.6413
4,305.4989,263.9093,2.4924,-0.3235,1.1031,0.0037,1.6366,-0.5343,0.295,0.3229
4,304.9545,264.9885,2.4184,-0.313,1.1016,0.1852,1.2747,-0.6804,0.3589,0.5973
4,305.0486,264.3386,2.432,-0.163,1.1287,0.0637,1.3469,-0.6851,0.2637,0.5899
4,304.4989,263.8462,2.4411,-0.2168,1.0686,0.1512,1.2986,-0.6088,0.3077,0.2949
4,304.1754,263.4554,2.3726,-0.2359,1.0867,0.2252,1.2626,-0.7031,0.3714,0.6751
4,304.0645,263.1139,2.4098,-0.3868,1.0513,0.1532,1.1995,-0.6936,0.4231,0.5589
4,304.7252,262.823,2.4314,-0.246,1.0473,0.352,0.9798,-0.7569,0.6836,0.5809
4,305.8315,262.2986,2.4057,-0.3121,1.1996,0.0252,1.1832,-0.8246,0.37,1.0093
4,306.701,261.5733,2.4272,-0.2103,1.1434,0.012,1.1588,-0.6597,0.2837,0.9043
4,308.6046,260.1076,2.4543,-0.1983,1.0006,0.1221,0.969,-0.8633,0.221,0.6144
4,309.0417,259.3219,2.4247,-0.1091,1.0445,-0.0101,1.0645,-0.7956,0.1733,0.7664
4,310.3487,257.0261,2.4794,0.0016,0.9018,0.1288,1.1405,-0.6575,0.2041,0.5832
4,311.2785,255.0693,2.4859,-0.0183,0.8469,0.0009,1.0582,-0.5492,0.0462,0.529
4,312.5875,255.0454,2.4875,-0.0391,0.9037,0.0334,1.0503,-0.6957,0.2217,0.6461
38,313.6251,254.1279,2.5516,0.148,0.7095,0.0714,1.2744,-0.4173,0.3596,0.5401
38,314.2462,253.8395,2.5377,0.1426,0.7393,-0.1105,0.9625,-0.3625,0.4019,0.4215
38,313.9583,253.8324,2.5559,-0.0493,0.8152,-0.0786,1.0583,-0.5958,0.2287,0.4773
38,314.6067,252.7883,2.5503,0.0329,0.7712,0.0141,0.9363,-0.2773,0.3371,0.6476
38,315.0031,252.9298,2.5522,0.253,0.7538,-0.0478,0.8056,-0.3787,0.3756,0.5671
38,314.542,252.116,2.5575,0.2124,0.7619,0.0506,0.8915,-0.6408,0.1816,0.4979
38,314.7671,250.9605,2.5881,0.2101,0.8638,0.0632,0.8004,-0.7741,0.1542,0.5498
38,314.2054,249.953,2.6174,0.2557,0.7306,-0.1677,0.7476,-0.5749,0.0313,0.4377
38,313.3611,249.6027,2.6109,0.2036,0.7188,-0.0851,0.7313,-0.5457,0.1751,0.507
38,312.7702,248.5941,2.6152,0.1783,0.7226,-0.2146,0.5489,-0.5571,0.3211,0.5876
38,311.7803,247.4571,2.7074,0.3522,0.585,-0.3897,0.5904,-0.6975,0.3974,0.6656
38,312.4197,246.5548,2.7257,0.1837,0.581,-0.1463,0.5433,-0.5666,0.4182,0.6684
38,312.3671,245.3619,2.6846,0.1697,0.5448,-0.2811,0.6654,-0.4981,0.2092,0.745
38,312.2451,243.9425,2.7199,0.1841,0.6627,-0.2253,0.5244,-0.798,0.459,0.5052
38,312.1251,243.3798,2.7292,0.1492,0.4923,-0.3497,0.5672,-0.5892,0.6398,0.7262
38,312.945,243.0667,2.7448,0.1202,0.4694,-0.2615,0.7257,-0.4601,0.3962,0.4447
38,312.6278,243.2751,2.727,0.0741,0.7494,-0.2697,0.5972,-0.5373,0.5613,0.4492
38,312.8285,242.6694,2.7993,0.002,0.6765,-0.2483,0.6036,-0.3831,0.5331,0.5649
38,313.0298,241.9934,2.7591,0.0552,0.7852,-0.0247,0.7065,-0.4828,0.416,0.3214
38,313.1709,240.7984,2.8227,0.1979,0.7954,-0.1651,0.4668,-0.6426,0.6484,0.1416
38,313.2769,239.9298,2.7965,0.1646,0.6329,-0.3227,0.4737,-0.3174,0.4233,0.5296
38,313.209,239.7427,2.7728,0.2215,0.551,-0.2064,0.4661,-0.3167,0.3635,0.2751
38,313.5239,239.5108,2.8093,0.1932,0.5823,-0.3241,0.3685,-0.3697,0.5195,0.2084
38,314.2871,239.7185,2.7796,0.1434,0.6169,-0.3648,0.4332,-0.3364,0.4617,0.4949
38,314.3296,239.5809,2.7799,0.17,0.5038,-0.2865,0.4966,-0.3968,0.4357,0.403
38,313.963,239.1414,2.8116,0.2572,0.5355,-0.2497,0.5165,-0.2894,0.3779,0.5269
38,315.1429,239.1385,2.7701,0.3279,0.5145,-0.3041,0.5397,-0.3792,0.3093,0.1795
38,314.5091,239.3169,2.8003,0.2053,0.3279,-0.393,0.5722,-0.3817,0.3169,0.2906
38,314.8358,239.1964,2.8287,0.173,0.5212,-0.4458,0.7339,-0.5258,0.4998,0.1933
38,314.5227,239.6163,2.7476,0.3077,0.4347,-0.327,0.9768,-0.2727,0.3028,0.1611
38,316.3322,240.7275,2.8005,0.2572,0.4991,-0.4822,0.8544,-0.1748,0.329,0.4428
38,315.7696,240.4176,2.8358,0.1739,0.5419,-0.5545,0.9608,-0.0901,0.1638,0.1957
38,315.5786,240.5251,2.7731,0.1965,0.2989,-0.648,0.9527,-0.187,0.2165,0.0889
38,315.4713,240.0291,2.8238,0.1039,0.233,-0.6395,0.7887,0.094,0.1772,0.1623
38,315.4731,239.0704,2.8194,0.1936,0.3587,-0.9307,1.0449,0.0374,0.2828,0.1063
38,314.3303,239.9793,2.8285,0.2161,0.2977,-0.6695,1.1039,-0.2158,0.2196,0.0504
38,314.1323,239.8999,2.7894,0.1665,0.2092,-0.7886,1.1083,-0.1174,0.1367,0.2914
38,313.4341,239.6995,2.8335,0.198,0.1714,-0.7099,0.9982,0.0781,0.1858,0.2338
38,314.3736,239.6205,2.8048,0.2786,0.3407,-0.6738,1.0537,-0.3369,0.2468,0.1958
38,314.6474,240.2455,2.8659,0.2845,0.2137,-0.824,1.0276,-0.1559,0.286,-0.1197
38,314.5738,241.4291,2.8287,0.3074,0.2221,-0.9678,0.9908,-0.1013,0.1716,0.1349
38,314.551,241.0306,2.8607,0.3279,0.3535,-0.7995,0.9358,-0.2846,0.2464,0.1719
38,314.6447,241.5671,2.7835,0.3208,0.1882,-0.7812,0.96,0.078,0.2159,0.0722
38,314.227,243.0927,2.7867,0.1604,0.2694,-0.8981,0.9846,-0.2154,0.1428,0.3335
38,314.0969,243.2961,2.7698,0.112,0.1386,-0.8518,0.9988,-0.1846,0.0867,0.4939
38,313.5397,242.5111,2.7448,0.2182,0.1889,-0.9172,0.9619,0.0292,-0.0067,0.2147
38,313.6331,242.8326,2.7734,0.1282,0.1048,-0.7367,0.8089,0.0132,0.2285,0.1114
38,312.7709,243.0271,2.7875,0.1038,0.235,-0.7471,0.7048,-0.2342,0.0751,0.3212
38,311.9966,243.1183,2.7704,0.0911,0.3794,-0.7221,0.8429,-0.1314,-0.0674,0.0867
