method,trial_key,mouse_id,genotype,trial_type,timepoint,peak_number,peak_time_s,peak_amp_z,analysis_window,in_interaction,interaction_bout_number,trial_SD,threshold_z
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,1,6.640000000000327,2.252341504883969,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,2,11.600000000000364,3.30671024918606,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,3,37.39996799999972,2.6502307839699846,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,4,42.839968000000226,2.9847601965733412,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,5,45.31996799999979,2.5243110218033067,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,6,50.43993599999976,3.395175588486491,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,7,76.5999040000006,3.9589102956448006,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,8,105.39990399999988,2.803388944024275,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,9,109.95990400000028,2.9660297726505123,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,10,111.39990399999988,2.2537542450179044,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,11,121.95990400000028,4.386750932485435,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,12,122.75990400000046,2.0482477897402602,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,13,125.7199040000005,1.922818710026252,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,14,128.55990399999973,3.063320067422471,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,15,159.19990400000006,2.3776774358612167,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,16,160.0399040000002,2.36748545930888,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,17,162.55990399999973,3.0963372692186186,Interaction,True,1.0,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,18,163.19990400000006,3.3020572228499985,Interaction,True,1.0,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,19,164.39990399999988,3.134324170699001,Interaction,True,1.0,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,20,174.19987200000014,4.5046721393665905,Interaction,True,1.0,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,21,177.7998720000005,3.160047367454841,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,22,180.9198720000004,1.8460319665407363,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,23,181.63987199999974,2.249931993605328,Interaction,True,2.0,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,24,182.2398720000001,3.754630203968163,Interaction,True,2.0,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,25,183.27987200000007,2.739116910577744,Interaction,True,2.0,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,26,189.95984000000044,2.461824965874108,Interaction,True,3.0,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,27,193.83984000000055,7.137851883099337,Interaction,True,3.0,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,28,205.55980799999998,2.7625743459533196,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,29,208.03980800000045,1.933061860811382,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,30,236.87974399999985,3.446169188906377,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,31,249.75974399999996,3.3282864186538577,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,32,253.79974399999992,2.8592665094439575,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,33,260.3597120000004,2.236738849991908,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,34,270.5597120000002,1.8613879419796462,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,35,278.83968000000004,2.3610144114687523,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,36,286.6396800000002,2.5913322862573724,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,37,290.67964800000027,3.183711532403285,Outside_interaction,False,,0.9190635134547634,1.838127026909527
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,1,1.800000000000182,3.197619102889105,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,2,2.360000000000582,2.970780972828549,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,3,3.119999999999891,2.5781039036818614,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,4,4.0,2.3826846401934265,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,5,16.520000000000437,3.6180850019030646,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,6,17.23999999999978,2.2427969246264743,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,7,21.720000000000255,2.6275490295729838,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,8,41.039999999999964,2.217383781144953,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,9,55.23999999999978,4.1287701522053375,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,10,69.28000000000065,3.367802551504211,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,11,70.19999999999982,3.673464861289156,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,12,70.76000000000022,2.094021040840131,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,13,71.27996799999983,3.2716034791842956,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,14,72.27996799999983,2.4872923131871385,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,15,72.99996800000008,2.7310203277884106,Interaction,True,1.0,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,16,119.63993600000049,2.297498745450717,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,17,121.67993600000045,2.6149973311437535,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,18,122.19993599999998,2.395545908173808,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,19,140.31990399999995,2.0419530543726654,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,20,143.07990400000017,2.279405782173579,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,21,143.75990400000046,3.2495594972652273,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,22,144.43990399999984,3.2384174507230377,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,23,145.0399040000002,3.342348948344113,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,24,208.27980800000023,6.5248695295776225,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,25,209.11980800000038,3.4674755637745873,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,26,209.8798080000006,3.4394216895468976,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,27,215.11980800000038,2.688820300499957,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,28,236.27980800000023,4.088061818945856,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,29,237.03980800000045,2.5642656419655614,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,30,242.15977600000042,1.9921953406702462,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,31,243.5197760000001,4.896727830991011,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,32,263.9597760000006,3.383417911189633,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,33,264.599776,4.083740633398114,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,34,265.79977599999984,2.9479785322901373,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,35,266.3997760000002,2.46964139514202,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,36,286.1597760000004,2.490050800004173,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,37,287.7597759999999,2.3718223789064514,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,588,NE,Novel,Preinduction,38,296.8397759999998,3.5751517924191085,Outside_interaction,False,,0.9898831007600358,1.9797662015200717
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,1,2.160000000000764,2.207648035451149,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,2,2.9600000000000364,2.8288717121134144,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,3,3.680000000000291,2.555014381660668,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,4,4.280000000000655,2.3671251307229406,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,5,12.360000000000582,2.0078839955850762,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,6,57.28006400000049,2.131911272688406,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,7,72.84006399999998,2.8878513705760778,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,8,73.80006400000002,2.2243370025018794,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,9,75.00006400000075,2.7397683554621293,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,10,75.56006400000024,2.293273029202721,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,11,79.32006400000046,2.106019450759857,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,12,93.5200960000002,2.0310391284616793,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,13,94.20009600000049,3.060796124740437,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,14,97.0800960000006,2.9747606961066526,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,15,110.9600960000007,2.096111460187684,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,16,116.72009600000001,1.8559396690984333,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,17,135.04012800000055,2.208627766894515,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,18,135.92012800000066,2.1420760153306366,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,19,140.04012800000055,2.2234802731763055,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,20,151.2001280000004,2.1645059469933408,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,21,166.56012800000008,2.3347563350072114,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,22,175.32016000000021,3.5791107733652563,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,23,176.0001600000005,2.178510066353188,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,24,197.0001600000005,4.497011818408033,Interaction,True,1.0,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,25,197.76016000000072,2.9533188354887416,Interaction,True,1.0,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,26,217.32016000000021,2.1255831957079594,Interaction,True,2.0,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,27,218.40016000000014,2.6104183393948466,Interaction,True,2.0,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,28,235.12012800000048,1.871011489127055,Interaction,True,3.0,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,29,235.68012799999997,3.2492520531233886,Interaction,True,3.0,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,30,236.36012800000026,2.1601014743556965,Interaction,True,3.0,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,31,240.24012800000037,2.014584225657702,Interaction,True,3.0,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,32,249.640128,4.006112189839842,Interaction,True,4.0,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,33,252.28012800000033,1.8544243272664742,Interaction,True,4.0,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,34,269.28012800000033,1.8863108035935516,Interaction,True,5.0,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,35,282.72012799999993,2.2525715467459397,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,36,283.4401280000002,2.8127640604649096,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,37,284.04012800000055,2.726052158532158,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,38,285.8801280000007,2.110391717177235,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,39,292.80012799999986,2.3942611975055232,Outside_interaction,False,,0.9264722304535247,1.8529444609070493
static_trial_SD,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,1,1.8799999999991996,2.851222231499776,Outside_interaction,False,,0.9396672176643066,1.8793344353286132
static_trial_SD,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,2,2.679999999998472,1.9830719117472837,Outside_interaction,False,,0.9396672176643066,1.8793344353286132
static_trial_SD,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,3,36.160031999999774,3.9449670718713046,Outside_interaction,False,,0.9396672176643066,1.8793344353286132
static_trial_SD,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,4,36.80003199999919,2.192008368051666,Outside_interaction,False,,0.9396672176643066,1.8793344353286132
static_trial_SD,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,5,37.600031999998464,3.2404933304702395,Outside_interaction,False,,0.9396672176643066,1.8793344353286132
static_trial_SD,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,6,38.840031999998246,2.436120099920525,Outside_interaction,False,,0.9396672176643066,1.8793344353286132
static_trial_SD,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,7,39.56003199999941,1.8890332694842837,Outside_interaction,False,,0.9396672176643066,1.8793344353286132
static_trial_SD,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,8,40.36003199999868,2.105753202781539,Outside_interaction,False,,0.9396672176643066,1.8793344353286132
static_trial_SD,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,590,NE,Novel,Preinduction,9,40.92003199999999,2.4450410005211056,Outside_interaction,False,,0.9396672176643066,1.8793344353286132
