FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,G0
0,2959.53856,7,55347392.9856,0.00392156862745098
1,2959.558528,2,55347412.992,0.0352449443727334
2,2959.578528,1,55347432.9728,0.0322515212981744
3,2959.598528,2,55347452.9664,0.0350339090704202
4,2959.618528,1,55347472.9472,0.0322556190710349
5,2959.638528,2,55347492.9664,0.0349283914192636
6,2959.658528,1,55347512.9728,0.0321869813756223
7,2959.678528,2,55347533.0048,0.0347255516626713
8,2959.698528,1,55347552.9728,0.0322125924560002
9,2959.718528,2,55347572.9664,0.0345391029975208
10,2959.738528,1,55347592.9728,0.0320753170651751
11,2959.758528,2,55347612.9792,0.0344684164156781
12,2959.778528,1,55347632.9728,0.032047657098367
13,2959.798528,2,55347652.9536,0.0342625033294404
14,2959.818528,1,55347673.0112,0.0320220460179892
15,2959.838528,2,55347693.0432,0.0342614788862253
16,2959.858528,1,55347713.0368,0.0320507304280124
17,2959.878528,2,55347732.9536,0.0340832257667957
18,2959.898528,1,55347752.9856,0.0319462372200709
19,2959.918528,2,55347773.0432,0.0340248325035343
20,2959.938528,1,55347792.9856,0.0319554572090069
21,2959.958528,2,55347813.056,0.0341344479275514
22,2959.978528,1,55347833.024,0.031902186161821
23,2959.998528,2,55347852.9664,0.0338660438051919
24,2960.018528,1,55347873.0496,0.031865306206077
25,2960.03856,2,55347892.9792,0.0338250660765874
26,2960.058528,1,55347915.7888,0.031747495236339
27,2960.078528,2,55347932.992,0.0336888151289774
28,2960.098528,1,55347953.0496,0.031710615280595
29,2960.118528,2,55347973.1072,0.033648861843588
30,2960.138528,1,55347992.9856,0.0317075419509497
31,2960.158528,2,55348013.0432,0.0334992931341816
32,2960.178528,1,55348033.0112,0.0316614420062696
33,2960.198528,2,55348053.0304,0.0334357776548446
34,2960.218528,1,55348073.024,0.0316542709037638
35,2960.238528,2,55348093.0304,0.0333538221976356
36,2960.258528,1,55348113.0368,0.0315876820947815
37,2960.278528,2,55348133.0432,0.0333189911283218
38,2960.298528,1,55348153.1392,0.0316593931198394
39,2960.318528,2,55348173.0432,0.03316634908927
40,2960.338528,1,55348193.0496,0.0316296842666011
41,2960.358528,2,55348213.0304,0.0331448357817526
42,2960.378528,1,55348233.0496,0.031610219845514
43,2960.398528,2,55348253.0048,0.0329635093326777
44,2960.418528,1,55348273.0368,0.031528264388305
45,2960.438528,2,55348293.0944,0.0330495625627471
46,2960.458528,1,55348313.1136,0.0315364599340259
47,2960.478528,2,55348333.0816,0.0329317515930092
48,2960.498528,1,55348353.0368,0.0315098244104329
49,2960.518528,2,55348373.0944,0.0328293072714979
50,2960.538528,1,55348393.0496,0.031583584321921
51,2960.558528,2,55348413.0304,0.0328610650111664
52,2960.578528,1,55348433.0752,0.0315753887762001
53,2960.598528,2,55348453.056,0.0328252094986375
54,2960.618528,1,55348473.0368,0.0315528510254677
55,2960.638528,2,55348493.1072,0.0327309607228471
56,2960.658528,1,55348513.0752,0.0315313377179503
57,2960.678528,2,55348533.12,0.0325240231933944
58,2960.698528,1,55348553.1264,0.0314442600446657
59,2960.718528,2,55348573.056,0.0323918700186449
60,2960.738528,1,55348593.1392,0.0314708955682586
61,2960.758528,2,55348613.12,0.0324010900075809
62,2960.778528,1,55348633.0624,0.0314381133853751
63,2960.798528,2,55348653.1456,0.0322894256971336
64,2960.818528,1,55348673.1136,0.0314309422828693
65,2960.838528,2,55348693.0816,0.0323027434589301
66,2960.858528,1,55348713.1648,0.0313479623824451
67,2960.878528,2,55348733.1584,0.0322802057081976
68,2960.898528,1,55348753.1648,0.031337717950294
69,2960.918528,2,55348773.0944,0.0323058167885754
70,2960.938528,1,55348793.088,0.0313961112135554
71,2960.958528,2,55348813.1968,0.0322443501956687
72,2960.978528,1,55348833.1648,0.0313991845432008
73,2960.998528,2,55348853.1072,0.0322095191263548
74,2961.018528,1,55348873.152,0.0313623045874567
75,2961.038528,2,55348893.184,0.0321757125002561
76,2961.058528,1,55348913.1008,0.0313756223492532
77,2961.078528,2,55348933.1712,0.0322074702399246
78,2961.098528,1,55348953.152,0.031373573462823
79,2961.118528,2,55348973.1072,0.0321808347163317
80,2961.138528,1,55348993.2032,0.0314166000778577
81,2961.158528,2,55349013.1712,0.0322433257524535
82,2961.178528,1,55349033.2288,0.0313868912246194
83,2961.198528,2,55349053.1328,0.0323529411764706
84,2961.218528,1,55349073.1008,0.0313745979060381
85,2961.238528,2,55349093.1584,0.0323693322679124
86,2961.258528,1,55349113.1392,0.0313592312578114
87,2961.278528,2,55349133.1328,0.03243899440654
88,2961.298528,1,55349153.216,0.0313223513020673
89,2961.318528,2,55349173.1712,0.0324717765894236
90,2961.338528,1,55349193.28,0.0313541090417358
91,2961.358528,2,55349213.2352,0.0324246522015285
92,2961.378528,1,55349233.1648,0.0313725490196078
93,2961.398528,2,55349253.1712,0.0323396234146741
94,2961.418528,1,55349273.2416,0.0313766467924683
95,2961.438528,2,55349293.1328,0.0324430921794005
96,2961.458528,1,55349313.2032,0.031356157928166
97,2961.478528,2,55349333.1968,0.03243899440654
98,2961.498528,1,55349353.1776,0.0313366935070789
99,2961.518528,2,55349373.2224,0.0324697277029934
100,2961.538528,1,55349393.152,0.0313643534738869
101,2961.558528,2,55349413.2352,0.0324082611100867
102,2961.578528,1,55349433.2416,0.0313889401110496
103,2961.598528,2,55349453.1968,0.0323703567111275
104,2961.618528,1,55349473.2288,0.0313705001331776
105,2961.638528,2,55349493.2608,0.032402114450796
106,2961.658528,1,55349513.216,0.0313551334849509
107,2961.678528,2,55349533.184,0.0324594832708423
108,2961.698528,1,55349553.2032,0.0313530845985207
109,2961.718528,2,55349573.1968,0.0325270965230397
110,2961.738528,1,55349593.2032,0.0313684512467474
111,2961.758528,2,55349613.2224,0.0324226033150982
112,2961.778528,1,55349633.2032,0.0313162046427767
113,2961.798528,2,55349653.1968,0.0324492388386912
114,2961.818528,1,55349673.2032,0.0313756223492532
115,2961.838528,2,55349693.2608,0.0325598787059233
116,2961.858528,1,55349713.28,0.0313110824267011
117,2961.878528,2,55349733.2864,0.0325352920687606
118,2961.898528,1,55349753.3056,0.0313213268588522
119,2961.918528,2,55349773.248,0.0325967586616674
120,2961.938528,1,55349793.1776,0.0313049357674104
121,2961.958528,2,55349813.2736,0.0326766652324462
122,2961.978528,1,55349833.2672,0.0312895691191837
123,2961.998528,2,55349853.2096,0.0326305652877661
124,2962.018528,1,55349873.216,0.0313592312578114
125,2962.038528,2,55349893.2736,0.0326080275370336
126,2962.058528,1,55349913.216,0.0313838178949741
127,2962.078528,2,55349933.2608,0.0325107054315979
128,2962.098528,1,55349953.2928,0.0313397668367242
129,2962.118528,2,55349973.2992,0.0325342676255455
130,2962.138528,1,55349993.2544,0.0314063556457066
131,2962.158528,2,55350013.248,0.0325588542627082
132,2962.178528,1,55350033.3056,0.0313520601553056
133,2962.198528,2,55350053.2608,0.0325793431270105
134,2962.218528,1,55350073.2672,0.0313623045874567
135,2962.238528,2,55350093.3248,0.0325301698526851
136,2962.258528,1,55350113.2928,0.0313797201221136
137,2962.278528,2,55350133.2224,0.0327155940746204
138,2962.298528,1,55350153.2928,0.0314155756346426
139,2962.318528,2,55350173.2352,0.0326059786506034
140,2962.338528,1,55350193.2544,0.0313643534738869
141,2962.358528,2,55350213.2992,0.0326018808777429
142,2962.378528,1,55350233.2544,0.0313848423381892
143,2962.398528,2,55350253.3248,0.0324369455201098
144,2962.418528,1,55350273.3312,0.0313725490196078
145,2962.438528,2,55350293.2992,0.0323283545393079
146,2962.458528,1,55350313.3312,0.0314247956235786
147,2962.478528,2,55350333.3376,0.0324871432376503
148,2962.498528,1,55350353.28,0.0313930378839101
149,2962.518528,2,55350373.2992,0.032420554428668
150,2962.538528,1,55350393.3184,0.0313489868256603
151,2962.558528,2,55350413.3632,0.0325363165119757
152,2962.578528,1,55350433.344,0.0313049357674104
153,2962.598528,2,55350453.2736,0.0325209498637491
154,2962.618528,1,55350473.2672,0.0313715245763927
155,2962.638528,2,55350493.3376,0.0324891921240806
156,2962.658528,1,55350513.2928,0.0312434691745037
157,2962.678528,2,55350533.3376,0.0325373409551909
158,2962.698528,1,55350553.344,0.0314452844878808
159,2962.718528,2,55350573.2864,0.0324195299854529
160,2962.738528,1,55350593.3824,0.0314114778617821
161,2962.758528,2,55350613.3248,0.0322054213534944
162,2962.778528,1,55350633.2928,0.0313418157231545
163,2962.798528,2,55350653.3632,0.0322617657303256
164,2962.818528,1,55350673.3312,0.031328497961358
165,2962.838528,2,55350693.4144,0.0322361546499478
166,2962.858528,1,55350713.344,0.0313428401663696
167,2962.878528,2,55350733.3504,0.0321460036470178
168,2962.898528,1,55350753.3696,0.0313264490749278
169,2962.918528,2,55350773.4016,0.0320220460179892
170,2962.938528,1,55350793.4208,0.0313756223492532
171,2962.958528,2,55350813.4272,0.0320189726883439
172,2962.978528,1,55350833.3312,0.0313397668367242
173,2962.998528,2,55350853.3632,0.0320589259737333
174,2963.018528,1,55350873.408,0.0313612801442416
175,2963.038528,2,55350893.3888,0.0320999037023378
176,2963.058528,1,55350913.3952,0.0313336201774336
177,2963.078528,2,55350933.4272,0.0320855614973262
178,2963.098528,1,55350953.4592,0.0313213268588522
179,2963.118528,2,55350973.4784,0.0320630237465937
180,2963.138528,1,55350993.4464,0.0313182535292069
181,2963.158528,2,55351013.44,0.0321244903395005
182,2963.178528,1,55351033.3312,0.0313049357674104
183,2963.198528,2,55351053.3888,0.0320630237465937
184,2963.218528,1,55351073.3312,0.031328497961358
185,2963.238528,2,55351093.4144,0.0319995082672567
186,2963.258528,1,55351113.3696,0.0313213268588522
187,2963.278528,2,55351133.376,0.0320394615526461
188,2963.298528,1,55351153.4464,0.0312946913352593
189,2963.318528,2,55351173.3888,0.0320876103837564
190,2963.338528,1,55351193.3952,0.0313049357674104
191,2963.358528,2,55351213.4144,0.0321521503063085
192,2963.378528,1,55351233.3952,0.031310057983486
193,2963.398528,2,55351253.4656,0.0320958059294773
194,2963.418528,1,55351273.4336,0.0313428401663696
195,2963.438528,2,55351293.3888,0.0321132214641342
196,2963.458528,1,55351313.4976,0.0313530845985207
197,2963.478528,2,55351333.4272,0.0319872149486754
198,2963.498528,1,55351353.3952,0.031310057983486
199,2963.518528,2,55351373.4912,0.032083512610896
200,2963.538528,1,55351393.4848,0.031246542504149
201,2963.558528,2,55351413.44,0.0320302415637101
202,2963.578528,1,55351433.472,0.0312690802548815
203,2963.598528,2,55351453.4784,0.0319636527547278
204,2963.618528,1,55351473.5232,0.0312916180056139
205,2963.638528,2,55351493.4272,0.0319882393918905
206,2963.658528,1,55351513.4336,0.0312721535845268
207,2963.678528,2,55351533.44,0.0318530128874956
208,2963.698528,1,55351553.4464,0.0313366935070789
209,2963.718528,2,55351573.4016,0.0318612084332165
210,2963.738528,1,55351593.4208,0.031310057983486
211,2963.758528,2,55351613.4656,0.0318622328764317
212,2963.778528,1,55351633.4336,0.0313448890527998
213,2963.798528,2,55351653.4528,0.0317905218513738
214,2963.818528,1,55351673.4208,0.0312957157784744
215,2963.838528,2,55351693.4272,0.0317546663388448
216,2963.858528,1,55351713.4848,0.0313182535292069
217,2963.878528,2,55351733.4528,0.0318028151699551
218,2963.898528,1,55351753.4848,0.0313407912799393
219,2963.918528,2,55351773.4656,0.0320077038129776
220,2963.938528,1,55351793.4464,0.0313295224045731
221,2963.958528,2,55351813.5168,0.0319124305939722
222,2963.978528,1,55351833.472,0.0313223513020673
223,2963.998528,2,55351853.44,0.0319493105497162
224,2964.018528,1,55351873.5104,0.0313428401663696
225,2964.038528,2,55351893.4528,0.0320179482451288
226,2964.058528,1,55351913.472,0.0312803491302477
227,2964.078528,2,55351933.4912,0.0320312660069252
228,2964.098528,1,55351953.4464,0.0312731780277419
229,2964.118528,2,55351973.44,0.0320261437908497
230,2964.138528,1,55351993.4976,0.0312864957895384
231,2964.158528,2,55352013.4656,0.0319073083778966
232,2964.178528,1,55352033.5232,0.0313059602106255
