syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
25,144.0606,83.2462,2.7966,0.2762,0.8854,-0.1564,2.4043,-1.4561,-4.4889,2.6974
25,145.5035,82.157,3.0762,-0.7716,0.5759,0.2967,2.1705,-0.4891,-1.1846,1.259
25,144.2627,82.0149,3.1219,-1.4796,0.8432,-0.967,1.1431,-1.105,0.5319,-0.0861
25,142.6469,81.7233,3.1252,-1.7386,0.8157,-0.9143,0.8651,-0.7802,0.2357,-0.2337
25,139.2035,80.3886,3.1235,-1.689,0.804,-1.005,0.5896,-0.9956,0.5595,0.0814
25,136.4821,79.5634,3.1408,-1.7285,0.724,-1.13,0.6827,-0.605,0.5962,-0.2086
25,135.5892,78.6617,-3.1031,-1.6869,0.6005,-0.9834,0.6784,-0.6923,0.6466,-0.2867
25,133.1698,76.5541,-3.107,-1.8104,0.6163,-1.1579,0.8488,-0.431,0.7183,-0.4807
25,131.6512,73.7288,-3.0518,-1.804,0.6746,-1.1059,0.623,-0.6194,0.6662,-0.4975
25,130.0117,72.6088,-2.9832,-1.8146,0.4773,-1.4346,0.3536,-0.5351,0.4626,-0.528
25,129.9558,71.292,-2.9784,-1.7284,0.4602,-1.4417,0.4182,-0.7146,0.3648,-0.4382
25,128.8739,70.0655,-2.9213,-1.8035,0.4011,-1.648,0.3858,-0.6637,0.4479,-0.7613
25,128.5015,70.5902,-2.9362,-1.8072,0.4299,-1.4585,0.361,-0.671,0.359,-0.6289
25,126.6147,69.5907,-2.9363,-1.7885,0.4035,-1.5637,0.6493,-0.4793,0.7446,-0.54
25,123.535,69.7866,-2.952,-1.7695,0.4992,-1.3948,0.8555,-0.5115,0.6073,-0.6434
25,123.0901,69.8186,-2.9242,-1.6474,0.5914,-1.4286,0.885,-0.4472,0.5925,-0.6483
25,119.1554,70.6319,-2.9766,-1.714,0.6861,-1.3194,1.023,-0.2825,0.6424,-0.85
25,116.7049,70.5263,-2.9442,-1.6578,0.8119,-1.4202,0.9802,-0.3166,0.6413,-0.6893
25,113.9826,69.7084,-2.9632,-1.5996,0.8225,-1.3241,0.9425,-0.3929,0.6024,-0.6634
