syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
10,363.3025,701.2979,-0.2781,-0.183,0.9308,-1.8772,-0.0127,-2.1037,-3.4122,-1.1038
10,364.7471,700.7307,0.2235,-1.6576,-0.9469,4.3711,-0.6206,3.3732,-0.8951,-4.2646
10,364.7497,701.9405,0.1705,-1.1653,0.5223,0.1083,1.2796,-0.3341,0.0778,1.4366
10,366.2147,704.3203,0.1727,-1.1628,0.4221,-0.3022,0.7269,0.1067,-0.2461,1.023
10,368.6659,706.7613,0.2488,-1.4013,0.1678,-0.5826,0.2619,0.2596,-0.3203,-0.7049
10,372.353,710.0515,0.2289,-1.4306,-0.3956,-0.0054,0.0379,0.5388,-0.5037,-0.3822
10,375.9192,713.4484,0.2737,-1.4096,-0.6773,0.342,-0.2003,0.4333,-0.7046,-0.1981
10,380.5239,716.0164,0.2992,-1.4025,-0.7342,0.4365,-0.156,0.5746,-0.7968,-0.7653
10,384.972,720.0871,0.3293,-1.2658,-0.5232,0.2417,-0.0383,0.3114,-0.3412,-0.3847
10,388.6587,722.7846,0.4091,-1.0964,-0.1235,-0.0863,-0.0866,0.2873,-0.8502,-0.573
10,394.4769,726.132,0.4519,-0.948,0.3258,-0.6361,0.3259,-0.0277,-0.7195,-0.692
10,397.4627,728.9477,0.5689,-1.108,0.2186,-0.3873,0.5559,0.0426,-0.9716,-0.729
25,401.1479,731.7087,0.5706,-1.2088,0.3972,-0.2381,0.8187,-0.1361,-1.0767,-0.6427
25,404.4077,734.2741,0.6058,-1.2166,0.5322,-0.3341,0.7233,-0.4647,-0.9944,-0.4346
25,407.1002,736.7831,0.5664,-1.0254,0.5677,-0.257,0.969,-0.2524,-0.9849,-0.3397
25,410.4833,738.9581,0.571,-1.1064,0.5717,-0.3106,1.2138,-0.2628,-0.7039,-0.3534
25,415.0301,740.7678,0.5491,-1.1119,0.5507,-0.343,1.0132,-0.4121,-1.0605,-0.5032
25,418.046,743.4894,0.5576,-1.2052,0.4733,-0.3101,0.8611,-0.5679,-0.8589,-0.3315
25,420.6302,745.8556,0.5084,-0.9741,0.5138,-0.2621,0.8359,-0.7307,-1.2367,-0.2297
25,425.1558,749.8369,0.5048,-1.0636,0.4696,-0.4104,0.7825,-0.8666,-1.065,-0.0994
25,428.9741,752.6445,0.4906,-0.8661,0.4228,-0.1051,0.7549,-0.6909,-1.0673,-0.0774
25,431.1103,756.1982,0.5281,-0.6314,0.4388,-0.4803,0.5977,-0.589,-0.6643,-0.1372
25,434.0329,758.6617,0.5753,-0.795,0.3112,-0.6162,0.5844,-0.8141,-0.6621,-0.1658
25,436.4319,761.7605,0.5844,-0.7933,0.3837,-0.7233,0.5967,-0.5219,-0.5625,-0.0964
25,437.8866,762.8673,0.6238,-0.8187,0.5099,-0.8602,0.734,-0.3306,-0.5033,-0.1152
25,437.6566,763.9644,0.7298,-0.4418,0.4894,-0.7148,0.4928,-0.1696,-0.6574,0.0675
