week,mouse_id,condition,behavior,duration_s
W1,372,Social,Novel_interaction,2.4000000000005457
W1,372,Social,Novel_interaction,0.9200000000000728
W1,372,Social,Social_interaction,0.8400000000001455
W1,372,Social,Social_interaction,11.679999999999382
W1,372,Social,Social_interaction,3.600000000000364
W1,372,Social,Social_interaction,0.7600000000002183
W1,372,Social,Social_interaction,1.2800000000006548
W1,372,Social,Social_interaction,2.2399999999997817
W1,372,Novel,Novel_interaction,0.8400000000001455
W1,372,Novel,Novel_interaction,2.240000000000691
W1,372,Novel,Novel_interaction,30.399967999999717
W1,372,Novel,Novel_interaction,3.800000000000182
W1,372,Novel,Novel_interaction,2.9200000000000728
W1,372,Novel,Novel_interaction,37.3999359999998
W1,372,Novel,Novel_interaction,10.039999999999964
W1,372,Novel,Novel_interaction,6.119999999999891
W1,372,Novel,Novel_interaction,8.719968000000335
W1,372,Novel,Social_interaction,5.920000000000073
W1,372,Novel,Social_interaction,3.4799999999995634
W1,372,Novel,Social_interaction,3.0799999999999272
W1,374,Social,Novel_interaction,7.359999999999673
W1,374,Social,Novel_interaction,3.5200000000004366
W1,374,Social,Novel_interaction,0.7599999999993088
W1,374,Social,Novel_interaction,1.8800000000001091
W1,374,Social,Novel_interaction,2.9200000000000728
W1,374,Social,Novel_interaction,0.31999999999970896
W1,374,Social,Social_interaction,0.8000000000001819
W1,374,Social,Social_interaction,1.0799999999999272
W1,374,Social,Social_interaction,10.079999999999927
W1,374,Social,Social_interaction,1.2000000000007276
W1,374,Novel,Novel_interaction,5.639999999999418
W1,374,Novel,Novel_interaction,2.720000000001164
W1,374,Novel,Novel_interaction,1.3999999999996362
W1,374,Novel,Novel_interaction,3.2000000000007276
W1,374,Novel,Novel_interaction,11.479999999999563
W1,374,Novel,Novel_interaction,8.359968000000663
W1,374,Novel,Novel_interaction,6.360000000000582
W1,374,Novel,Novel_interaction,2.680000000000291
W1,374,Novel,Novel_interaction,5.880000000001019
W1,374,Novel,Novel_interaction,22.159999999999854
W1,374,Novel,Novel_interaction,3.280000000000655
W1,374,Novel,Social_interaction,1.680000000000291
W1,374,Novel,Social_interaction,7.799968000001172
W1,429,Social,Novel_interaction,1.319999999999709
W1,429,Social,Novel_interaction,6.4400320000004285
W1,429,Social,Novel_interaction,8.55999999999949
W1,429,Social,Novel_interaction,2.960000000000946
W1,429,Social,Social_interaction,13.520032000000356
W1,429,Social,Social_interaction,12.519999999998618
W1,429,Social,Social_interaction,2.319999999999709
W1,429,Social,Social_interaction,0.47999999999956344
W1,429,Social,Social_interaction,4.239999999999782
W1,429,Social,Social_interaction,0.5999999999985448
W1,429,Social,Social_interaction,6.639999999999418
W1,429,Social,Social_interaction,1.5200000000004366
W1,429,Social,Social_interaction,1.5599999999994907
W1,429,Social,Social_interaction,6.399999999999636
W1,429,Social,Social_interaction,0.4400000000005093
W1,429,Novel,Novel_interaction,2.320000000001528
W1,429,Novel,Novel_interaction,5.319999999999709
W1,429,Novel,Novel_interaction,14.80003200000101
W1,429,Novel,Novel_interaction,3.0
