method,trial_key,mouse_id,genotype,trial_type,timepoint,peak_number,peak_time_s,peak_amp_z,trial_SD,threshold_z,is_social_interaction,social_bout_number,time_from_social_onset_s,time_from_social_offset_s
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,1,15.879967999999735,6.794913954924792,0.9741440890114041,1.9482881780228083,True,1.0,0.33996799999973604,-15.220032000000266
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,2,16.759967999999844,8.386635535582183,0.9741440890114041,1.9482881780228083,True,1.0,1.2199679999998452,-14.340032000000157
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,3,22.639967999999953,3.173554823743518,0.9741440890114041,1.9482881780228083,True,1.0,7.099967999999954,-8.460032000000048
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,4,23.759967999999844,2.831405872975297,0.9741440890114041,1.9482881780228083,True,1.0,8.219967999999845,-7.340032000000157
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,5,33.23996799999986,3.703458735017035,0.9741440890114041,1.9482881780228083,True,2.0,0.43996799999986536,-14.860032000000139
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,6,34.439968000000135,2.078672324864903,0.9741440890114041,1.9482881780228083,True,2.0,1.6399680000001382,-13.660031999999866
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,7,40.07996800000001,2.2038992700924016,0.9741440890114041,1.9482881780228083,True,2.0,7.279968000000011,-8.020031999999993
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,8,45.95993599999974,2.5827348030301174,0.9741440890114041,1.9482881780228083,True,2.0,13.159935999999746,-2.140064000000258
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,9,57.759935999999925,3.9982191661530138,0.9741440890114041,1.9482881780228083,True,4.0,0.1599359999999237,-7.280064000000081
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,10,58.359935999999834,4.152368750437678,0.9741440890114041,1.9482881780228083,True,4.0,0.7599359999998327,-6.680064000000172
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,11,59.479935999999725,3.49898646940149,0.9741440890114041,1.9482881780228083,True,4.0,1.8799359999997236,-5.560064000000281
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,12,85.63990400000012,2.2952076221701865,0.9741440890114041,1.9482881780228083,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,13,92.71990400000004,4.452207427567389,0.9741440890114041,1.9482881780228083,True,5.0,2.5999040000000377,-7.020095999999953
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,14,94.1599040000001,2.1736988199205944,0.9741440890114041,1.9482881780228083,True,5.0,4.039904000000092,-5.580095999999898
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,15,95.11990400000013,2.4577298595140062,0.9741440890114041,1.9482881780228083,True,5.0,4.999904000000129,-4.620095999999862
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,16,96.51990399999977,2.4666519668720475,0.9741440890114041,1.9482881780228083,True,5.0,6.399903999999765,-3.2200960000002254
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,17,103.71990400000004,2.2771422575797517,0.9741440890114041,1.9482881780228083,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,18,110.91990399999986,3.513851181731046,0.9741440890114041,1.9482881780228083,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,19,111.91990399999986,2.8660482130648055,0.9741440890114041,1.9482881780228083,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,20,114.67990400000008,2.144030695968328,0.9741440890114041,1.9482881780228083,True,6.0,0.17990400000007867,-2.1600959999999247
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,21,115.8799039999999,2.7714816722569524,0.9741440890114041,1.9482881780228083,True,6.0,1.3799039999998968,-0.9600960000001066
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,22,142.2398720000001,2.963196436076782,0.9741440890114041,1.9482881780228083,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,23,142.9598719999999,3.3696561405807834,0.9741440890114041,1.9482881780228083,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,24,173.9598719999999,2.246067319456999,0.9741440890114041,1.9482881780228083,True,7.0,2.1198719999999014,-4.280128000000104
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,25,175.6398720000002,2.2032787791698394,0.9741440890114041,1.9482881780228083,True,7.0,3.7998720000001924,-2.6001279999998133
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,26,204.91987199999994,2.1600207852269304,0.9741440890114041,1.9482881780228083,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,27,231.11987199999976,3.1250798866575917,0.9741440890114041,1.9482881780228083,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,28,232.839872,2.140528312154169,0.9741440890114041,1.9482881780228083,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,29,276.5998400000003,3.3915938793111944,0.9741440890114041,1.9482881780228083,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,376,NE,Social,Preinduction,30,293.7198400000002,2.039021311560029,0.9741440890114041,1.9482881780228083,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,1,1.3200000000006185,3.7596468998221817,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,2,2.600000000000364,2.292925892904198,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,3,18.720000000000255,2.9418593264356976,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,4,20.600000000000364,2.1344070465859257,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,5,22.360000000000582,4.098177076727421,0.9652525621404914,1.9305051242809828,True,1.0,0.12000000000058364,-3.139999999999418
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,6,23.68000000000029,2.3582432138347627,0.9652525621404914,1.9305051242809828,True,1.0,1.4400000000002926,-1.819999999999709
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,7,45.87996800000019,2.24095105042181,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,8,47.51996800000052,2.300222883668018,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,9,57.31996799999979,2.0293102702855084,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,10,58.1999679999999,2.3776877151859743,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,11,66.47996800000055,2.8173234812743995,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,12,80.79996800000026,2.267213535052206,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,13,81.67996800000037,1.9626891049487862,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,14,97.27996799999983,4.053962082696484,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,15,106.87996800000019,2.0398345137070186,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,16,110.43996800000059,2.0911810080211035,0.9652525621404914,1.9305051242809828,True,3.0,1.0799680000005907,-2.2000319999994105
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,17,123.99993600000016,5.07858564182219,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,18,142.3999359999998,1.9876668994695783,0.9652525621404914,1.9305051242809828,True,4.0,1.6399359999998069,-1.1600640000002045
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,19,174.0399040000002,2.3654636687775494,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,20,174.91990400000032,2.3411454566052208,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,21,177.75990400000046,2.775615382814643,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,22,184.91990400000032,2.6560946513338055,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,23,191.39990399999988,2.289153458060632,0.9652525621404914,1.9305051242809828,True,5.0,0.8799039999998683,-1.460096000000135
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,24,208.1198720000002,2.0414307059361123,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,25,208.75987200000054,2.407630153871633,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,26,210.07987200000025,2.8415772145649765,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,27,211.75987200000054,2.6790589356480226,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,28,225.359872,2.666124797752067,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,29,253.71980799999983,2.003441859401716,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,30,259.8798080000006,1.9949472340045717,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,31,261.1198080000004,4.470413058535623,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,32,282.47977600000013,2.4899861583595864,0.9652525621404914,1.9305051242809828,False,,,
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,33,298.2397440000004,2.9318291952281923,0.9652525621404914,1.9305051242809828,True,7.0,1.2597440000004099,-1.760255999999572
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,34,298.8397439999999,5.769758580431349,0.9652525621404914,1.9305051242809828,True,7.0,1.8597439999998642,-1.1602560000001176
static_trial_SD,Preinduction__ID376_NE__3CT_FP2_1__3CT_Preinduction-Trial_____4,376,NE,Novel,Preinduction,35,299.63974400000006,3.7202126453766455,0.9652525621404914,1.9305051242809828,True,7.0,2.659744000000046,-0.36025599999993574
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,1,3.759968000000299,3.2187595832671585,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,2,10.399967999999717,5.442453016082903,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,3,14.159967999999935,2.4221950464491018,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,4,15.239967999999863,2.5345664748278813,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,5,23.43996799999968,2.586542316738773,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,6,24.279967999999826,2.053984837966672,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,7,25.31996799999979,3.1394825298795235,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,8,26.1999679999999,2.9257667610245175,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,9,28.399967999999717,2.740973715670502,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,10,34.479967999999644,2.230596303068941,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,11,51.71993599999951,3.0343944841237467,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,12,54.31993599999987,3.4742445787261573,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,13,60.919936000000234,2.9237662580719723,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,14,68.67993599999954,2.2859149788443833,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,15,70.55993599999965,2.2178633767276983,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,16,75.47993599999973,5.532445342387018,1.0244801831189887,2.0489603662379774,True,1.0,0.3799359999997307,-3.4000640000002704
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,17,76.03993600000013,4.725526286447075,1.0244801831189887,2.0489603662379774,True,1.0,0.9399360000001309,-2.8400639999998702
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,18,76.75993599999947,3.5777772233353446,1.0244801831189887,2.0489603662379774,True,1.0,1.659935999999476,-2.120064000000525
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,19,99.31990399999995,3.2330658656341433,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,20,100.63990399999966,2.2989317416276167,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,21,112.67990399999962,3.623642066511787,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,22,114.27990399999999,2.167013895631748,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,23,127.55987199999981,2.4560963021341706,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,24,140.07987200000025,2.2911519107851412,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,25,144.71987199999967,2.6465429855717693,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,26,153.5598719999998,2.412514334596595,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,27,202.03984000000037,2.8094269943779313,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,28,203.1198400000003,2.266569010352668,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,29,205.39984000000004,2.9781031346055493,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,30,210.51983999999993,2.549507516168965,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,31,218.95983999999953,3.2425657120044806,1.0244801831189887,2.0489603662379774,True,2.0,0.6598399999995195,-4.660160000000474
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,32,230.3198080000002,2.615821825919522,1.0244801831189887,2.0489603662379774,True,3.0,4.139808000000187,-7.820191999999793
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,33,231.55980799999998,4.024209394378557,1.0244801831189887,2.0489603662379774,True,3.0,5.379807999999969,-6.580192000000011
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,34,232.71980799999983,3.099671455809615,1.0244801831189887,2.0489603662379774,True,3.0,6.539807999999823,-5.420192000000156
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,35,233.47980800000005,3.859466661047719,1.0244801831189887,2.0489603662379774,True,3.0,7.299808000000041,-4.660191999999938
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,36,247.11977599999955,3.2234327072907227,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,37,248.35977600000024,2.459424453402673,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,38,256.599776,2.512986427891662,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,39,257.55977600000006,2.0562682036392306,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,40,258.1997759999995,2.080024457365149,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,41,272.3597440000003,3.4077795993911817,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,42,278.3597440000003,2.353021452719322,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,43,280.719744,3.7458053258037527,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,372,NE,Social,Preinduction,44,292.6797120000001,3.9479781557752136,1.0244801831189887,2.0489603662379774,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_3_1__3CT_Preinduction-Trial_____9,372,NE,Novel,Preinduction,1,3.1599999999998545,5.405552719005363,0.9606800497268806,1.9213600994537612,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_3_1__3CT_Preinduction-Trial_____9,372,NE,Novel,Preinduction,2,54.039936000000125,2.180347363034882,0.9606800497268806,1.9213600994537612,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_3_1__3CT_Preinduction-Trial_____9,372,NE,Novel,Preinduction,3,54.919936000000234,2.7707377395020023,0.9606800497268806,1.9213600994537612,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_3_1__3CT_Preinduction-Trial_____9,372,NE,Novel,Preinduction,4,60.75993600000038,4.358329805807827,0.9606800497268806,1.9213600994537612,True,1.0,0.8599360000003813,-0.960063999999619
static_trial_SD,Preinduction__ID372_NE__3CT_FP_3_1__3CT_Preinduction-Trial_____9,372,NE,Novel,Preinduction,5,75.67990399999962,2.1732192604895295,0.9606800497268806,1.9213600994537612,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_3_1__3CT_Preinduction-Trial_____9,372,NE,Novel,Preinduction,6,103.31990399999995,1.9234634441100344,0.9606800497268806,1.9213600994537612,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_3_1__3CT_Preinduction-Trial_____9,372,NE,Novel,Preinduction,7,107.79990400000042,2.0998205737199607,0.9606800497268806,1.9213600994537612,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_3_1__3CT_Preinduction-Trial_____9,372,NE,Novel,Preinduction,8,110.43990399999984,3.457973209988874,0.9606800497268806,1.9213600994537612,True,2.0,0.5399039999998365,-8.580096000000154
static_trial_SD,Preinduction__ID372_NE__3CT_FP_3_1__3CT_Preinduction-Trial_____9,372,NE,Novel,Preinduction,9,113.51990399999977,3.5680557860580535,0.9606800497268806,1.9213600994537612,True,2.0,3.6199039999997638,-5.500096000000227
static_trial_SD,Preinduction__ID372_NE__3CT_FP_3_1__3CT_Preinduction-Trial_____9,372,NE,Novel,Preinduction,10,114.0399040000002,2.728161158129978,0.9606800497268806,1.9213600994537612,True,2.0,4.1399040000002,-4.98009599999979
static_trial_SD,Preinduction__ID372_NE__3CT_FP_3_1__3CT_Preinduction-Trial_____9,372,NE,Novel,Preinduction,11,117.23990400000002,3.3432551886169937,0.9606800497268806,1.9213600994537612,True,2.0,7.339904000000018,-1.780095999999972
static_trial_SD,Preinduction__ID372_NE__3CT_FP_3_1__3CT_Preinduction-Trial_____9,372,NE,Novel,Preinduction,12,117.75990400000046,3.285019553999691,0.9606800497268806,1.9213600994537612,True,2.0,7.859904000000455,-1.2600959999995354
static_trial_SD,Preinduction__ID372_NE__3CT_FP_3_1__3CT_Preinduction-Trial_____9,372,NE,Novel,Preinduction,13,123.9198720000004,1.9715994330872022,0.9606800497268806,1.9213600994537612,True,3.0,2.439872000000392,-2.2201279999996046
static_trial_SD,Preinduction__ID372_NE__3CT_FP_3_1__3CT_Preinduction-Trial_____9,372,NE,Novel,Preinduction,14,165.35984000000008,2.0121729242961157,0.9606800497268806,1.9213600994537612,False,,,
static_trial_SD,Preinduction__ID372_NE__3CT_FP_3_1__3CT_Preinduction-Trial_____9,372,NE,Novel,Preinduction,15,167.95984000000044,4.9559020094845705,0.9606800497268806,1.9213600994537612,True,4.0,0.7598400000004517,-8.000159999999568
static_trial_SD,Preinduction__ID372_NE__3CT_FP_3_1__3CT_Preinduction-Trial_____9,372,NE,Novel,Preinduction,16,168.79983999999968,2.025358319845762,0.9606800497268806,1.9213600994537612,True,4.0,1.5998399999996877,-7.160160000000332
