syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
41,146.5552,544.4108,-0.5526,-1.9196,-1.2206,-1.0974,0.0945,4.2262,-0.5425,-4.6593
41,147.0642,543.8189,-0.5315,0.6483,-0.2153,-1.9987,-0.056,-1.1521,-0.6335,1.5504
41,146.7607,542.4098,-0.3281,0.5549,0.6258,-0.2435,0.8921,0.6301,1.2347,0.0519
41,146.6733,541.5054,-0.4237,0.4564,0.5901,0.1667,0.6999,-0.2265,0.1888,0.2979
41,146.4112,540.4375,-0.4417,0.4933,0.8204,0.1837,1.0135,-0.3142,0.501,0.0451
41,146.6554,540.2169,-0.4552,0.4179,0.8776,0.2789,1.0597,-0.3661,0.2524,0.1883
41,146.8276,540.5985,-0.4781,0.3144,0.8187,0.334,1.0622,-0.5138,0.2646,0.2454
41,146.7203,540.7323,-0.4048,0.4519,0.758,0.2705,1.3068,-0.2003,0.3203,-0.0652
41,145.7881,541.4791,-0.4731,0.5315,0.9468,0.2468,1.1677,-0.1009,0.2128,0.2169
41,146.062,540.8436,-0.4002,0.5284,0.7514,0.0863,1.1555,0.0781,0.2846,-0.0472
41,146.1009,541.2314,-0.4085,0.3799,0.6804,0.0541,1.1317,0.3067,0.2417,0.2626
41,146.0695,541.8918,-0.3785,0.513,0.7475,-0.115,1.2003,0.1197,0.5683,-0.067
41,145.9361,542.1301,-0.2933,0.4587,0.4697,-0.2197,1.0364,0.4677,0.7205,0.3676
41,145.8843,542.3499,-0.3286,0.3915,0.5596,-0.3193,0.9432,0.3821,0.6516,0.1105
41,146.4663,541.6726,-0.3601,0.3302,0.5302,-0.4249,0.9519,0.1966,0.4981,-0.0293
41,146.6456,542.1862,-0.3403,0.2582,0.4804,-0.4326,0.8561,0.2552,0.3795,-0.0147
41,146.668,542.2301,-0.3343,0.2325,0.5119,-0.188,1.0101,0.0421,0.3954,0.03
41,145.7627,543.4971,-0.3119,0.3673,0.5507,-0.3659,0.9733,0.1303,0.4314,-0.0944
41,145.8095,544.8269,-0.4179,0.3421,0.3178,-0.3574,0.8224,0.1609,0.4635,0.1533
1,145.2274,543.9128,-0.3291,0.4679,0.5158,-0.3336,0.8343,0.0913,0.4013,0.3288
1,145.4755,545.0579,-0.3652,0.4829,0.5284,-0.3352,0.7827,0.1342,0.4459,-0.0281
1,145.0952,545.074,-0.2678,0.5187,0.5994,-0.4074,0.854,0.2268,0.4339,-0.1421
1,144.9454,545.6832,-0.3908,0.5047,0.5905,-0.3154,0.9776,0.2321,0.2895,0.1148
1,145.0123,544.9255,2.0977,0.4813,0.6279,-0.3454,0.8586,0.1638,0.3817,0.1564
1,144.7251,544.8997,-0.2465,0.5415,0.6584,-0.1396,0.955,0.339,0.3611,0.0465
1,144.7823,545.2543,-0.2468,0.5536,0.5111,-0.2912,1.0126,0.238,0.5679,-0.044
1,144.2575,545.5093,-0.2232,0.4982,0.6995,-0.2551,0.9446,0.2078,0.5118,0.048
1,143.7794,545.1559,-0.3016,0.5192,0.6881,-0.1793,0.9596,0.1,0.3769,-0.019
1,144.7849,544.5835,-0.2751,0.4281,0.7548,-0.2834,0.7748,0.249,0.2922,-0.128
1,145.0682,545.0302,-0.5195,0.4651,0.6914,-0.4503,0.9293,0.2631,0.2497,-0.0241
1,145.964,544.8541,-0.2408,0.3741,0.4993,-0.5936,0.7774,0.1999,0.3789,-0.0564
1,145.2146,545.3123,-0.2928,0.5255,0.5619,-0.5032,0.8008,0.3134,0.1578,0.0601
1,145.3795,545.0166,2.8893,0.4268,0.5357,-0.2964,0.9241,0.4253,0.3333,0.1875
1,144.3609,544.89,-0.2466,0.4226,0.5174,-0.3211,0.9117,0.3718,0.4625,-0.1355
1,144.1149,544.5543,-0.2519,0.4534,0.6164,-0.2879,0.8763,0.5171,0.5229,-0.077
1,143.6617,544.9628,-0.2779,0.4895,0.6113,-0.3796,1.0189,0.5785,0.5455,-0.0176
1,143.2656,545.6473,-0.2551,0.4847,0.4977,-0.5701,0.8806,0.5591,0.4413,0.0033
1,144.0055,545.702,-0.3833,0.5391,0.5905,-0.4282,0.8963,0.5588,0.4358,-0.1391
1,143.3377,545.8796,2.7946,0.6384,0.3193,-0.4036,0.6811,0.6021,0.6938,0.2396
1,143.2972,545.5008,-0.2523,0.6868,0.3483,-0.2817,0.7586,0.6394,0.5942,0.0875
1,143.5432,545.4014,-0.2015,0.6636,0.3086,-0.3993,0.7252,0.5323,0.7862,0.1284
1,142.8783,545.985,-0.2214,0.7745,0.3687,-0.3763,0.7773,0.3974,0.9146,0.3339
1,142.1614,545.3942,-0.2621,0.7176,0.3026,-0.3367,0.8139,0.5176,0.8673,0.345
1,141.7948,545.256,-0.2996,0.6807,0.3544,-0.2581,0.8991,0.5672,0.8847,0.3846
1,142.1043,545.428,-1.8019,0.7034,0.5969,-0.2776,0.9827,0.3639,0.761,0.48
1,141.6975,545.4016,2.1146,0.7378,0.4888,-0.2421,0.9103,0.4924,0.7368,0.343
1,142.7696,545.0556,-0.2871,0.6538,0.4022,-0.3142,0.8681,0.4063,0.9361,0.3571
1,142.5547,544.4904,1.0156,0.5933,0.7442,-0.3503,1.0466,0.2228,0.8097,0.2274
1,142.1166,545.1649,1.6495,0.4793,0.4165,-0.2819,0.984,0.368,0.9009,0.1845
1,142.2703,545.1013,-0.242,0.573,0.4235,-0.2074,0.9746,0.2917,0.8905,0.1609
1,142.1604,545.5294,-0.2676,0.6109,0.5357,-0.3552,0.8284,0.343,0.829,0.0229
1,142.8356,545.3254,-0.2804,0.5142,0.3443,-0.269,0.8315,0.3021,0.7453,0.0716
1,141.5669,545.3221,-0.3335,0.5479,0.2851,-0.3286,0.803,0.2198,0.9788,0.1271
1,142.3573,545.3586,-0.2601,0.542,0.2848,-0.3411,0.7267,0.3972,1.1219,0.1821
1,142.0559,545.0284,-0.2512,0.6013,0.3253,-0.3022,0.6244,0.3669,1.1017,0.2894
1,143.2195,545.0625,-0.2758,0.5973,0.3622,-0.5032,0.7317,0.4091,1.1524,0.1867
1,142.6253,545.2101,-0.2383,0.5688,0.5553,-0.5173,0.7453,0.3136,1.1763,0.1128
1,143.3458,545.1316,-0.2331,0.5436,0.4221,-0.5048,0.7828,0.4221,1.0243,0.1106
1,142.745,545.6012,-0.2697,0.5,0.4581,-0.4711,0.7173,0.3712,1.267,0.0098
1,142.617,546.3348,-0.2326,0.4309,0.4804,-0.3881,0.8403,0.303,0.8837,-0.0891
1,143.2924,545.6748,-0.2601,0.475,0.4998,-0.1995,0.7381,0.2423,0.8674,-0.2288
1,143.6448,545.081,-0.2928,0.5589,0.3762,-0.2291,0.524,0.1953,1.0141,0.0894
1,143.7824,545.2555,-0.246,0.5757,0.4288,-0.3376,0.5729,0.0828,0.9446,-0.0491
1,143.5373,545.2165,-0.2673,0.5139,0.4436,-0.3137,0.6495,0.1917,1.019,0.2597
1,143.4144,545.2341,-0.3163,0.5031,0.388,-0.2752,0.7543,0.1766,0.7295,-0.0111
1,143.7742,544.5007,-0.2947,0.6296,0.4048,-0.263,0.8778,0.2678,0.8585,0.0091
1,143.746,544.3723,-0.3066,0.5463,0.5501,-0.425,0.8713,0.3149,0.9131,0.0959
1,143.6254,545.8992,-0.2286,0.6203,0.4716,-0.2977,0.788,0.2427,0.9344,0.1855
1,144.433,545.229,-0.2484,0.529,0.6149,-0.3959,0.7852,0.5236,0.852,0.148
1,144.611,545.4096,-0.2638,0.4891,0.6998,-0.4392,0.8028,0.2291,0.9615,0.148
1,144.2909,545.2567,-0.2249,0.6063,0.5938,-0.2746,0.9168,0.3385,0.9326,0.1182
1,143.7719,544.4672,-0.2224,0.5662,0.5947,-0.3007,0.9209,0.4164,0.8657,0.2806
1,143.7071,543.6636,-0.2446,0.504,0.7994,-0.3045,0.922,0.3639,0.7703,0.1443
1,143.2166,544.5638,-0.2874,0.491,0.7335,-0.3005,0.867,0.4103,0.7566,-0.0404
1,143.6817,544.8831,-0.2847,0.5981,0.6585,-0.3448,0.7413,0.4219,0.7945,0.2113
1,144.3672,545.8169,-0.2672,0.524,0.6927,-0.231,0.7183,0.1712,0.7006,0.0559
1,143.6816,544.9178,-0.3012,0.4938,0.5572,-0.3304,0.8811,0.2199,0.7291,0.2007
1,144.4233,544.1115,-0.2899,0.4265,0.6837,-0.3747,0.753,0.0271,0.6663,0.0814
1,143.9935,544.3952,-0.2986,0.5012,0.5067,-0.3363,0.9688,0.2642,0.6354,0.1669
1,143.486,544.2477,-0.2725,0.4628,0.5521,-0.3236,0.9416,0.1298,0.4693,0.1868
