mouse_id,genotype,trial_key,trial_type,timepoint,analysis_window,duration_s,n_peaks,transient_freq_per_sec,transient_freq_per_min,mean_peak_amp_z,median_peak_amp_z,n_social_bouts,trial_SD,threshold_z
450,NE,W2__ID450_NE__3CT_FP17_3__3CT_W2_C3-Trial____19,Novel,W2,Social_interaction,22.359999999999964,1,0.04472271914132386,2.683363148479432,5.35672047276405,5.35672047276405,8,0.851291044845983,1.702582089691966
459,NE,Preinduction__ID459_NE__3CT_FP8_2__3CT_Preinduction_cohort2_FP-Trial____10,Novel,Preinduction,Social_interaction,37.53299999999999,7,0.18650254442757047,11.190152665654228,2.457456332051258,2.416713139537853,6,0.8435374225566212,1.6870748451132425
459,NE,W1__ID459_NE__3CT_FP8_2__3CT_W1_cohort2_FP-Trial____10,Novel,W1,Social_interaction,31.93999999999999,7,0.21916092673763313,13.149655604257987,2.045824622839642,1.9843684193724336,13,0.7544004659915786,1.5088009319831572
459,NE,W2__ID459_NE__3CT_FP8_2__3CT_W2_C2-Trial____10,Novel,W2,Social_interaction,43.46000000000001,12,0.27611596870685684,16.56695812241141,3.280103714577931,2.8357442500208987,10,0.9651860461784174,1.9303720923568348
463,WT,Preinduction__ID463_WT__3CT_FP5_2__3CT_Preinduction_cohort2_FP-Trial_____7,Novel,Preinduction,Social_interaction,49.83799999999995,18,0.3611701914202018,21.670211485212107,2.7768454065539263,2.737759913895495,11,0.9094963766714949,1.8189927533429897
463,WT,W1__ID463_WT__3CT_FP5_2__3CT_W1_cohort2_FP-Trial_____7,Novel,W1,Social_interaction,58.559999999999995,16,0.273224043715847,16.393442622950822,2.7949048646767904,2.643326511144216,14,0.8825577607653263,1.7651155215306527
463,WT,W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,Novel,W2,Social_interaction,46.50000000000003,15,0.32258064516129015,19.35483870967741,2.3229762098047133,2.1580310073960027,10,0.8704625129117821,1.7409250258235642
584,NE,Preinduction__ID584_NE__3CT_FP15_3__3CT_Preinduction_C3_check_arena_settings-Trial____17,Novel,Preinduction,Social_interaction,18.779999999999966,0,0.0,0.0,,,5,1.006883602583874,2.013767205167748
584,NE,W1__ID584_NE__3CT_FP14_3__3CT_W1_C3-Trial____17,Novel,W1,Social_interaction,95.07999999999998,12,0.12620950778291967,7.57257046697518,2.5280056266128894,2.4944162389727422,10,0.9105138993172001,1.8210277986344001
584,NE,W2__ID584_NE__3CT_FP14_3__3CT_W2_C3-Trial____16,Novel,W2,Social_interaction,72.54000000000006,7,0.0964984835952577,5.7899090157154625,2.756585990490495,2.8797330385370863,14,0.952820616447137,1.905641232894274
597,NE,Preinduction__ID597_NE__3CT_FP29_3__3CT_Preinduction_C3_check_arena_settings-Trial____31,Novel,Preinduction,Social_interaction,24.659999999999997,5,0.20275750202757506,12.165450121654503,2.376254868265462,2.1690209430010094,4,0.9519935311854602,1.9039870623709203
597,NE,W1__ID597_NE__3CT_FP31_3__3CT_W1_C3-Trial____36,Novel,W1,Social_interaction,46.51999999999997,10,0.2149613069647465,12.897678417884789,2.9590404552694665,2.689841877870509,6,0.9826266460495351,1.9652532920990702
597,NE,W2__ID597_NE__3CT_FP26_3__3CT_W2_C3-Trial____28,Novel,W2,Social_interaction,25.500000000000004,4,0.15686274509803919,9.411764705882351,2.8934890395633897,2.4401475313618164,9,0.9633903598037317,1.9267807196074633
372,NE,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,Social,Preinduction,Social_interaction,21.059999999999974,8,0.37986704653371367,22.79202279202282,3.8346854876661665,3.7186219421915316,3,1.0244801831189887,2.0489603662379774
372,NE,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,Social,W1,Social_interaction,20.60800000000001,8,0.38819875776397494,23.291925465838496,2.662962305058057,2.2475867413818404,6,0.9002328190578958,1.8004656381157915
372,NE,W2__ID372_NE__3CT_FP4_1__3CT_W2-Trial_____6,Social,W2,Social_interaction,46.52000000000004,15,0.32244196044711926,19.346517626827154,3.2522861037563975,2.824938115261695,7,0.9655113633790136,1.931022726758027
374,WT,Preinduction__ID374_WT__3CT_FP_5_1__3CT_Preinduction-Trial____11,Social,Preinduction,Social_interaction,72.47999999999996,16,0.22075055187637982,13.245033112582789,3.33911600695582,2.930003966675928,9,0.9561263276359927,1.9122526552719854
374,WT,W1__ID374_WT__3CT_FP7_1__3CT_W1_retracked-Trial____10,Social,W1,Social_interaction,13.343000000000014,5,0.37472832196657385,22.483699317994432,3.3982203749520266,3.287606562936255,4,1.0668830183120332,2.1337660366240665
374,WT,W2__ID374_WT__3CT_FP8_1__3CT_W2-Trial____10,Social,W2,Social_interaction,66.26000000000002,22,0.3320253546634469,19.921521279806814,3.4294970355205168,3.4638918091202493,10,0.9506328947822632,1.9012657895645264
376,NE,Preinduction__ID376_NE__3CT_FP1_1__3CT_Preinduction-Trial_____3,Social,Preinduction,Social_interaction,81.82000000000002,19,0.2322170618430701,13.933023710584205,3.3852629603657154,2.7714816722569524,11,0.9741440890114041,1.9482881780228083
376,NE,W1__ID376_NE__3CT_FP1_1__3CT_W1_retracked-Trial_____4,Social,W1,Social_interaction,46.715999999999944,18,0.385306961212433,23.11841767274598,3.5364190256645194,3.6422017247487863,13,0.9603890714154878,1.9207781428309756
376,NE,W2__ID376_NE__3CT_FP1_1__3CT_W2-Trial_____3,Social,W2,Social_interaction,59.75999999999996,24,0.4016064257028115,24.09638554216869,3.2557483957866005,3.127618819986157,14,0.892560446986507,1.785120893973014
398,NE,Preinduction__ID398_NE__3CT_FP10_2__3CT_Preinduction_cohort2_FP-Trial____12,Social,Preinduction,Social_interaction,21.707000000000008,7,0.3224766204450176,19.348597226701056,3.206515002892499,3.6544838434893343,5,0.9753464622801709,1.9506929245603417
398,NE,W1__ID398_NE__3CT_FP10_2__3CT_W1_cohort2_FP-Trial____12,Social,W1,Social_interaction,57.34000000000003,26,0.4534356470177884,27.206138821067302,2.768129129659943,2.605508621402863,9,0.9301674142626796,1.8603348285253591
398,NE,W2__ID398_NE__3CT_FP10_2__3CT_W2_C2-Trial____12,Social,W2,Social_interaction,23.59999999999998,13,0.5508474576271191,33.05084745762714,2.9685597661642307,2.6672828266479685,8,1.073060498615981,2.146120997231962
400,NE,Preinduction__ID400_NE__3CT_FP13_2__3CT_Preinduction_cohort2_FP-Trial____15,Social,Preinduction,Social_interaction,50.136999999999986,5,0.09972674870853863,5.983604922512318,2.1029664445644998,2.1343212077213827,9,0.843025594488674,1.686051188977348
400,NE,W1__ID400_NE__3CT_FP13_2__3CT_W1_cohort2_FP-Trial____15,Social,W1,Social_interaction,44.940000000000055,4,0.08900756564307956,5.340453938584774,2.586237471123874,2.493074820677594,8,0.7853474306389007,1.5706948612778013
400,NE,W2__ID400_NE__3CT_FP13_2__3CT_W2_C2-Trial____16,Social,W2,Social_interaction,26.599999999999966,3,0.11278195488721819,6.766917293233091,1.8679380682767814,1.8235318735840984,4,0.8308344913539878,1.6616689827079756
423,NE,Preinduction__ID423_NE__3CT_FP_11_1__3CT_Preinduction-Trial____17,Social,Preinduction,Social_interaction,77.66,20,0.25753283543651817,15.45197012619109,3.3357450762601353,3.1368949961943438,13,0.9816478470571033,1.9632956941142066
423,NE,W1__ID423_NE__3CT_FP14_1__3CT_W1_retracked-Trial____17,Social,W1,Social_interaction,23.728000000000023,12,0.5057316250842881,30.34389750505729,3.478255794729453,3.3378042503305334,5,0.9647312427554445,1.929462485510889
423,NE,W2__ID423_NE__3CT_FP14_1__3CT_W2-Trial____16,Social,W2,Social_interaction,33.57999999999993,16,0.4764740917212637,28.58844550327582,3.6350447353854123,3.3649340779862404,11,0.9794026607603642,1.9588053215207284
429,WT,Preinduction__ID429_WT__3CT_FP_8_1__3CT_Preinduction-Trial____14,Social,Preinduction,Social_interaction,76.27999999999997,16,0.20975353959098067,12.58521237545884,2.947199706361717,2.667358833046898,11,0.9460758836289828,1.8921517672579655
429,WT,W1__ID429_WT__3CT_FP11_1__3CT_W1_retracked-Trial____14,Social,W1,Social_interaction,50.65799999999999,13,0.25662284338110475,15.397370602866285,3.284072748299647,2.776362747850643,11,0.9845936877819323,1.9691873755638647
429,WT,W2__ID429_WT__3CT_FP11_1__3CT_W2-Trial____13,Social,W2,Social_interaction,53.89999999999993,7,0.12987012987013005,7.792207792207803,3.525255252296337,3.2356061516514014,13,1.0170686960395037,2.0341373920790073
450,NE,Preinduction__ID450_NE__3CT_FP18_3__3CT_Preinduction_C3_check_arena_settings-Trial____20,Social,Preinduction,Social_interaction,71.54,6,0.08386916410399775,5.032149846239865,2.347271645698432,2.358231025687997,13,0.970609157484111,1.941218314968222
450,NE,W1__ID450_NE__3CT_FP20_3__3CT_W1_C3-Trial____24,Social,W1,Social_interaction,67.56,4,0.05920663114268798,3.552397868561279,2.2255065467061055,2.2354971058944644,15,0.9256820745024035,1.851364149004807
450,NE,W2__ID450_NE__3CT_FP16_3__3CT_W2_C3-Trial____18,Social,W2,Social_interaction,121.01999999999998,5,0.04131548504379442,2.478929102627665,2.3923214858375688,2.004291078604557,19,0.8978523481089732,1.7957046962179464
459,NE,Preinduction__ID459_NE__3CT_FP7_2__3CT_Preinduction_cohort2_FP-Trial_____9,Social,Preinduction,Social_interaction,33.632,12,0.35680304471931495,21.4081826831589,2.4475512341915047,2.221327334492459,7,0.8155970243908823,1.6311940487817647
459,NE,W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,Social,W1,Social_interaction,23.78000000000002,13,0.5466778805719087,32.80067283431452,2.1049664803148924,1.984515957720207,8,0.7472934464723205,1.494586892944641
459,NE,W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,Social,W2,Social_interaction,37.259999999999934,10,0.2683843263553413,16.10305958132048,2.6449909120417265,2.515473922668129,13,0.8577524770038104,1.7155049540076208
463,WT,Preinduction__ID463_WT__3CT_FP4_2__3CT_Preinduction_cohort2_FP-Trial_____6,Social,Preinduction,Social_interaction,45.116000000000014,16,0.35464136891568393,21.278482134941036,3.2017583104030174,2.945430399218905,4,0.9619250992944772,1.9238501985889545
463,WT,W1__ID463_WT__3CT_FP4_2__3CT_W1_cohort2_FP-Trial_____6,Social,W1,Social_interaction,71.42000000000002,19,0.26603192383085966,15.96191542985158,2.9510119521797606,2.6196874927785694,16,0.9603424702475231,1.9206849404950461
463,WT,W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,Social,W2,Social_interaction,40.93999999999995,18,0.43966780654616566,26.38006839276994,2.7915234555109785,2.507264973765165,7,0.9052923156208895,1.810584631241779
584,NE,Preinduction__ID584_NE__3CT_FP14_3__3CT_Preinduction_C3_check_arena_settings-Trial____16,Social,Preinduction,Social_interaction,91.01999999999998,22,0.2417051197539003,14.502307185234018,2.789747500346308,2.429819079199153,13,0.970974999876071,1.941949999752142
584,NE,W1__ID584_NE__3CT_FP13_3__3CT_W1_C3-Trial____16,Social,W1,Social_interaction,147.49999999999997,25,0.16949152542372883,10.16949152542373,2.468601542639997,2.4696782634228605,15,0.9380706204720255,1.876141240944051
584,NE,W2__ID584_NE__3CT_FP13_3__3CT_W2_C3-Trial____15,Social,W2,Social_interaction,84.60000000000011,10,0.11820330969267125,7.092198581560274,2.4427667400669124,2.3135526200503014,20,0.9636023354676693,1.9272046709353385
597,NE,Preinduction__ID597_NE__3CT_FP28_3__3CT_Preinduction_C3_check_arena_settings-Trial____30,Social,Preinduction,Social_interaction,87.66000000000004,25,0.28519279032626044,17.111567419575625,2.7465794506614003,2.3831913067238966,17,0.958037768146998,1.916075536293996
597,NE,W1__ID597_NE__3CT_FP30_3__3CT_W1_C3-Trial____35,Social,W1,Social_interaction,67.84,21,0.3095518867924528,18.57311320754717,2.993840055381304,3.0849308642696394,15,0.9148633862820728,1.8297267725641455
597,NE,W2__ID597_NE__3CT_FP25_3__3CT_W2_C3-Trial____27,Social,W2,Social_interaction,63.14000000000006,16,0.2534051314539117,15.204307887234702,3.0360357442608303,2.514722525617983,11,0.9640391507979509,1.9280783015959018
