mouse_id,genotype,trial_key,trial_type,timepoint,analysis_window,duration_s,n_peaks,transient_freq_per_sec,transient_freq_per_min,mean_peak_amp_z,median_peak_amp_z,mean_absolute_deviation,threshold_z,n_social_bouts
429,WT,W1__ID429_WT__3CT_FP11_1__3CT_W1_retracked-Trial____14,Social,W1,Entire_trial,299.8402240000014,103,0.34351628552678615,20.610977131607168,2.004691107674804,1.7858889730234595,0.753944913313238,1.130917369969857,11
429,WT,W2__ID429_WT__3CT_FP11_1__3CT_W2-Trial____13,Social,W2,Entire_trial,299.84019199999966,74,0.24679813438753428,14.807888063252058,2.0487845209231907,1.633759189967638,0.6997088666486428,1.0495632999729643,13
450,NE,Preinduction__ID450_NE__3CT_FP18_3__3CT_Preinduction_C3_check_arena_settings-Trial____20,Social,Preinduction,Entire_trial,299.84019199999966,87,0.2901545634015606,17.409273804093637,1.6509050319979015,1.57878041643798,0.8079321627210081,1.211898244081512,13
450,NE,W1__ID450_NE__3CT_FP20_3__3CT_W1_C3-Trial____24,Social,W1,Entire_trial,299.8806400000003,85,0.28344610709114104,17.006766425468463,1.7303499626576915,1.5400592830889093,0.7648134664360868,1.1472201996541302,15
450,NE,W2__ID450_NE__3CT_FP16_3__3CT_W2_C3-Trial____18,Social,W2,Entire_trial,299.8400959999999,89,0.2968248782844574,17.809492697067444,1.8322311030075815,1.568035230475926,0.7937249311592333,1.1905873967388498,19
459,NE,Preinduction__ID459_NE__3CT_FP7_2__3CT_Preinduction_cohort2_FP-Trial_____9,Social,Preinduction,Entire_trial,299.87974399999985,68,0.22675756319173074,13.605453791503844,1.9515495769892426,1.6520040764557433,0.7573281926209093,1.135992288931364,7
459,NE,W1__ID459_NE__3CT_FP7_2__3CT_W1_cohort2_FP-Trial_____9,Social,W1,Entire_trial,299.8801919999996,94,0.31345851612633396,18.807510967580036,1.863504973660062,1.7110156307057327,0.8017535084166457,1.2026302626249685,8
459,NE,W2__ID459_NE__3CT_FP7_2__3CT_W2_C2-Trial_____9,Social,W2,Entire_trial,299.84047999999984,78,0.26013832421826444,15.608299453095867,2.078582057902282,1.7251387210184177,0.753951773614056,1.1309276604210838,13
463,WT,Preinduction__ID463_WT__3CT_FP4_2__3CT_Preinduction_cohort2_FP-Trial_____6,Social,Preinduction,Entire_trial,299.83987200000047,88,0.293489986548553,17.60939919291318,1.9938365989724252,1.6858037063397997,0.7385839212142958,1.1078758818214438,4
463,WT,W1__ID463_WT__3CT_FP4_2__3CT_W1_cohort2_FP-Trial_____6,Social,W1,Entire_trial,299.8398079999997,73,0.24346333626254213,14.607800175752528,2.0537403525608466,1.7543947217788567,0.7359631742860201,1.10394476142903,16
463,WT,W2__ID463_WT__3CT_FP4_2__3CT_W2_C2-Trial_____6,Social,W2,Entire_trial,299.84038399999963,69,0.23012243740989902,13.80734624459394,1.9337521042283985,1.6842394047912777,0.7386638784114143,1.1079958176171214,7
584,NE,Preinduction__ID584_NE__3CT_FP14_3__3CT_Preinduction_C3_check_arena_settings-Trial____16,Social,Preinduction,Entire_trial,299.8799680000011,104,0.34680542582957596,20.80832554977456,2.1710555941634797,1.9522159356480964,0.7554362907812205,1.1331544361718309,13
584,NE,W1__ID584_NE__3CT_FP13_3__3CT_W1_C3-Trial____16,Social,W1,Entire_trial,299.8402560000013,88,0.2934896106812276,17.609376640873656,2.1306843361063614,1.9746685310185226,0.7951184254994658,1.1926776382491986,15
584,NE,W2__ID584_NE__3CT_FP13_3__3CT_W2_C3-Trial____15,Social,W2,Entire_trial,299.84044800000083,107,0.35685645720486553,21.41138743229193,2.110399696735332,1.9818971207611118,0.7770937798162776,1.1656406697244164,20
597,NE,Preinduction__ID597_NE__3CT_FP28_3__3CT_Preinduction_C3_check_arena_settings-Trial____30,Social,Preinduction,Entire_trial,299.84092800000144,91,0.3034942581287621,18.209655487725726,2.088314023953726,1.8756718176420355,0.7570449899846998,1.1355674849770496,17
597,NE,W1__ID597_NE__3CT_FP30_3__3CT_W1_C3-Trial____35,Social,W1,Entire_trial,299.8399680000002,93,0.3101654546601337,18.60992727960802,2.090408699711067,1.8082513759268966,0.7541128705052239,1.1311693057578358,15
597,NE,W2__ID597_NE__3CT_FP25_3__3CT_W2_C3-Trial____27,Social,W2,Entire_trial,299.8803200000002,107,0.35680900967425916,21.40854058045555,2.0864561076466064,1.7437792233836757,0.7639537641784678,1.1459306462677017,11
