mouse_id,genotype,trial_key,trial_type,timepoint,analysis_window,duration_s,n_peaks,transient_freq_per_sec,transient_freq_per_min,mean_peak_amp_z,median_peak_amp_z,mean_absolute_deviation,threshold_z,n_social_bouts
463,WT,W1__ID463_WT__3CT_FP5_2__3CT_W1_cohort2_FP-Trial_____7,Novel,W1,Social_interaction,58.559999999999995,24,0.4098360655737705,24.59016393442623,2.301963817383863,2.135882014610724,0.7436360911068565,1.1154541366602846,14
463,WT,W2__ID463_WT__3CT_FP5_2__3CT_W2_C2-Trial_____7,Novel,W2,Social_interaction,46.50000000000003,24,0.5161290322580642,30.96774193548385,2.326809049718442,2.0802209310525184,0.7623063458897699,1.1434595188346548,10
584,NE,Preinduction__ID584_NE__3CT_FP15_3__3CT_Preinduction_C3_check_arena_settings-Trial____17,Novel,Preinduction,Social_interaction,18.779999999999966,3,0.1597444089456872,9.584664536741233,1.3196654647720554,1.243891609645366,0.7162955996855678,1.0744433995283518,5
584,NE,W1__ID584_NE__3CT_FP14_3__3CT_W1_C3-Trial____17,Novel,W1,Social_interaction,95.07999999999998,24,0.25241901556583934,15.14514093395036,1.932963573461965,1.92253879291978,0.7545474993286913,1.1318212489930368,10
584,NE,W2__ID584_NE__3CT_FP14_3__3CT_W2_C3-Trial____16,Novel,W2,Social_interaction,72.54000000000006,15,0.2067824648469808,12.406947890818847,2.039458520168872,1.8046170703544855,0.7769495848933177,1.1654243773399764,14
597,NE,Preinduction__ID597_NE__3CT_FP29_3__3CT_Preinduction_C3_check_arena_settings-Trial____31,Novel,Preinduction,Social_interaction,24.659999999999997,13,0.5271695052716951,31.630170316301708,1.980050038667174,1.7880811111967103,0.7715441666298728,1.157316249944809,4
597,NE,W1__ID597_NE__3CT_FP31_3__3CT_W1_C3-Trial____36,Novel,W1,Social_interaction,46.51999999999997,21,0.45141874462596765,27.08512467755806,2.37525240146709,2.0213504321500975,0.789251038293658,1.1838765574404868,6
597,NE,W2__ID597_NE__3CT_FP26_3__3CT_W2_C3-Trial____28,Novel,W2,Social_interaction,25.500000000000004,9,0.3529411764705882,21.176470588235293,2.05215018623814,1.6445541208967773,0.7682740110936995,1.1524110166405492,9
372,NE,Preinduction__ID372_NE__3CT_FP_2_1__3CT_Preinduction-Trial_____8,Social,Preinduction,Social_interaction,21.059999999999974,9,0.4273504273504279,25.641025641025674,3.666475605609914,3.67640022791685,0.7783003212318976,1.1674504818478464,3
372,NE,W1__ID372_NE__3CT_FP4_1__3CT_W1_retracked-Trial_____7,Social,W1,Social_interaction,20.60800000000001,14,0.6793478260869562,40.76086956521737,2.190132029238804,2.004244984248267,0.7833984280915313,1.175097642137297,6
