method,trial_key,mouse_id,genotype,trial_type,timepoint,analysis_window,duration_s,n_peaks,transient_freq_per_sec,transient_freq_per_min,mean_peak_amp_z,median_peak_amp_z,trial_mean_z,mean_absolute_deviation,threshold_z,n_social_bouts
whole_trial_mean_MAD,Preinduction__ID459_NE__3CT_FP8_2__3CT_Preinduction_cohort2_FP-Trial____10,459,NE,Novel,Preinduction,Entire_trial,299.8798079999997,78,0.2601042081499535,15.60625248899721,1.9764361036197546,1.7897031930624605,-3.0324576612861035e-17,0.7845939890392788,1.176890983558918,6
whole_trial_mean_MAD,Preinduction__ID459_NE__3CT_FP8_2__3CT_Preinduction_cohort2_FP-Trial____10,459,NE,Novel,Preinduction,Social_interaction,37.53299999999999,13,0.3463618682226309,20.781712093357854,1.977300200134887,1.9220434309214087,-3.0324576612861035e-17,0.7845939890392788,1.176890983558918,6
whole_trial_mean_MAD,Preinduction__ID398_NE__3CT_FP10_2__3CT_Preinduction_cohort2_FP-Trial____12,398,NE,Social,Preinduction,Entire_trial,299.8403520000011,83,0.27681397599212965,16.60883855952778,2.152859363068634,1.7651438033324813,3.791077688462586e-18,0.7295821826840175,1.0943732740260264,5
whole_trial_mean_MAD,Preinduction__ID398_NE__3CT_FP10_2__3CT_Preinduction_cohort2_FP-Trial____12,398,NE,Social,Preinduction,Social_interaction,21.707000000000008,12,0.5528170636200302,33.16902381720182,2.633306916643465,2.520453210511211,3.791077688462586e-18,0.7295821826840175,1.0943732740260264,5
whole_trial_mean_MAD,Preinduction__ID398_NE__3CT_FP11_2__3CT_Preinduction_cohort2_FP-Trial____13,398,NE,Novel,Preinduction,Entire_trial,299.84003200000006,81,0.2701440480102403,16.208642880614416,2.1500785545249887,1.9718309594992207,0.0,0.7763276829247048,1.1644915243870573,1
whole_trial_mean_MAD,Preinduction__ID398_NE__3CT_FP11_2__3CT_Preinduction_cohort2_FP-Trial____13,398,NE,Novel,Preinduction,Social_interaction,2.040999999999997,3,1.4698677119059307,88.19206271435584,2.870585170098625,3.216206453126319,0.0,0.7763276829247048,1.1644915243870573,1
whole_trial_mean_MAD,Preinduction__ID400_NE__3CT_FP13_2__3CT_Preinduction_cohort2_FP-Trial____15,400,NE,Social,Preinduction,Entire_trial,299.8394560000015,68,0.22678803152577642,13.607281891546585,1.8601413017012345,1.6977864067344917,0.0,0.817065692616401,1.2255985389246016,9
whole_trial_mean_MAD,Preinduction__ID400_NE__3CT_FP13_2__3CT_Preinduction_cohort2_FP-Trial____15,400,NE,Social,Preinduction,Social_interaction,50.136999999999986,10,0.19945349741707727,11.967209845024636,1.8130471619224107,1.6274701665843954,0.0,0.817065692616401,1.2255985389246016,9
whole_trial_mean_MAD,Preinduction__ID400_NE__3CT_FP14_2__3CT_Preinduction_cohort2_FP-Trial____16,400,NE,Novel,Preinduction,Entire_trial,299.83952000000136,79,0.2634742745052408,15.808456470314448,1.7748769014698318,1.5784831304103726,-6.065724301540137e-17,0.7989373754674625,1.1984060632011937,6
whole_trial_mean_MAD,Preinduction__ID400_NE__3CT_FP14_2__3CT_Preinduction_cohort2_FP-Trial____16,400,NE,Novel,Preinduction,Social_interaction,50.055999999999976,3,0.05993287517979865,3.5959725107879192,1.525384235026482,1.6391495061852182,-6.065724301540137e-17,0.7989373754674625,1.1984060632011937,6
