FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,G0
0,10238.43056,7,67098725.0816,0.00392156862745098
1,10238.450528,2,67098744.9728,0.0421066650275575
2,10238.470528,1,67098764.9536,0.0303716679984428
3,10238.490528,2,67098785.0112,0.0398498166246645
4,10238.510528,1,67098804.9664,0.0302671747905014
5,10238.530528,2,67098824.96,0.0415247812813736
6,10238.550528,1,67098844.9664,0.030172926014711
7,10238.570528,2,67098865.0496,0.0412727682504559
8,10238.590528,1,67098885.0176,0.0300756039092753
9,10238.610528,2,67098904.9856,0.0409838752637941
10,10238.630528,1,67098924.992,0.0299772573606245
11,10238.650528,2,67098944.9728,0.0408558198619051
12,10238.670528,1,67098964.992,0.029809248673346
13,10238.690528,2,67098985.0112,0.0406775667424755
14,10238.710528,1,67099005.0304,0.0298338353105087
15,10238.730528,2,67099025.1392,0.0405792201938247
16,10238.750528,1,67099044.9792,0.0297057799086197
17,10238.770528,2,67099065.0112,0.0403241338332616
18,10238.790528,1,67099085.0176,0.0296678755096605
19,10238.810528,2,67099104.9856,0.040155100702768
20,10238.830528,1,67099124.9792,0.0294896223902309
21,10238.850528,2,67099145.0112,0.0399952875612105
22,10238.870528,1,67099164.9664,0.0295439178806319
23,10238.890528,2,67099185.0112,0.0398149855553507
24,10238.910528,1,67099205.0304,0.0295213801298994
25,10238.930528,2,67099224.9984,0.0397483967463683
26,10238.950528,1,67099245.0176,0.0295439178806319
27,10238.970528,2,67099264.96,0.039562972524433
28,10238.990528,1,67099285.0176,0.029453766877702
29,10239.010528,2,67099304.9984,0.0392792017538468
30,10239.030528,1,67099324.9792,0.0293912758415801
31,10239.050528,2,67099345.024,0.0389790398918188
32,10239.070528,1,67099365.0176,0.0292929292929293
33,10239.090528,2,67099385.0496,0.0387116602126744
34,10239.110528,1,67099405.0432,0.0292212182678714
35,10239.130528,2,67099425.0752,0.03844428053353
36,10239.150528,1,67099445.0816,0.0292304382568074
37,10239.170528,2,67099465.1264,0.0382762718462516
38,10239.190528,1,67099485.056,0.0292693670989817
39,10239.210528,2,67099504.9856,0.0380283565881943
40,10239.230528,1,67099525.0176,0.0291546294588891
41,10239.250528,2,67099545.0624,0.0379453766877702
42,10239.270528,1,67099565.0432,0.0291976560739238
43,10239.290528,2,67099585.0624,0.0380119654967525
44,10239.310528,1,67099605.0432,0.0291781916528367
45,10239.330528,2,67099625.0368,0.0378480545823345
46,10239.350528,1,67099645.0432,0.029172044993546
47,10239.370528,2,67099665.0624,0.0376984858729281
48,10239.390528,1,67099685.12,0.0290798451041859
49,10239.410528,2,67099705.0496,0.0375181838670682
50,10239.430528,1,67099725.0816,0.0290675517856045
51,10239.450528,2,67099745.0368,0.037343004077284
52,10239.470528,1,67099765.0304,0.029071649558465
53,10239.490528,2,67099785.2288,0.0371872887085869
54,10239.510528,1,67099805.0944,0.0291034072981335
55,10239.530528,2,67099825.0624,0.0373399307476387
56,10239.550528,1,67099845.0944,0.0291023828549184
57,10239.570528,2,67099865.088,0.0374382772962895
