syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
19,108.595,455.3252,2.59,-3.2214,2.3444,-6.95,1.8276,0.7162,-0.3918,-0.6581
19,107.9766,455.603,2.9742,-1.6399,0.1452,0.8478,0.9008,-1.478,0.9829,-0.7429
19,105.8621,454.367,2.9494,-0.5217,-0.1249,-1.332,0.1263,-0.49,-0.5571,-0.0144
19,105.625,452.5516,3.0113,-0.6164,-0.0862,-1.7653,-0.1228,-0.4781,-0.6649,-0.5923
19,105.3854,449.2543,3.0372,-0.5907,-0.4331,-1.3709,-0.313,-0.352,-0.7769,-1.0491
19,104.9813,445.8742,-3.1121,-0.8163,-0.2236,-1.5549,-0.1064,-0.4267,-0.8966,-1.1892
19,104.4297,443.4623,3.0389,-1.1211,0.0819,-1.4792,-0.0322,-0.4621,-0.7379,-1.4006
19,103.6453,441.1477,3.0675,-1.4305,-0.0843,-1.5257,0.0176,-0.4494,-0.8246,-1.6405
19,103.1662,439.7102,3.0623,-1.4112,-0.1035,-1.7006,-0.0099,-0.6977,-0.7653,-1.7478
19,101.9855,437.1859,-2.9421,-1.1029,-0.2271,-1.1235,-0.1684,-0.2767,-0.7278,-2.2413
19,101.1924,434.3409,-2.927,-0.9312,-0.0717,-1.5907,-0.2057,-0.4784,-0.7045,-2.1384
19,98.787,430.3924,-2.8382,-1.1241,-0.2861,-1.5928,-0.1929,-0.6394,-0.7687,-1.8109
19,97.3794,425.4401,-2.8318,-1.1584,-0.0988,-1.3832,-0.0003,-0.6556,-0.8285,-1.7513
19,96.2113,422.4885,-2.8114,-1.1699,-0.0485,-1.4234,0.1907,-0.4921,-0.91,-1.5115
19,95.8925,419.3536,-2.7566,-1.21,0.1378,-1.7891,0.1876,-0.7386,-0.8242,-1.3012
19,95.338,416.7516,-2.7448,-1.2903,0.1671,-1.6422,0.2842,-0.6201,-0.6377,-1.1637
3,94.4663,415.1164,-2.6912,-1.1565,0.44,-1.5811,0.3709,-0.6631,-0.6731,-0.9858
3,93.9858,414.4751,-2.6683,-1.2374,0.3783,-1.5623,0.5488,-0.5435,-0.5502,-0.9276
3,94.4616,414.4318,-2.7456,-1.2214,0.3788,-1.4473,0.3475,-0.5402,-0.5897,-0.9248
3,94.8498,414.4435,-2.7319,-1.0886,0.4718,-1.4032,0.3404,-0.5967,-0.4869,-0.4742
3,94.6362,416.5607,-2.8532,-0.9693,0.3527,-1.2399,0.5347,-0.5151,-0.2987,-0.6238
3,95.5636,417.8925,-2.8636,-0.7757,0.385,-1.0173,0.4985,-0.4701,-0.306,-0.5214
3,97.4145,420.8038,-3.0327,-0.7242,0.5929,-0.7291,0.7787,-0.5176,-0.1501,-0.5141
3,97.8557,424.8229,3.1161,-0.61,0.8002,-0.5567,0.8695,-0.4856,-0.0022,-0.3638
3,100.7567,429.6856,2.9619,-0.4677,0.8627,-0.2246,1.08,-0.5285,0.0663,-0.1243
3,102.2147,434.9635,2.7871,-0.4683,1.0329,0.0611,1.5082,-0.5306,0.3681,-0.0293
3,103.3542,438.6273,2.7705,-0.4188,1.2596,0.1333,1.8135,-0.5295,0.6341,0.088
3,105.2809,443.556,2.6774,-0.2995,1.2646,0.2106,1.831,-0.4455,0.6141,0.1808
3,107.3956,447.623,2.586,-0.3326,1.0484,0.4927,1.7314,-0.3709,0.7925,0.0235
3,109.5203,451.0197,2.5314,-0.3179,0.9636,0.3226,1.8317,-0.2855,0.6463,-0.165
3,111.1347,454.4456,2.4667,-0.3931,1.0303,0.3753,1.8175,-0.2386,0.5513,-0.0073
3,112.6627,460.3398,2.3656,-0.6045,1.1771,0.4239,1.974,-0.4079,0.9737,-0.2134
3,112.1631,464.6013,2.2672,-0.7291,1.1414,0.5247,1.9604,-0.3103,0.8887,-0.1473
3,112.2825,470.4591,2.221,-0.8361,1.1578,0.4753,1.849,-0.3847,1.3834,-0.1417
3,112.3308,475.1495,2.1962,-0.9037,1.4074,0.34,1.7215,-0.368,1.3233,-0.2021
3,110.5201,480.3983,2.0791,-1.1368,1.2726,0.1064,1.4564,-0.449,1.3143,-0.0007
3,108.614,485.9738,2.1085,-1.2486,1.0717,0.0304,1.4852,-0.4416,1.4256,-0.1504
3,106.8627,490.8057,2.0428,-1.4217,1.3149,0.0854,1.4024,-0.554,1.2025,0.1499
3,105.6427,496.1916,1.9787,-1.4282,1.3285,-0.089,1.2687,-0.6464,1.1298,0.2044
3,103.315,501.4718,1.9317,-1.5539,1.2918,-0.4012,1.2012,-0.7715,1.1129,0.1708
3,100.7729,508.669,1.864,-1.637,1.1594,-0.4718,1.2586,-0.8397,1.0533,-0.1337
3,97.4176,514.8148,1.7962,-1.7058,1.0349,-0.7847,1.0681,-0.612,0.9758,-0.1271
14,96.0329,520.4041,1.7701,-1.5291,0.989,-0.692,1.163,-0.3152,1.1383,-0.6316
14,94.0158,526.1075,1.7811,-1.561,1.0872,-0.5796,1.014,-0.4661,1.0259,-0.2319
14,91.892,529.5398,1.7905,-1.5051,1.0743,-0.6143,1.1333,-0.0437,0.9845,-0.4164
14,91.9438,532.9965,1.6968,-1.543,1.0038,-0.4468,1.0679,-0.1839,0.7976,-0.5077
14,91.314,536.0051,1.7052,-1.4196,0.9141,-0.5605,1.0488,0.0779,0.762,-0.4839
14,91.2835,538.0168,1.7697,-1.2873,0.8519,-0.4088,1.0243,-0.0724,0.5136,-0.2922
14,90.6488,539.7766,1.7495,-1.0587,0.8666,-0.4114,1.1485,-0.2523,0.233,-0.3984
14,90.525,541.616,1.796,-1.0395,0.8055,-0.3375,0.986,-0.055,0.1981,-0.4227
14,89.6982,542.5217,1.7972,-1.1187,0.7169,-0.3176,0.904,-0.183,0.0538,-0.4508
14,88.7162,542.4796,1.8185,-1.1507,0.748,-0.6399,0.9025,0.0106,0.0847,-0.6113
14,87.8069,542.6969,1.8288,-1.063,0.8245,-0.6668,0.8909,-0.2606,0.3828,-0.1771
14,85.9152,541.5763,1.8192,-0.9963,0.6273,-0.9349,0.7124,-0.0606,0.0087,-0.011
14,85.6596,541.3963,1.7995,-1.0445,0.776,-0.9118,0.6237,-0.1982,0.0361,0.0361
14,84.1261,540.0004,1.7927,-1.0844,0.8867,-0.9222,0.5105,-0.5948,0.1296,0.0684
14,83.1684,539.6751,1.7542,-1.0907,0.6964,-1.016,0.6194,-0.303,0.1948,-0.0219
14,83.9416,537.9434,1.7643,-1.0977,0.7787,-0.9062,0.751,-0.3527,0.2664,0.1653
14,83.0008,537.8788,1.8094,-1.0234,0.6145,-0.9044,0.6897,-0.3059,0.2497,0.0109
14,82.5895,537.621,1.7147,-0.8704,0.6629,-0.881,0.6679,-0.2098,0.096,0.1671
14,82.1952,536.6612,1.7989,-0.9748,0.7701,-0.8366,0.6778,-0.5834,0.1191,0.3876
14,81.5276,536.7822,1.7723,-0.7913,0.817,-0.9289,0.7528,-0.4194,0.1244,0.3547
14,81.383,537.8313,1.7694,-0.8921,0.8169,-0.7808,0.671,-0.5659,0.165,0.33
14,82.257,538.2491,1.7496,-0.8765,0.8205,-0.7184,0.6072,-0.5009,0.0995,0.0459
14,83.4466,538.6089,1.7063,-0.8705,0.7852,-0.5803,0.7865,-0.4073,0.0111,0.2009
14,84.3684,538.7445,1.6866,-0.7562,0.8166,-0.254,0.868,-0.4219,-0.0154,0.2199
14,84.7958,538.4873,1.7318,-0.7159,0.8618,-0.3654,0.6426,-0.3264,0.2285,0.2933
14,84.4805,538.6905,1.7101,-0.8345,0.7961,-0.3502,0.6998,-0.3875,0.3202,0.4003
14,84.8951,540.2196,1.7132,-0.8276,0.7118,-0.336,0.7095,-0.1988,-0.1796,0.1095
14,85.0255,540.7722,1.6409,-0.7981,0.8518,-0.3026,0.6097,-0.4105,-0.0323,-0.1386
14,85.4542,540.9337,1.7318,-0.6679,0.723,-0.4676,0.5138,-0.5135,-0.3715,-0.0549
14,85.8656,542.0245,1.6943,-0.608,0.5451,-0.3636,0.4532,-0.4993,-0.4324,-0.1033
14,87.0842,542.6994,1.6832,-0.5002,0.6341,-0.4198,0.3859,-0.6459,-0.3385,-0.0487
14,86.425,543.2522,1.7191,-0.4743,0.4754,-0.4499,0.3056,-0.4827,-0.1156,0.1599
14,85.8466,543.3874,1.7002,-0.3797,0.3062,-0.3974,0.3672,-0.3204,-0.3926,-0.2732
14,85.9918,543.7674,1.6025,-0.5503,0.2371,-0.3722,0.1611,-0.5999,-0.6771,-0.336
14,85.642,543.4874,1.6323,-0.5309,0.1484,-0.0667,0.1375,-0.3538,-0.5962,-0.3347
14,84.8608,543.6544,1.5854,-0.4109,0.0629,-0.2297,0.3766,0.0336,-0.791,-0.2121
14,84.4158,545.1238,1.5915,-0.3687,-0.0809,-0.0828,0.3219,0.0179,-0.6815,-0.3382
14,81.883,546.6072,1.7016,-0.3188,0.2035,-0.1101,0.2989,-0.0671,-0.6096,-0.0488
14,81.7593,547.4251,1.7009,-0.2126,0.3591,-0.0855,0.291,-0.3124,-0.0901,-0.0307
14,81.5237,548.2027,1.7247,-0.2686,0.4455,-0.1588,0.3087,-0.2673,0.0302,-0.0437
14,82.4699,548.6118,1.7352,-0.2484,0.5023,-0.0461,0.0458,-0.3441,0.3417,-0.2417
14,82.5893,550.4196,1.7201,-0.1091,0.6194,-0.0944,0.231,-0.3526,0.025,-0.2676
14,82.8307,551.23,1.7423,0.0689,0.6105,0.1496,0.2784,-0.1913,-0.008,-0.1208
14,82.5084,552.0684,1.7814,0.2729,0.8191,0.0113,0.2343,-0.5236,0.1333,0.2609
14,81.8966,552.9251,1.7887,0.2038,0.8314,0.081,0.332,-0.3999,-0.1738,-0.0186
14,80.9835,552.8952,1.778,0.1672,0.7066,0.1886,0.4142,-0.3993,-0.002,-0.0193
14,80.6612,553.5141,1.827,0.1022,0.5909,0.1339,0.2217,-0.2672,-0.0515,-0.1774
14,79.454,554.1905,1.8331,0.163,0.7196,0.0914,0.2478,-0.47,-0.0616,0.0792
14,79.214,553.8868,1.8284,0.2314,0.6478,0.041,0.0498,-0.3148,-0.3136,-0.266
14,78.6475,553.9107,1.8652,0.3919,0.6731,0.167,0.1345,-0.3959,-0.2114,-0.1546
14,77.9489,554.758,1.8778,0.4274,0.49,0.1798,0.1323,-0.3281,-0.5298,-0.0895
14,76.8473,554.7233,1.8158,0.4276,0.4938,0.2803,0.0446,-0.3975,-0.5769,-0.2467
14,77.2867,554.8325,1.8089,0.4793,0.4212,0.189,0.127,-0.3602,-0.8211,-0.0895
14,75.8106,556.8878,1.9005,0.4155,0.4308,0.2472,0.0803,-0.3236,-0.6208,-0.2589
14,74.0893,559.1595,1.8612,0.3975,0.3979,0.0968,0.0286,-0.2386,-0.4952,-0.1941
14,72.698,560.0421,1.9188,0.2078,0.3384,0.3431,0.1468,-0.099,-0.1045,-0.1416
14,71.5929,561.8659,1.941,0.3287,0.2295,0.2618,-0.1521,-0.1155,-0.3765,-0.1225
14,71.4366,562.6923,1.8939,0.1817,0.3431,0.166,-0.1521,-0.139,-0.5093,-0.1703
14,69.9713,562.2939,2.0227,0.4522,0.3776,0.0363,-0.2313,-0.0555,-0.4858,-0.1848
14,69.1926,563.8986,1.9519,0.534,0.6422,0.1708,0.0504,-0.1949,-0.3086,0.2244
14,68.3963,563.3781,1.986,0.4692,0.3924,0.0702,-0.1924,-0.4116,-0.311,0.3234
14,68.514,564.5039,1.9856,0.4055,0.4488,0.0997,-0.1736,-0.3767,-0.4605,0.3273
14,69.3446,563.6094,1.9972,0.5563,0.3207,0.0917,-0.3147,-0.2569,-0.5811,0.2179
14,70.8266,563.6698,1.9507,0.4934,0.4072,0.0599,-0.22,-0.2537,-0.6847,0.123
14,70.6642,563.9463,1.9022,0.5813,0.3817,0.3326,-0.1303,-0.5349,-0.6674,0.5659
14,70.1996,563.2479,1.8787,0.5861,0.4532,0.4461,-0.0214,-0.6255,-0.5123,0.5443
14,71.225,563.0163,1.8308,0.7702,0.6068,0.6234,0.0953,-0.4292,-0.5015,0.6231
14,71.189,561.8867,1.8387,0.8521,0.4782,0.514,0.0617,-0.5566,-0.6998,0.4575
