syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
16,359.8838,231.6151,2.8609,1.6591,-0.8765,1.6326,-1.6088,-0.489,2.2103,3.685
16,359.7043,231.0104,1.5419,0.8924,1.284,-3.6151,1.034,-0.6712,-3.1526,-0.1037
16,361.1054,232.4197,2.5906,0.333,-0.0687,-0.0435,-0.4239,-0.8943,0.6162,0.8346
16,361.0905,233.952,2.6246,0.3245,0.184,-0.2804,-0.2083,-0.9552,0.5772,0.3195
16,361.0197,234.0615,2.5606,0.2614,0.0954,-0.2671,-0.3256,-1.0621,0.5556,0.3655
16,360.8753,233.7674,2.5775,0.3241,0.0068,-0.4006,-0.364,-1.1817,0.4411,0.3224
16,360.7923,234.9729,2.6071,0.215,0.1018,-0.3322,-0.296,-1.2049,0.4444,0.1643
16,361.1589,234.5092,2.565,0.1971,0.0495,-0.3042,-0.3614,-1.1745,0.2031,0.2591
16,361.2664,234.3165,2.5695,0.1467,0.0805,-0.2829,-0.3281,-1.1266,0.2632,0.2523
16,360.7815,234.3885,2.5989,0.2489,0.0619,-0.1889,-0.4056,-1.2147,0.1856,0.3674
16,360.9973,233.9949,2.5551,0.2184,0.067,-0.3224,-0.4487,-1.1302,0.1799,0.1986
16,361.4585,234.904,2.5835,0.1483,0.2769,-0.137,-0.4602,-1.2434,0.0885,0.449
16,360.9586,234.9064,2.5993,0.199,0.3492,-0.305,-0.4837,-1.0333,0.0366,0.1673
16,360.2441,235.4253,2.5764,0.0748,0.3164,-0.1713,-0.3724,-1.0482,-0.0213,0.0489
16,360.0494,235.474,2.598,0.0197,0.276,-0.2814,-0.4887,-0.9686,0.3264,0.1448
16,359.8449,236.5484,2.5656,0.1075,0.3157,-0.4057,-0.5559,-0.93,0.6502,0.6377
16,360.3608,237.3683,2.5519,0.0943,0.2249,-0.384,-0.6158,-0.9765,0.7989,0.2212
16,359.7491,236.9886,2.594,0.019,0.295,-0.4897,-0.7683,-1.0145,0.8914,-0.0894
16,359.7771,237.2968,2.5796,0.01,0.3846,-0.2618,-0.5921,-1.1659,0.653,0.1522
16,358.546,237.4398,2.59,-0.0747,0.2289,-0.4696,-0.4769,-1.0155,0.67,0.2051
16,358.1214,237.4938,2.6071,0.0163,0.3027,-0.5766,-0.4582,-1.234,0.541,0.1038
16,357.3698,237.696,2.5995,-0.065,0.424,-0.5318,-0.3703,-1.3363,0.4829,0.172
16,356.1881,239.3737,2.5806,-0.2841,0.1693,-0.3591,-0.3867,-1.4549,0.5235,0.1229
16,355.2872,239.3037,2.5676,-0.1642,0.2489,-0.4411,-0.3394,-1.4603,0.4487,0.2194
16,354.4206,239.9413,2.6032,-0.3143,0.1099,-0.5795,-0.342,-1.2516,0.3726,-0.0232
16,354.4329,241.0704,2.539,-0.3967,0.2518,-0.6503,-0.1457,-1.366,0.2704,-0.0842
16,353.5151,241.9735,2.5678,-0.4355,0.2831,-0.4469,-0.0441,-1.2522,0.3835,0.1566
16,352.0486,242.595,2.5611,-0.4578,0.2157,-0.3825,-0.2042,-1.1646,0.4385,0.3071
16,351.5923,243.7394,2.5704,-0.3556,0.1955,-0.5385,-0.1676,-1.3006,0.4834,0.3757
16,350.4791,245.3679,2.5759,-0.3549,0.3772,-0.4868,-0.059,-1.2636,0.4075,0.2205
16,348.1801,247.606,2.5978,-0.4865,0.5429,-0.5327,-0.099,-1.2609,0.3891,-0.0176
16,345.2904,249.7249,2.5794,-0.4889,0.5254,-0.1997,-0.0334,-1.3654,0.4681,0.06
16,342.8672,252.3309,2.5438,-0.6098,0.6838,-0.1044,0.0746,-1.3835,0.6007,-0.0658
16,339.6797,254.2151,2.5424,-0.5843,0.7934,-0.2597,0.2697,-1.2496,0.6408,0.046
16,336.942,258.4713,2.5093,-0.7336,0.637,-0.2478,0.3286,-1.1202,0.7358,0.3174
