mouse_id,genotype,trial_key,trial_type,timepoint,analysis_window,duration_s,n_peaks,transient_freq_per_sec,transient_freq_per_min,mean_peak_amp_z,median_peak_amp_z,mean_absolute_deviation,threshold_z,n_social_bouts
588,NE,W2__ID588_NE__3CT_FP2_3__3CT_W2_C3-Trial_____4,Novel,W2,Entire_trial,299.88009599999987,105,0.3501399439327912,21.008396635967472,2.145806972293693,1.9306408642808028,0.7475536015197236,1.1213304022795854,6
590,NE,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,Novel,Preinduction,Entire_trial,299.88022399999863,94,0.31345848267740534,18.80750896064432,1.9256727379804446,1.7748741190020003,0.7888644335044733,1.18329665025671,6
590,NE,W2__ID590_NE__3CT_FP5_3__3CT_W2_C3-Trial_____7,Novel,W2,Entire_trial,299.87993600000027,96,0.32012811954181525,19.207687172508916,1.923272954688955,1.645860711499963,0.76732383524083,1.150985752861245,8
533,NE,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,Social,Preinduction,Entire_trial,299.84051199999885,65,0.21678191371284827,13.006914822770897,1.9617077705799344,1.6391014802360881,0.7072577412778119,1.060886611916718,2
533,NE,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,Social,W1,Entire_trial,299.84035199999926,85,0.28348419228109834,17.0090515368659,2.112023410146947,1.649641155543204,0.742326866759445,1.1134903001391676,8
533,NE,W2__ID533_NE__3CT_FP19_3__3CT_W2_C3-Trial____21,Social,W2,Entire_trial,299.84031999999934,86,0.2868193310359334,17.209159862156003,2.000459850963741,1.7590387932083356,0.7615118493154764,1.1422677739732148,8
541,NE,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,Social,Preinduction,Entire_trial,299.84064000000217,88,0.2934892348148649,17.609354088891894,2.069719389674674,1.8852309649180987,0.7609376965997466,1.14140654489962,10
541,NE,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,Social,W1,Entire_trial,299.88006400000086,101,0.3368013153418552,20.208078920511312,1.980613117033138,1.723975879516572,0.7469645546194716,1.1204468319292076,8
541,NE,W2__ID541_NE__3CT_FP22_3__3CT_W2_C3-Trial____24,Social,W2,Entire_trial,299.8799680000011,131,0.4368414498430236,26.210486990581416,1.9906508331319541,1.7777660909823563,0.7749110999337457,1.1623666499006187,11
566,NE,Preinduction__ID566_NE__3CT_FP8_3__3CT_Preinduction_C3-Trial____10,Social,Preinduction,Entire_trial,299.84003200000006,88,0.2934898299370512,17.60938979622307,2.042656617010855,1.8279437526709077,0.7358990848094107,1.103848627214116,17
566,NE,W1__ID566_NE__3CT_FP7_3__3CT_W1_C3-Trial____10,Social,W1,Entire_trial,299.840064,87,0.2901546872668757,17.409281236012543,1.9695200698663395,1.6953025787397293,0.7272450937791581,1.0908676406687372,9
566,NE,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,Social,W2,Entire_trial,299.8402239999996,102,0.340181175958567,20.41087055751402,2.0642789942601834,1.670653419807672,0.7452342592893927,1.117851388934089,7
580,NE,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,Social,Preinduction,Entire_trial,299.84015999999974,77,0.2568034915669738,15.408209494018427,2.1387210468331475,1.892674295555969,0.7375902849310533,1.1063854273965799,9
580,NE,W1__ID580_NE__3CT_FP10_3__3CT_W1_C3-Trial____13,Social,W1,Entire_trial,299.8402879999994,75,0.2501331642264169,15.007989853585014,2.251704808319727,2.0582645902055052,0.7171664599712736,1.0757496899569103,7
580,NE,W2__ID580_NE__3CT_FP10_3__3CT_W2_C3-Trial____12,Social,W2,Entire_trial,299.84035199999926,77,0.25680332712523024,15.408199627513815,2.2883761608834545,2.1678125434028623,0.7338621890566428,1.1007932835849643,10
588,NE,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,Social,Preinduction,Entire_trial,299.8396480000001,75,0.25013369812920794,15.008021887752477,2.2831501663435163,2.080085687347284,0.7352952010955077,1.1029428016432616,3
588,NE,W1__ID588_NE__3CT_FP1_3__3CT_W1_C3-Trial_____3,Social,W1,Entire_trial,299.83977600000026,83,0.2768145077589703,16.608870465538217,2.165753816919027,1.9055428492137194,0.7587977427573158,1.1381966141359738,4
588,NE,W2__ID588_NE__3CT_FP1_3__3CT_W2_C3-Trial_____3,Social,W2,Entire_trial,299.8397439999999,105,0.35018706526110177,21.011223915666108,2.1954365495884542,1.8637601427943693,0.7466186956675797,1.1199280435013694,5
590,NE,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,Social,Preinduction,Entire_trial,299.84012800000073,84,0.28014929342612804,16.808957605567684,1.9766002133532543,1.833218263257343,0.7872671777572638,1.1809007666358957,5
590,NE,W1__ID590_NE__3CT_FP4_3__3CT_W1_C3-Trial_____6,Social,W1,Entire_trial,299.87993600000027,82,0.27344276877530055,16.406566126518033,2.0647969623653357,1.7759767646201412,0.7437205886656924,1.1155808829985385,8
590,NE,W2__ID590_NE__3CT_FP4_3__3CT_W2_C3-Trial_____6,Social,W2,Entire_trial,299.83999999999924,87,0.29015474919957385,17.40928495197443,1.8987353828570974,1.6940529551901111,0.7916150900636582,1.1874226350954873,6
533,NE,Preinduction__ID533_NE__3CT_FP20_3__3CT_Preinduction_C3-Trial____22,Hab,Preinduction,Social_interaction,5.259999999999991,4,0.7604562737642598,45.62737642585559,1.7037694224548536,1.4972911442261754,0.7380191200154634,1.1070286800231952,2
533,NE,W1__ID533_NE__3CT_FP22_3__3CT_W1_C3-Trial____26,Hab,W1,Social_interaction,3.860000000000003,3,0.7772020725388595,46.63212435233157,3.4952064476083584,4.292014734922684,0.754273160875511,1.1314097413132664,3
533,NE,W2__ID533_NE__3CT_FP18_3__3CT_W2_C3-Trial____20,Hab,W2,Social_interaction,15.100000000000023,10,0.6622516556291381,39.73509933774829,2.3378293009585436,2.0507572526854254,0.7596008435357958,1.1394012653036938,5
541,NE,Preinduction__ID541_NE__3CT_FP23_3__3CT_Preinduction_C3-Trial____25,Hab,Preinduction,Social_interaction,7.980000000000004,4,0.50125313283208,30.075187969924798,2.1722140338296496,2.093932300807189,0.7625265155911125,1.1437897733866689,3
541,NE,W1__ID541_NE__3CT_FP25_3__3CT_W1_C3-Trial____30,Hab,W1,Social_interaction,32.120000000000005,11,0.34246575342465746,20.547945205479447,1.8860999759031203,1.7578200334302003,0.7628477178027792,1.1442715767041687,8
541,NE,W2__ID541_NE__3CT_FP21_3__3CT_W2_C3-Trial____23,Hab,W2,Social_interaction,12.060000000000029,9,0.7462686567164161,44.77611940298496,2.0293705984096326,1.83406498520145,0.7834695083248147,1.175204262487222,6
566,NE,Preinduction__ID566_NE__3CT_FP7_3__3CT_Preinduction_C3-Trial_____9,Hab,Preinduction,Social_interaction,37.34,17,0.4552758435993572,27.316550615961432,2.6626379921889605,2.500566638438291,0.7519012498137227,1.1278518747205841,9
566,NE,W1__ID566_NE__3CT_FP6_3__3CT_W1_C3-Trial_____9,Hab,W1,Social_interaction,39.14000000000003,26,0.6642820643842612,39.85692386305567,2.3540849505579384,2.163220541413243,0.7908423182817441,1.1862634774226162,11
566,NE,W2__ID566_NE__3CT_FP6_3__3CT_W2_C3-Trial_____8,Hab,W2,Social_interaction,13.67999999999996,7,0.51169590643275,30.701754385965,2.026422733526215,1.9348526294247639,0.7767016771253614,1.1650525156880422,6
580,NE,Preinduction__ID580_NE__3CT_FP10_3__3CT_Preinduction_C3-Trial____12,Hab,Preinduction,Social_interaction,13.38000000000001,5,0.3736920777279519,22.42152466367711,2.601897624355029,2.647272749769132,0.7598999700361915,1.139849955054287,3
580,NE,W1__ID580_NE__3CT_FP9_3__3CT_W1_C3-Trial____12,Hab,W1,Social_interaction,15.780000000000005,9,0.5703422053231938,34.22053231939163,2.722034297331059,2.5137422905286035,0.7438206283911922,1.1157309425867883,4
580,NE,W2__ID580_NE__3CT_FP9_3__3CT_W2_C3-Trial____11,Hab,W2,Social_interaction,22.73999999999992,10,0.43975373790677375,26.385224274406426,2.8359765124468814,2.6651798952539716,0.779182659333546,1.168773989000319,8
588,NE,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,Hab,Preinduction,Social_interaction,22.04700000000001,12,0.5442917403728396,32.65750442237037,3.050170069863676,3.1220386344712674,0.735319323234646,1.102978984851969,5
588,NE,W1__ID588_NE__3CT_FP0_3__3CT_W1_C3-Trial_____1,Hab,W1,Social_interaction,59.52000000000001,20,0.336021505376344,20.16129032258064,2.1449879573820234,1.8159130811905488,0.732948620119053,1.0994229301785796,6
588,NE,W2__ID588_NE__3CT_FP0_3__3CT_W2_C3-Trial_____1,Hab,W2,Social_interaction,36.6,14,0.3825136612021858,22.950819672131146,2.1598260835870033,1.6443968627842174,0.7829645542638494,1.174446831395774,4
590,NE,Preinduction__ID590_NE__3CT_FP3_3__3CT_Preinduction_C3-Trial_____5,Hab,Preinduction,Social_interaction,28.259999999999955,11,0.3892427459306446,23.354564755838677,1.9324029260824653,1.8110383561179284,0.7870554648146632,1.1805831972219947,7
590,NE,W1__ID590_NE__3CT_FP3_3__3CT_W1_C3-Trial_____5,Hab,W1,Social_interaction,43.27999999999999,21,0.4852125693160815,29.11275415896489,2.003625951258186,1.6853737642209479,0.7772906541862906,1.1659359812794359,6
590,NE,W2__ID590_NE__3CT_FP3_3__3CT_W2_C3-Trial_____5,Hab,W2,Social_interaction,27.359999999999985,11,0.4020467836257312,24.122807017543874,1.5721162477395085,1.3342641027927176,0.7710036464456372,1.1565054696684558,5
533,NE,Preinduction__ID533_NE__3CT_FP22_3__3CT_Preinduction_C3-Trial____24,Novel,Preinduction,Social_interaction,11.540000000000003,13,1.1265164644714036,67.59098786828422,3.251371579968906,3.0151140092467656,0.6797566454197647,1.019634968129647,3
533,NE,W1__ID533_NE__3CT_FP24_3__3CT_W1_C3-Trial____28,Novel,W1,Social_interaction,31.10000000000001,12,0.38585209003215426,23.151125401929256,2.143849211836814,1.705304272444695,0.7463779975205963,1.1195669962808945,4
533,NE,W2__ID533_NE__3CT_FP20_3__3CT_W2_C3-Trial____22,Novel,W2,Social_interaction,27.36,17,0.6213450292397661,37.280701754385966,2.470320543533441,2.2067418398306557,0.7358214574690846,1.103732186203627,5
541,NE,Preinduction__ID541_NE__3CT_FP25_3__3CT_Preinduction_C3-Trial____27,Novel,Preinduction,Social_interaction,13.419999999999993,7,0.5216095380029809,31.296572280178857,2.1434509226135594,2.104432283113207,0.7436683971009644,1.1155025956514466,5
541,NE,W1__ID541_NE__3CT_FP28_3__3CT_W1_C3-Trial____33,Novel,W1,Social_interaction,10.040000000000006,8,0.7968127490039836,47.808764940239016,2.3313703165991324,2.156061324099078,0.7547865544405146,1.1321798316607719,5
541,NE,W2__ID541_NE__3CT_FP23_3__3CT_W2_C3-Trial____25,Novel,W2,Social_interaction,59.439999999999955,19,0.31965006729475126,19.179004037685075,2.210704161346197,1.8848104375048227,0.7762005622187369,1.1643008433281055,11
566,NE,Preinduction__ID566_NE__3CT_FP9_3__3CT_Preinduction_C3-Trial____11,Novel,Preinduction,Social_interaction,27.02000000000001,9,0.33308660251665423,19.985196150999254,2.0468130607652295,1.9716148321231544,0.7587468940046301,1.1381203410069451,5
566,NE,W1__ID566_NE__3CT_FP8_3__3CT_W1_C3-Trial____11,Novel,W1,Social_interaction,97.30000000000001,28,0.28776978417266186,17.26618705035971,2.05204702459156,1.939071977713492,0.7912685914290236,1.1869028871435354,12
566,NE,W2__ID566_NE__3CT_FP8_3__3CT_W2_C3-Trial____10,Novel,W2,Social_interaction,26.25999999999999,13,0.4950495049504952,29.70297029702971,1.7870396778007038,1.7225758997920502,0.77981822489645,1.169727337344675,6
580,NE,Preinduction__ID580_NE__3CT_FP12_3__3CT_Preinduction_C3-Trial____14,Novel,Preinduction,Social_interaction,45.50000000000003,30,0.6593406593406589,39.560439560439534,2.3649539890817537,2.0325825651009564,0.738756574840038,1.1081348622600569,5
580,NE,W1__ID580_NE__3CT_FP11_3__3CT_W1_C3-Trial____14,Novel,W1,Social_interaction,55.75999999999999,20,0.35868005738880926,21.520803443328557,1.922073954897621,1.956536451288073,0.7278838690135274,1.0918258035202912,9
580,NE,W2__ID580_NE__3CT_FP11_3__3CT_W2_C3-Trial____13,Novel,W2,Social_interaction,29.960000000000058,13,0.4339118825100125,26.03471295060075,1.7351575957991257,1.632169001232793,0.784249234932091,1.1763738523981364,9
588,NE,Preinduction__ID588_NE__3CT_FP2_3__3CT_Preinduction_C3-Trial_____4,Novel,Preinduction,Social_interaction,10.603999999999985,11,1.0373443983402504,62.24066390041502,3.0311243805131896,3.2086246440969184,0.7432161764368839,1.1148242646553257,3
588,NE,W1__ID588_NE__3CT_FP2_3__3CT_W1_C3-Trial_____4,Novel,W1,Social_interaction,18.759999999999987,10,0.5330490405117274,31.982942430703645,2.1326509979808255,1.6372816980323466,0.7086361573836815,1.0629542360755222,4
588,NE,W2__ID588_NE__3CT_FP2_3__3CT_W2_C3-Trial_____4,Novel,W2,Social_interaction,40.920000000000016,16,0.3910068426197457,23.460410557184744,2.4057911103805645,2.3237344616121183,0.7475536015197236,1.1213304022795854,6
590,NE,Preinduction__ID590_NE__3CT_FP5_3__3CT_Preinduction_C3-Trial_____7,Novel,Preinduction,Social_interaction,24.639999999999986,13,0.5275974025974028,31.65584415584417,1.95944845684245,1.950045639281271,0.7888644335044733,1.18329665025671,6
590,NE,W2__ID590_NE__3CT_FP5_3__3CT_W2_C3-Trial_____7,Novel,W2,Social_interaction,32.319999999999965,13,0.40222772277227764,24.13366336633666,2.2387474303479604,2.059749591107951,0.76732383524083,1.150985752861245,8
533,NE,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,Social,Preinduction,Social_interaction,9.66,8,0.8281573498964803,49.689440993788814,3.467990108083158,3.270956461412472,0.7072577412778119,1.060886611916718,2
533,NE,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,Social,W1,Social_interaction,34.84000000000003,21,0.6027554535017217,36.1653272101033,3.2312211032360816,3.2756743173299476,0.742326866759445,1.1134903001391676,8
533,NE,W2__ID533_NE__3CT_FP19_3__3CT_W2_C3-Trial____21,Social,W2,Social_interaction,76.04000000000002,39,0.5128879537085743,30.77327722251446,2.208569696330582,1.927961263847221,0.7615118493154764,1.1422677739732148,8
541,NE,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,Social,Preinduction,Social_interaction,45.699999999999996,22,0.48140043763676155,28.884026258205694,2.1360974271589654,1.9043408773716695,0.7609376965997466,1.14140654489962,10
541,NE,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,Social,W1,Social_interaction,49.92,24,0.4807692307692307,28.846153846153843,2.5363796324811214,1.9589703346161929,0.7469645546194716,1.1204468319292076,8
541,NE,W2__ID541_NE__3CT_FP22_3__3CT_W2_C3-Trial____24,Social,W2,Social_interaction,42.18000000000001,18,0.42674253200568985,25.60455192034139,2.58145027616813,2.3648092455847243,0.7749110999337457,1.1623666499006187,11
566,NE,Preinduction__ID566_NE__3CT_FP8_3__3CT_Preinduction_C3-Trial____10,Social,Preinduction,Social_interaction,104.59999999999994,44,0.4206500956022947,25.239005736137685,2.3129106276085483,2.099322063746647,0.7358990848094107,1.103848627214116,17
566,NE,W1__ID566_NE__3CT_FP7_3__3CT_W1_C3-Trial____10,Social,W1,Social_interaction,111.56,45,0.4033703836500538,24.202223019003227,2.1517444573201714,1.7959767657884667,0.7272450937791581,1.0908676406687372,9
566,NE,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,Social,W2,Social_interaction,87.96000000000001,36,0.40927694406548426,24.556616643929054,2.251728597330968,2.122276021430216,0.7452342592893927,1.117851388934089,7
580,NE,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,Social,Preinduction,Social_interaction,71.95999999999997,42,0.5836575875486384,35.019455252918306,2.36489632501269,2.1274690379557075,0.7375902849310533,1.1063854273965799,9
580,NE,W1__ID580_NE__3CT_FP10_3__3CT_W1_C3-Trial____13,Social,W1,Social_interaction,55.93999999999998,34,0.6077940650697178,36.46764390418306,2.4643854016195768,2.446291379556103,0.7171664599712736,1.0757496899569103,7
580,NE,W2__ID580_NE__3CT_FP10_3__3CT_W2_C3-Trial____12,Social,W2,Social_interaction,59.82000000000005,21,0.351053159478435,21.0631895687061,2.541835016651725,2.3691649623881363,0.7338621890566428,1.1007932835849643,10
588,NE,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,Social,Preinduction,Social_interaction,26.509000000000015,17,0.641291636802595,38.4774982081557,2.812180539186175,2.6132560899608355,0.7352952010955077,1.1029428016432616,3
588,NE,W1__ID588_NE__3CT_FP1_3__3CT_W1_C3-Trial_____3,Social,W1,Social_interaction,27.900000000000034,15,0.5376344086021498,32.25806451612899,2.746308091577825,2.2810866158745844,0.7587977427573158,1.1381966141359738,4
588,NE,W2__ID588_NE__3CT_FP1_3__3CT_W2_C3-Trial_____3,Social,W2,Social_interaction,36.27999999999997,21,0.578831312017641,34.72987872105846,3.038106050886166,3.037053151395448,0.7466186956675797,1.1199280435013694,5
590,NE,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,Social,Preinduction,Social_interaction,48.55999999999992,16,0.32948929159802365,19.76935749588142,2.2180020387428026,1.8670658248161303,0.7872671777572638,1.1809007666358957,5
590,NE,W1__ID590_NE__3CT_FP4_3__3CT_W1_C3-Trial_____6,Social,W1,Social_interaction,117.38,42,0.3578122337706594,21.468734026239563,2.522643392606938,2.0478567060327855,0.7437205886656924,1.1155808829985385,8
590,NE,W2__ID590_NE__3CT_FP4_3__3CT_W2_C3-Trial_____6,Social,W2,Social_interaction,56.80000000000001,29,0.51056338028169,30.6338028169014,2.2762293085215606,2.1443148046122364,0.7916150900636582,1.1874226350954873,6
