method,trial_key,mouse_id,genotype,trial_type,timepoint,peak_number,peak_time_s,peak_amp_z,trial_mean_z,mean_absolute_deviation,MAD_multiplier,threshold_z,is_social_interaction,social_bout_number,time_from_social_onset_s,time_from_social_offset_s
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,25,82.31987200000003,1.2752336987402706,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,26,83.63987199999974,1.355662135488328,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,27,88.47987199999989,1.2412969450067652,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,28,89.11987200000021,1.7398775941648137,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,29,92.59987199999978,3.663088034385554,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,30,94.7998720000005,2.569417865451552,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,31,95.9198720000004,1.3738424507354634,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,32,96.55987199999981,3.1431824433418445,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,True,1.0,0.32787199999981453,-4.934128000000186
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,33,97.07987200000025,4.465462297558464,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,True,1.0,0.8478720000002511,-4.414127999999749
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,34,98.03987200000029,1.109939361893775,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,True,1.0,1.8078720000002875,-3.454127999999713
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,35,99.95987200000036,1.6892306976934792,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,True,1.0,3.7278720000003602,-1.5341279999996402
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,36,103.27987200000007,1.811138745421829,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,37,103.95987200000036,2.122116882342342,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,38,105.03987200000029,2.332834086880965,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,39,107.79983999999968,2.1686529543827615,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,40,110.35984000000008,1.3316897646277819,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,41,112.79983999999968,1.6604548599944144,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,42,121.79983999999968,1.1635074302655892,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,True,2.0,0.598839999999683,-0.381160000000321
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,43,125.43984,4.410266459187573,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,44,127.1998080000003,2.4471588837788962,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,45,161.19977600000038,1.3923725742655022,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,46,161.7197759999999,1.3260539768522244,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,47,163.03977600000053,3.3952646086945344,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,48,164.35977600000024,2.1442707174088853,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,49,165.23977600000035,3.1558238153696423,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,50,170.55974400000014,2.6850262997544876,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,51,174.1597440000005,1.645011872508792,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,52,182.4797440000002,1.6855856044920818,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,53,183.55974400000014,1.5126900564388874,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,54,186.9197439999998,2.348337826956996,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,55,194.55971200000022,1.379220271803449,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,56,196.6797120000001,2.0223283066986752,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,True,3.0,0.6337120000001164,-7.1682879999999045
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,57,197.2397120000005,4.433961158883024,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,True,3.0,1.1937120000005166,-6.608287999999504
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,58,197.799712,3.943696040289919,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,True,3.0,1.7537120000000073,-6.048288000000014
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,59,198.799712,5.28491838883431,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,True,3.0,2.7537120000000073,-5.048288000000014
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,60,199.99971199999982,4.233580967842469,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,True,3.0,3.9537119999998254,-3.8482880000001956
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,61,201.55971200000022,3.10089482560069,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,True,3.0,5.5137120000002255,-2.2882879999997954
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,62,204.07971199999974,2.5674210141950713,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,63,204.9197119999999,2.489839906031138,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,64,217.71968000000015,2.011338919461868,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,True,5.0,2.767680000000155,-0.1733199999998476
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,65,221.23967999999968,1.6561981983943794,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,66,223.31968000000052,1.9864094823802576,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,67,223.95967999999993,1.564372934743894,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,68,225.4396800000004,1.8204420389073692,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,69,229.71968000000015,1.9211033521482521,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,70,230.95967999999993,2.4397191671943532,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,71,231.87968,2.2730800100627673,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,72,232.83968000000004,1.2853972087101564,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,73,239.51968000000033,1.4694311965310398,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,74,241.63968000000023,1.3560255534618475,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,75,242.75968000000012,1.3936281415416718,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,76,244.1196799999998,1.186321971517434,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,77,247.6796800000002,2.0031125752522336,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP0_3__3CT_Preinduction_C3-Trial_____1,588,NE,Hab,Preinduction,78,295.15967999999975,1.457149091387394,7.582155376925172e-18,0.735319323234646,1.5,1.102978984851969,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,1,6.640000000000327,1.7520443988474883,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,2,11.600000000000364,2.850946255184065,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,3,19.039968000000044,1.227002979536065,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,4,37.39996799999972,2.4297042012063743,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,5,41.87996800000019,1.1135111648965383,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,6,42.839968000000226,2.7889938006751067,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,7,43.95996800000012,1.3981678189217202,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,8,45.31996799999979,2.3336166826213236,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
whole_trial_mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,9,50.43993599999976,3.2073745092000783,3.791077688462586e-17,0.7352952010955077,1.5,1.1029428016432616,False,,,
