syllable,centroid x,centroid y,heading,latent_state 0,latent_state 1,latent_state 2,latent_state 3,latent_state 4,latent_state 5,latent_state 6
16,485.7547,702.8224,-1.5374,1.8712,0.1789,-6.401,0.1835,0.6344,0.5925,-0.8225
16,485.2774,700.5945,-1.4756,-2.1059,-1.828,-3.5734,2.4312,-1.6448,0.0724,0.5193
16,484.5055,703.0712,-1.5573,0.6178,0.3473,0.1745,0.1536,-0.5956,0.2251,0.0288
16,484.4043,704.3693,-1.5873,0.4345,0.3589,0.4463,0.3303,-0.6829,0.4178,0.1136
16,482.7004,702.8219,-1.6026,0.3109,0.3265,0.5567,0.1425,-0.62,0.344,-0.0409
16,481.9257,699.9552,-1.5847,0.1195,0.4934,0.3495,0.3386,-0.6671,0.6182,-0.1649
20,480.998,697.4194,-1.5928,0.0415,0.598,0.0504,0.3097,-0.212,0.8352,-0.3716
20,481.0888,694.6032,-1.6038,0.0872,0.4411,0.0931,0.5998,-0.1356,0.3815,-0.2179
20,479.4016,692.5415,-1.5956,-0.1668,0.4969,-0.3465,0.9169,-0.2272,0.5443,0.0589
20,477.3846,688.6592,-1.6845,-0.1537,0.5481,-0.3153,1.2283,-0.3648,0.2144,0.099
20,477.6369,684.3046,-1.7156,-0.1186,0.5181,-0.4698,1.6924,-0.1938,0.2918,0.0879
20,476.7279,681.0072,-1.6394,-0.1649,0.5733,-0.8421,1.9626,0.316,0.0644,0.0144
20,476.2928,677.4689,-1.738,0.0275,0.5853,-0.8741,2.1566,0.5401,0.1885,-0.1574
20,475.0503,676.155,-1.7529,0.1242,0.6084,-0.8999,2.1712,0.5748,-0.2483,-0.1574
20,474.9373,675.3945,-1.7966,0.3107,0.5497,-0.9776,2.2434,0.369,-0.4252,-0.0345
20,474.1276,673.5001,-1.8497,0.4101,0.4744,-1.0312,2.319,0.4454,-0.3266,0.1418
20,473.8133,672.2744,-1.9127,0.6207,0.2905,-0.8414,2.3022,0.3199,-0.55,0.453
20,474.348,671.7899,-1.9403,0.6764,0.3096,-0.8264,2.2525,0.14,-0.3349,0.5732
20,473.7448,670.8416,-2.0841,0.5403,0.3231,-0.554,2.4936,-0.5466,-0.5036,0.6027
20,472.8714,670.371,-2.1527,0.6145,0.3902,-0.1678,2.7042,-0.8128,-0.9316,0.7545
20,471.7614,669.2289,-2.152,0.5255,0.3035,-0.0562,2.7013,-1.0539,-0.9589,0.82
20,469.9751,668.768,-2.1844,0.6144,0.3034,-0.1147,2.7449,-0.5147,-1.0823,0.5698
20,467.6844,668.0588,-2.1173,0.6254,0.2689,-0.2934,2.5461,-0.1986,-0.3296,0.524
20,465.0369,668.6556,-2.2034,0.7421,0.1896,-0.2225,2.3283,-0.188,0.0963,0.5189
20,461.7898,668.0168,-2.2209,0.7701,0.2953,-0.4543,2.4579,0.1206,0.082,0.4622
31,457.8304,666.6497,-2.2773,0.849,0.141,-0.783,2.7254,0.5355,0.2866,0.3286
31,453.2791,666.6846,-2.3648,0.5331,0.3225,-0.3216,2.4934,1.1561,0.231,1.0241
31,449.0263,664.7055,-2.4008,0.5492,0.0183,-0.5189,2.6025,1.7326,0.8124,1.1989
31,444.4559,663.6767,-2.3052,0.6583,-0.1386,-0.8256,2.4266,1.8404,0.8579,1.0936
31,440.8801,662.9908,-2.3831,0.6795,-0.1145,-1.0351,2.7145,1.8998,0.6282,1.0504
31,437.5814,662.4233,-2.4237,0.5744,-0.3793,-1.1556,3.182,2.4974,0.9649,0.8722
31,433.6653,661.901,-2.5181,0.4842,-0.3181,-0.8024,2.6997,2.273,0.3246,1.1214
31,431.2565,661.57,-2.664,0.3315,-0.2871,-0.5227,3.1201,2.767,-0.0451,0.7139
31,427.69,660.9457,-2.6621,0.125,-0.3909,-0.8339,3.2314,2.9205,-0.215,0.1194
31,423.6784,659.9256,-2.6807,0.012,0.256,-0.7728,2.7341,2.6269,-0.0291,-0.0329
31,419.8796,658.5572,-2.6467,-0.5585,-0.2457,-0.5358,0.9192,1.7223,0.6681,1.0459
31,414.9673,656.2853,-2.66,-0.7616,-0.4025,-0.4573,-0.6015,1.0876,1.1552,0.9527
60,411.2575,653.8476,-2.575,-0.8688,-0.5592,-0.5145,-1.1133,0.9868,0.6552,1.5702
60,407.7351,649.4739,-2.6419,-1.0862,-0.6508,-0.578,-1.1259,1.7066,0.2111,1.2577
60,402.6152,646.5107,-2.6374,-1.3237,-0.5245,-0.554,-0.637,1.709,0.2646,0.6951
60,398.6156,645.7352,-2.6265,-1.5461,-0.5829,-0.5249,-0.3329,0.5794,0.0342,-0.7047
60,393.6517,644.0332,-2.6123,-1.6582,-0.3045,-0.48,0.0622,0.4621,0.0758,-2.6262
60,388.6819,642.7093,-2.6643,-1.446,-0.1881,-0.2557,-0.0173,-0.2756,-0.0367,-2.8808
60,383.5409,640.607,-2.6146,-1.3508,0.1733,-0.5222,0.3166,-0.8107,0.4606,-2.9288
60,378.3741,639.1318,-2.613,-1.375,0.1003,-0.442,0.3763,-0.939,0.3914,-2.4389
60,374.6453,637.7132,-2.5971,-1.3696,0.0879,-0.5199,0.2337,-0.8035,-0.053,-2.6148
60,371.8599,636.3686,-2.6594,-1.3385,-0.1628,-0.5185,0.1171,-0.8556,-0.3561,-2.4073
60,368.2392,635.0831,-2.5904,-1.215,-0.4133,-0.7502,-0.0487,-0.6528,-0.6854,-2.6101
60,365.4567,633.5653,-2.6058,-1.2244,-0.3069,-0.3907,-0.1798,-0.7642,-0.5474,-2.3568
60,362.3197,632.2999,-2.6588,-1.0977,-0.1615,-0.2937,-0.5608,-0.6611,-0.9282,-1.5134
60,359.9626,631.7588,-2.625,-0.9441,-0.413,0.2528,-0.4584,-0.2084,-0.5173,-1.1979
60,358.9118,631.0814,-2.5582,-0.8028,-0.5728,0.5669,-0.3724,0.0543,0.4754,-0.3408
9,357.6486,630.0412,-2.5566,-0.698,-0.5887,0.5512,-0.3154,0.3014,0.4889,-0.6741
9,357.2383,629.9037,-2.4644,-0.5376,-0.552,0.3582,-0.4984,0.3338,0.941,-0.4879
9,357.9971,628.8967,-2.4576,-0.5785,-0.8259,0.1391,-0.4628,0.1764,0.6633,-1.1961
9,357.6004,628.4525,-2.4541,-0.4297,-0.5913,0.0524,-0.4477,0.1001,0.8457,-1.1225
9,358.7915,627.7268,-2.4323,-0.4887,-0.7545,0.078,-0.548,0.1601,1.0542,-1.5033
9,358.6337,626.7584,-2.4083,-0.5441,-0.8707,-0.1317,-0.6088,0.3846,1.34,-1.7569
9,360.1218,624.1342,-2.3068,-0.61,-1.0576,-0.3301,-0.8826,0.3893,1.0724,-1.9057
9,358.9528,621.5505,-2.2454,-0.4372,-0.9245,-0.6965,-0.8684,0.2365,1.111,-1.9181
9,359.2533,618.0004,-2.2604,-0.3871,-0.7454,-0.9254,-0.7324,-0.0187,0.6701,-1.5608
9,359.6103,616.7964,-2.1902,-0.3341,-0.4116,-1.1678,-0.7642,-0.0586,0.6205,-1.6384
9,359.9841,614.5125,-2.1427,-0.24,-0.3651,-1.3937,-0.7568,-0.1187,0.702,-1.4062
9,359.4706,613.3052,-2.1248,-0.4179,-0.5382,-1.1075,-0.8193,-0.1978,0.9238,-1.7573
9,359.5141,611.3938,-2.1054,-0.4194,-0.1572,-1.4264,-0.7874,-0.2778,1.081,-1.8897
9,359.1684,610.1735,-2.1307,-0.6718,-0.0952,-1.4997,-0.7437,-0.1988,0.8677,-1.6562
9,358.5386,610.0437,-2.1262,-0.7763,-0.1653,-1.6318,-0.5939,-0.236,0.8532,-1.2162
9,357.8268,608.7904,-2.1176,-0.6506,-0.2817,-1.4219,-0.6122,-0.2643,0.6403,-1.0232
9,356.8095,608.9201,-2.0956,-0.9012,-0.4545,-1.095,-0.4382,-0.3177,0.4327,-0.9307
9,355.7811,607.6114,-2.0947,-0.7543,-0.1,-1.3121,-0.3081,-0.3938,0.245,-0.5209
9,353.8659,606.4762,-2.1272,-1.0934,-0.2053,-1.0454,-0.0437,-0.4283,-0.5016,-0.8302
9,352.749,605.2261,-2.0981,-1.2578,-0.1071,-0.6288,-0.017,-0.7155,-0.127,-0.6373
9,350.3624,602.7107,-2.1191,-1.0598,0.2188,-0.8434,0.2936,-0.7917,-0.3359,-0.675
9,348.9395,600.6823,-2.0699,-1.004,0.0615,-0.5758,0.2327,-0.7736,-0.3375,-0.561
9,347.0262,598.5175,-2.0964,-1.0016,0.1824,-0.6661,0.1705,-0.4636,-0.1997,-0.815
9,346.2052,597.6739,-2.1015,-1.0224,0.1206,-0.5865,-0.024,-0.4023,-0.1209,-0.546
9,344.3983,596.1979,-2.0661,-1.1869,0.4395,-0.9594,-0.0057,-0.5773,-0.0235,-0.5904
9,342.7634,592.7989,-2.1299,-1.1497,0.089,-0.3558,-0.1289,-0.5239,0.2118,-0.523
9,342.5078,590.2976,-2.1459,-1.2256,0.359,-0.4639,0.1226,-0.412,0.2648,-0.3429
9,341.0966,587.9418,-2.1446,-1.1878,0.3393,-0.7138,0.0839,-0.6069,0.0536,-0.6667
9,339.4209,585.1726,-2.1295,-1.1989,0.2336,-0.8243,0.0319,-0.6881,-0.2036,-0.728
9,338.5193,582.1093,-2.0863,-1.1611,0.2466,-0.973,0.062,-0.6316,-0.214,-0.9989
9,337.6086,581.1179,-2.0706,-1.1015,0.1538,-0.7139,-0.2484,-0.8526,-0.5489,-0.663
9,337.9975,579.4317,-2.0253,-1.0196,0.3135,-0.9876,-0.4413,-0.8231,-0.2662,-0.6335
9,338.4544,576.71,-1.9161,-0.8748,0.1041,-0.8408,-0.5283,-0.9095,-0.2426,-0.3858
9,338.8537,574.1572,-1.8254,-0.7955,0.0292,-1.0665,-0.5891,-0.9219,-0.0714,-0.1182
9,339.2024,570.4701,-1.7682,-0.6359,0.1006,-1.1338,-0.6456,-0.8217,-0.3156,-0.0919
9,339.232,569.0864,-1.7468,-0.6284,-0.1224,-1.2988,-0.6038,-0.588,-0.5361,-0.5348
9,339.4297,565.7929,-1.6929,-0.6527,-0.308,-1.2444,-0.6402,-0.7707,-0.5223,-0.4305
9,340.7506,563.7764,-1.6253,-0.6026,0.0779,-1.5014,-0.3435,-0.391,-0.7278,-0.4777
9,341.8577,561.0419,-1.6118,-0.6726,0.0204,-1.6032,-0.3107,-0.5683,-0.6947,-0.1376
9,343.8632,557.6375,-1.6218,-0.7538,0.0332,-1.4622,-0.205,-0.5035,-0.9534,-0.0961
9,343.634,554.1438,-1.5997,-0.8658,-0.1606,-1.152,-0.3251,-0.5818,-1.0006,-0.2717
9,343.8284,551.2197,-1.5625,-1.0819,0.0894,-1.1803,-0.1532,-0.6503,-0.786,-0.3582
9,346.494,549.5111,-1.6121,-1.3218,-0.1059,-0.9825,-0.2137,-0.5916,-0.5645,-0.6589
9,347.7041,544.796,-1.5872,-1.2869,-0.0638,-0.7549,-0.1411,-0.5238,-0.5755,-0.8482
9,347.4622,540.2949,-1.575,-1.3364,-0.2511,-0.3592,-0.2222,-0.6268,-1.0112,-0.9245
9,347.0268,535.5649,-1.5619,-1.5557,-0.2686,-0.5574,-0.2437,-0.653,-0.7315,-0.8383
9,346.7111,530.967,-1.5167,-1.6289,-0.5675,-0.0456,-0.1896,-0.4956,-0.8413,-1.2183
9,346.111,526.9455,-1.5459,-1.7185,-0.4905,0.132,-0.2094,-0.5658,-0.9236,-1.2358
9,344.8296,522.9175,-1.5483,-1.7493,-0.6208,0.3332,-0.1069,-0.5918,-0.9025,-1.0467
9,343.2773,517.5807,-1.5401,-1.5744,-0.3057,0.2744,0.1153,-0.5043,-0.8711,-1.2789
9,343.0475,512.6387,-1.5053,-1.5858,-0.5216,0.5983,0.1249,-0.4016,-0.6524,-1.1738
9,343.2733,507.5202,-1.5056,-1.4539,-0.289,0.399,0.0863,-0.3413,-0.246,-1.2437
9,344.9448,502.261,-1.4433,-1.5445,-0.5076,0.5087,0.0066,-0.1552,-0.1608,-1.3425
9,347.2917,496.3059,-1.4608,-1.5428,-0.4035,-0.0037,-0.0165,-0.4122,-0.1779,-1.1115
9,348.2301,492.8083,-1.436,-1.4115,-0.3785,-0.2434,-0.1833,-0.105,-0.1676,-0.8987
9,350.0138,489.4406,-1.4162,-1.2864,-0.2538,-0.6072,-0.2603,-0.3491,-0.1576,-0.9513
9,351.871,485.3937,-1.3666,-1.2994,-0.3192,-0.6092,-0.2214,-0.4554,-0.3369,-1.0616
9,353.8163,481.5228,-1.4078,-1.5953,-0.5573,-0.38,-0.2504,-0.3504,-0.409,-1.2244
9,355.8387,477.6118,-1.4342,-1.4141,-0.5975,-0.1046,-0.253,-0.313,-0.1891,-1.1227
9,356.7969,473.9996,-1.4834,-1.2481,-0.4446,0.1235,0.1104,-0.2779,-0.2083,-1.241
9,357.8015,470.3977,-1.4777,-1.0691,-0.3571,0.0717,0.1367,-0.2068,-0.2639,-0.6998
9,358.3535,467.4068,-1.4968,-1.0377,-0.1788,0.0218,0.4071,-0.2985,-0.1457,-0.929
9,357.5938,467.0114,-1.5372,-0.8274,0.0904,0.1213,0.5529,-0.3271,0.1318,-0.8514
9,357.6415,467.2551,-1.5168,-0.7119,-0.0324,-0.1029,0.7805,-0.3035,0.108,-1.148
9,356.5046,467.1267,-1.4961,-0.3476,0.3882,-0.5769,0.8421,-0.75,-0.1322,-0.7734
9,356.6938,468.2054,-1.4786,-0.7064,-0.3875,-0.1616,0.6533,-0.4543,-0.4791,-0.8178
9,356.4667,468.3366,-1.4754,-0.8145,-0.4531,-0.0155,0.6268,-0.499,-0.5239,-1.2289
9,356.6264,466.5222,-1.4431,-1.009,-0.409,0.0042,0.7041,-0.3104,-0.5823,-1.4138
9,356.087,465.5711,-1.4343,-0.9064,-0.0388,0.009,0.704,-0.6021,-0.5948,-1.1632
9,356.7284,465.9286,-1.47,-0.8424,-0.166,0.0744,0.793,-0.4198,-0.5364,-1.1723
9,357.5123,465.201,-1.4798,-0.8824,-0.1312,0.1302,0.8727,-0.2753,-0.317,-1.2499
9,357.0156,465.6308,-1.4457,-0.8879,-0.3408,-0.0732,0.6994,-0.375,-0.064,-1.2423
9,356.6994,464.8972,-1.4584,-0.8433,-0.2977,-0.0927,0.8047,-0.0936,-0.159,-1.334
9,357.7461,463.8068,-1.4663,-0.7392,-0.1457,-0.2023,0.7443,-0.0033,-0.2312,-0.9939
9,358.0792,462.5929,-1.4465,-0.7292,-0.0254,-0.3822,0.7766,-0.2624,-0.3609,-0.8887
9,358.0424,463.0534,-1.4629,-0.7479,0.2153,-0.3639,0.8586,-0.4016,-0.5493,-1.1257
9,357.5494,462.0184,-1.4451,-0.8199,0.1997,-0.2492,0.7627,-0.5463,-0.4358,-1.217
9,357.2158,461.8086,-1.4472,-0.9894,0.3241,-0.058,0.9397,-0.447,-0.0938,-1.0816
9,356.2819,461.5645,-1.4611,-0.7886,0.1853,0.0779,0.9491,-0.4667,-0.2752,-1.0156
9,355.8039,460.3984,-1.4465,-0.6244,0.4259,-0.3118,1.2619,-0.5284,-0.367,-0.7065
9,356.4601,459.1332,-1.4998,-0.7174,0.226,-0.0602,1.1843,-0.5417,-0.2261,-0.8285
9,355.1919,458.7521,-1.4685,-0.8732,0.101,0.3134,1.1544,-0.5648,-0.2727,-1.0049
9,354.8242,458.8203,-1.5048,-0.8544,0.1001,0.1669,1.0663,-0.5432,0.0921,-0.7654
9,355.3523,458.5727,-1.4705,-0.88,-0.1512,0.2972,1.0122,-0.5504,0.0454,-0.9516
9,355.2497,458.247,-1.5042,-0.8844,-0.2967,0.3001,1.0862,-0.2666,-0.0502,-1.1552
9,355.3898,458.2061,-1.4909,-0.9767,0.071,0.0787,1.0016,-0.2102,0.3021,-0.9057
9,354.6984,457.0796,-1.4797,-0.8521,-0.1738,0.229,0.8438,-0.3661,-0.0979,-1.4042
9,354.7944,455.622,-1.4939,-0.9984,0.0135,0.0127,0.8213,-0.2128,-0.2844,-1.4557
9,355.3551,453.6241,-1.4586,-0.9365,0.0838,0.1346,0.8287,-0.5115,0.0505,-1.3965
9,355.6529,452.2197,-1.4911,-1.0931,0.0027,0.5236,0.8677,-0.3687,-0.0151,-1.1641
9,355.6908,449.3108,-1.5245,-0.8904,0.3719,0.2671,0.8431,-0.2716,0.1896,-0.8029
9,354.2924,447.0973,-1.5279,-1.2163,0.0397,0.7058,0.8974,-0.337,-0.0416,-1.1634
9,354.3271,444.209,-1.5341,-1.3578,-0.1244,0.8779,0.8036,-0.4371,0.2314,-1.4157
9,353.6712,440.611,-1.5255,-1.3522,0.0098,0.7845,0.762,-0.5349,0.1836,-1.822
9,353.4896,436.3521,-1.5234,-1.2377,0.1077,0.6157,0.8274,-0.7001,0.1447,-1.5157
9,354.3745,431.5494,-1.5186,-1.2038,0.0302,0.5778,0.6547,-0.6948,0.1076,-1.5254
9,354.5053,427.1527,-1.5136,-1.2525,0.2818,0.2785,0.4616,-0.8667,0.326,-0.888
9,355.9246,422.1059,-1.5155,-1.2764,0.2538,-0.1104,0.5212,-0.4209,0.2942,-0.4734
9,357.2564,417.2963,-1.5205,-1.2339,0.3753,-0.1747,0.4135,-0.4641,0.4392,-0.0178
9,359.2406,412.1206,-1.5275,-1.275,0.1642,-0.1073,0.2205,-0.7514,0.2684,-0.3075
9,361.1586,405.6412,-1.5459,-1.1528,0.2953,-0.225,0.2075,-0.569,0.3826,-0.373
9,363.347,399.3441,-1.6575,-1.2837,0.2303,-0.3325,0.2279,-0.6465,0.2723,-0.6662
9,362.9371,392.8588,-1.644,-1.4586,0.0575,-0.3767,0.2025,-0.7421,0.5268,-0.7058
9,361.6394,387.5393,-1.6461,-1.5218,0.0585,-0.1233,0.1209,-0.6055,0.4497,-0.7759
9,360.6653,381.5185,-1.6353,-1.5973,-0.1198,0.0964,-0.0651,-0.5763,0.7581,-1.4039
9,360.5982,374.7815,-1.6434,-1.5679,-0.2343,0.0778,0.1896,-0.3364,1.085,-1.6846
9,360.0889,368.9379,-1.6352,-1.6737,-0.514,0.2723,0.0224,-0.2789,0.8617,-1.6903
9,358.9475,364.9213,-1.5891,-1.4239,-0.3707,-0.0518,0.0585,0.0021,1.118,-1.8384
9,358.4534,359.8527,-1.5488,-1.3769,-0.5228,-0.2418,-0.0462,0.0967,1.1021,-1.6056
26,357.5757,356.4659,-1.5659,-1.2524,-0.492,-0.3875,-0.1147,-0.1847,1.0336,-1.5379
26,357.0127,353.6881,-1.5994,-1.1919,-0.1915,-0.6759,-0.0285,0.423,1.0682,-1.8862
26,357.519,350.2552,-1.6047,-1.2832,-0.1533,-0.7268,-0.1732,0.7101,1.4807,-1.9645
26,358.031,349.2841,-1.6218,-1.1824,-0.0032,-0.709,-0.5587,1.0034,1.6935,-1.8481
26,358.091,346.1697,-1.6409,-1.1444,0.0649,-0.8491,-0.4128,1.2611,1.3599,-1.8543
26,358.0827,341.7167,-1.6536,-1.2666,0.2196,-0.7933,-0.3653,0.8904,1.417,-1.531
26,359.2772,340.0532,-1.6919,-1.061,0.3961,-0.8017,-0.423,-0.2077,1.4797,-1.1622
26,358.4777,336.5435,-1.7566,-0.9487,0.3543,-0.9193,-0.098,-0.6212,1.1,-0.7827
26,357.7792,332.7854,-1.7424,-1.1791,0.318,-0.8233,-0.1759,-0.3225,0.6145,-0.7168
26,357.2421,328.3514,-1.7429,-1.5396,0.2213,-0.6584,-0.0399,0.5489,0.8339,-1.0527
26,356.3314,323.729,-1.7568,-1.493,0.1172,-0.9773,-0.107,0.2779,0.534,-1.0954
26,356.1695,319.8814,-1.7539,-1.5484,0.3605,-1.0038,0.0237,0.4742,0.3754,-1.2051
26,355.3385,316.1559,-1.7431,-1.5658,0.2596,-1.4299,0.1938,0.0427,0.0932,-1.3938
26,354.9014,313.6362,-1.6702,-1.4766,0.0165,-1.0525,-0.3226,-0.6163,0.5048,-0.7692
26,354.4484,310.1298,-1.6688,-1.4315,0.0595,-1.0725,-0.3777,-0.6704,0.4288,-0.9679
26,353.0444,308.2643,-1.6262,-1.5422,0.1187,-0.9155,-0.1007,-0.6398,0.5627,-0.9101
26,352.8125,305.051,-1.5861,-1.4738,0.3364,-0.6099,-0.1262,-0.7648,-0.2908,-0.8591
26,351.089,301.9895,-1.6299,-1.4768,0.4563,-0.5613,0.0659,-1.0208,0.2498,-0.7229
26,351.2828,299.3113,-1.5967,-1.5835,0.3193,-0.5673,0.1303,-1.0151,-0.2047,-0.6083
26,350.6673,296.5198,-1.5872,-1.5857,0.2914,-0.5888,0.3195,-1.2146,-0.0124,-0.8957
0,350.2215,294.14,-1.5894,-1.5122,0.2683,-0.6951,0.298,-1.1903,-0.0655,-0.8486
0,350.8516,291.8612,-1.5956,-1.4911,0.2851,-0.616,0.2584,-1.2552,-0.0451,-0.9974
0,351.3463,290.5526,-1.5494,-1.54,0.2311,-0.9405,-0.2771,-1.2217,0.0797,-0.8862
0,353.2044,287.5434,-1.5193,-1.4051,-0.0253,-1.0792,-0.4184,-0.9194,0.0758,-0.8076
0,355.0916,285.6186,-1.4222,-1.1719,-0.0922,-1.2559,-0.5323,-0.7582,-0.0792,-0.7161
0,357.2629,283.0822,-1.3839,-1.0669,-0.2158,-1.4465,-0.7325,-0.6245,-0.1653,-0.6851
0,358.6369,281.6275,-1.3691,-1.0042,-0.4003,-1.555,-0.8013,-0.5643,-0.261,-0.8959
0,361.0618,280.2959,-1.3487,-0.8941,-0.3233,-1.655,-0.8285,-0.3866,-0.4912,-0.6023
0,362.8916,279.5887,-1.2757,-1.137,-0.2145,-1.685,-0.6885,-0.5087,-0.5804,-0.6666
0,363.9802,278.8556,-1.2751,-0.9998,-0.2786,-1.6962,-0.856,-0.5807,-0.76,-0.7179
0,365.6679,277.6582,-1.2548,-1.0561,-0.2714,-1.6305,-0.9703,-0.6024,-0.6865,-0.6371
