FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,G0
0,6424.271552,7,43871214.8736,0.00392464195709632
1,6424.29152,2,43871234.7648,0.0353105087385006
2,6424.31152,1,43871254.7456,0.0220490913188682
3,6424.33152,2,43871274.9184,0.0348464359620546
4,6424.35152,1,43871294.8224,0.0219825025098859
5,6424.37152,2,43871314.7264,0.0346067162497183
6,6424.39152,1,43871334.7584,0.0219056692687524
7,6424.41152,2,43871354.7264,0.034513491917143
8,6424.43152,1,43871374.7968,0.0217960538447354
9,6424.45152,2,43871394.7392,0.0342911877394636
10,6424.47152,1,43871414.7968,0.0217028295121601
11,6424.49152,2,43871434.7648,0.0341774745425861
12,6424.51152,1,43871454.7456,0.0216311184871023
13,6424.53152,2,43871474.7648,0.0341170323928945
14,6424.55152,1,43871494.7584,0.0216065318499396
15,6424.57152,2,43871514.752,0.0337748683590469
16,6424.59152,1,43871534.7456,0.0215081853012888
17,6424.61152,2,43871554.7648,0.0336806195832565
18,6424.63152,1,43871574.8864,0.0214170098551437
19,6424.65152,2,43871594.7392,0.0333517733112054
20,6424.67152,1,43871614.7712,0.0213995943204868
21,6424.69152,2,43871634.7776,0.0331704468621304
22,6424.71152,1,43871654.8096,0.021373983240109
23,6424.73152,2,43871674.816,0.0331089802692237
24,6424.75152,1,43871694.8096,0.0212612944864466
25,6424.77152,2,43871714.7904,0.032929702706579
26,6424.79152,1,43871734.8224,0.0211895834613887
27,6424.81152,2,43871754.8672,0.0331550802139037
28,6424.83152,1,43871774.8224,0.0212254389739177
29,6424.85152,2,43871794.8032,0.03334869998156
30,6424.87152,1,43871814.784,0.0211066035609646
31,6424.89152,2,43871834.8032,0.0335382219763559
32,6424.91152,1,43871854.7968,0.0211107013338251
33,6424.93152,2,43871874.7776,0.033648861843588
34,6424.95152,1,43871894.784,0.0210297703198312
35,6424.97152,2,43871914.7904,0.0339592681377671
36,6424.99152,1,43871934.784,0.0210768947077264
37,6425.01152,2,43871954.7904,0.0342030856229639
38,6425.03152,1,43871974.8224,0.020982645931936
39,6425.05152,2,43871994.816,0.0342963099555392
40,6425.07152,1,43872014.8224,0.0208699571782736
41,6425.09152,2,43872034.8032,0.0343280676952077
42,6425.11152,1,43872054.8224,0.0209037638043723
43,6425.13152,2,43872074.9056,0.0341866945315221
44,6425.15152,1,43872094.7968,0.0209355215440408
45,6425.17152,2,43872114.8288,0.0340524924703424
46,6425.19152,1,43872134.8224,0.0208474194275411
47,6425.21152,2,43872154.8032,0.0338793615669883
48,6425.23152,1,43872174.8608,0.0208453705411109
49,6425.25152,2,43872194.816,0.0337246706415063
50,6425.27152,1,43872214.8096,0.0207705861864077
51,6425.29152,2,43872234.8288,0.0333568955272809
52,6425.31152,1,43872254.8352,0.0208853238265003
53,6425.33152,2,43872274.88,0.0329378982522999
54,6425.35152,1,43872294.8352,0.0208197594607331
55,6425.37152,2,43872314.8544,0.032584465343086
56,6425.39152,1,43872334.8352,0.0207654639703321
57,6425.41152,2,43872354.8416,0.0321357592148667
58,6425.43152,1,43872374.8864,0.020736779560309
59,6425.45152,2,43872394.8416,0.0319298461286291
60,6425.47152,1,43872414.8352,0.0207203884688672
61,6425.49152,2,43872434.8544,0.0318263773639027
62,6425.51152,1,43872454.8608,0.0207050218206405
63,6425.53152,2,43872474.9056,0.0319534083225767
64,6425.55152,1,43872494.9504,0.0206619952056058
65,6425.57152,2,43872514.8672,0.0325342676255455
66,6425.59152,1,43872534.8608,0.0207214129120823
67,6425.61152,2,43872554.8544,0.0329768270944742
68,6425.63152,1,43872574.9504,0.0206517507734546
69,6425.65152,2,43872594.8672,0.0336447640707276
70,6425.67152,1,43872614.9248,0.0206578974327453
71,6425.69152,2,43872634.88,0.0340197102874588
72,6425.71152,1,43872654.8736,0.0207296084578032
73,6425.73152,2,43872674.88,0.0339234126252382
74,6425.75152,1,43872694.8736,0.0207183395824369
75,6425.77152,2,43872714.88,0.0337574528243899
76,6425.79152,1,43872734.8864,0.0207214129120823
77,6425.81152,2,43872754.8672,0.0333251377876124
78,6425.83152,1,43872774.8864,0.0206578974327453
79,6425.85152,2,43872794.8928,0.0330925891777819
80,6425.87152,1,43872814.8736,0.0206486774438093
81,6425.89152,2,43872834.8928,0.0328917983076198
82,6425.91152,1,43872854.976,0.0205103776097691
83,6425.93152,2,43872874.8928,0.0330628803245436
84,6425.95152,1,43872894.8992,0.0205708197594607
85,6425.97152,2,43872914.9056,0.0328313561579282
86,6425.99152,1,43872934.8992,0.020546233122298
87,6426.01152,2,43872954.9056,0.0326151986395394
88,6426.03152,1,43872974.9376,0.0206107730448501
89,6426.05152,2,43872994.8928,0.032420554428668
