method,trial_key,mouse_id,genotype,trial_type,timepoint,analysis_window,duration_s,n_peaks,transient_freq_per_sec,transient_freq_per_min,mean_peak_amp_z,median_peak_amp_z,trial_mean_z,mean_absolute_deviation,threshold_z,trial_duration_s,interaction_duration_s,outside_interaction_duration_s,n_interaction_bouts
mean_MAD,W2__ID541_NE__3CT_FP22_3__3CT_W2_C3-Trial____24,541,NE,Social,W2,Interaction,42.18000000000001,16,0.37932669511616873,22.759601706970123,2.729055338431319,2.5514090195981147,7.581144153215259e-18,0.7749110999337457,1.5498221998674915,299.8799680000011,42.18000000000001,257.6999680000011,11
mean_MAD,Preinduction__ID566_NE__3CT_FP8_3__3CT_Preinduction_C3-Trial____10,566,NE,Social,Preinduction,Interaction,104.59999999999994,37,0.3537284894837478,21.223709369024867,2.5070184706905816,2.1763720548497116,0.0,0.7358990848094107,1.4717981696188214,299.84003200000006,104.59999999999994,195.24003200000013,17
mean_MAD,W1__ID566_NE__3CT_FP7_3__3CT_W1_C3-Trial____10,566,NE,Social,W1,Interaction,111.56,32,0.28684116170670493,17.210469702402296,2.5089187668159285,1.9830917008727278,-1.895538844231293e-18,0.7272450937791581,1.4544901875583163,299.840064,111.56,188.28006399999998,9
mean_MAD,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,Interaction,87.96000000000001,28,0.3183265120509322,19.099590723055933,2.5043363044201077,2.174657490265912,7.582155376925172e-18,0.7452342592893927,1.4904685185787854,299.8402239999996,87.96000000000001,211.88022399999957,7
mean_MAD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,Interaction,71.95999999999997,35,0.48638132295719866,29.18287937743192,2.577240990218887,2.2047596854752585,1.5164310753850343e-17,0.7375902849310533,1.4751805698621065,299.84015999999974,71.95999999999997,227.88015999999976,9
mean_MAD,W1__ID580_NE__3CT_FP10_3__3CT_W1_C3-Trial____13,580,NE,Social,W1,Interaction,55.93999999999998,27,0.48265999284948174,28.959599570968905,2.7857560103680017,2.7814853218760565,0.0,0.7171664599712736,1.4343329199425472,299.8402879999994,55.93999999999998,243.90028799999942,7
mean_MAD,W2__ID580_NE__3CT_FP10_3__3CT_W2_C3-Trial____12,580,NE,Social,W2,Interaction,59.82000000000005,19,0.31761952524239356,19.057171514543615,2.669867087108783,2.4714457616317658,1.5164310753850343e-17,0.7338621890566428,1.4677243781132856,299.84035199999926,59.82000000000005,240.0203519999992,10
mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,Interaction,26.509000000000015,13,0.4903994869666903,29.423969218001417,3.2825978552882704,3.0820297349777994,3.791077688462586e-17,0.7352952010955077,1.4705904021910154,299.8396480000001,26.509000000000015,273.3306480000001,3
mean_MAD,W1__ID588_NE__3CT_FP1_3__3CT_W1_C3-Trial_____3,588,NE,Social,W1,Interaction,27.900000000000034,14,0.5017921146953399,30.107526881720396,2.8594475117816778,2.3778993769814836,-7.582155376925172e-18,0.7587977427573158,1.5175954855146316,299.83977600000026,27.900000000000034,271.9397760000002,4
mean_MAD,W2__ID588_NE__3CT_FP1_3__3CT_W2_C3-Trial_____3,588,NE,Social,W2,Interaction,36.27999999999997,19,0.5237045203969133,31.422271223814796,3.225640265198954,3.07154326906149,-5.6866165326938794e-18,0.7466186956675797,1.4932373913351593,299.8397439999999,36.27999999999997,263.5597439999999,5
mean_MAD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,Interaction,48.55999999999992,13,0.2677100494233942,16.062602965403652,2.406720436296035,1.9687965508523289,1.5164310753850343e-17,0.7872671777572638,1.5745343555145277,299.84012800000073,48.55999999999992,251.28012800000081,5
mean_MAD,W1__ID590_NE__3CT_FP4_3__3CT_W1_C3-Trial_____6,590,NE,Social,W1,Interaction,117.38,34,0.2896575225762481,17.379451354574886,2.8163233049159064,2.4433261939011084,2.274343245964578e-17,0.7437205886656924,1.4874411773313847,299.87993600000027,117.38,182.49993600000028,8
mean_MAD,W2__ID590_NE__3CT_FP4_3__3CT_W2_C3-Trial_____6,590,NE,Social,W2,Interaction,56.80000000000001,23,0.40492957746478864,24.295774647887317,2.5099105607317767,2.4506118395064678,-1.5164310753850343e-17,0.7916150900636582,1.5832301801273163,299.83999999999924,56.80000000000001,243.03999999999922,6
mean_MAD,Preinduction__ID533_NE__3CT_FP21_3__3CT_Preinduction_C3-Trial____23,533,NE,Social,Preinduction,Outside interaction,290.1805119999988,35,0.1206145780044669,7.236874680268014,2.0684198038127883,1.880159246847596,4.5492932261551035e-17,0.7072577412778119,1.4145154825556239,299.84051199999885,9.66,290.1805119999988,2
mean_MAD,W1__ID533_NE__3CT_FP23_3__3CT_W1_C3-Trial____27,533,NE,Social,W1,Outside interaction,265.0003519999992,36,0.13584887615545546,8.150932569327328,2.0935968711857136,1.8894716306509,0.0,0.742326866759445,1.48465373351889,299.84035199999926,34.84000000000003,265.0003519999992,8
mean_MAD,W2__ID533_NE__3CT_FP19_3__3CT_W2_C3-Trial____21,533,NE,Social,W2,Outside interaction,223.80031999999932,29,0.12957979684747586,7.774787810848552,2.1291510371427895,1.8834638353344606,3.0328621507700686e-17,0.7615118493154764,1.5230236986309529,299.84031999999934,76.04000000000002,223.80031999999932,8
mean_MAD,Preinduction__ID541_NE__3CT_FP24_3__3CT_Preinduction_C3-Trial____26,541,NE,Social,Preinduction,Outside interaction,254.14064000000218,46,0.181002141176632,10.86012847059792,2.364324687269078,2.1943690897796917,0.0,0.7609376965997466,1.5218753931994933,299.84064000000217,45.699999999999996,254.14064000000218,10
mean_MAD,W1__ID541_NE__3CT_FP26_3__3CT_W1_C3-Trial____31,541,NE,Social,W1,Outside interaction,249.96006400000084,47,0.1880300366701772,11.281802200210633,2.1336824718303355,1.9125225932637129,1.5162288306430518e-17,0.7469645546194716,1.4939291092389433,299.88006400000086,49.92,249.96006400000084,8
mean_MAD,W2__ID541_NE__3CT_FP22_3__3CT_W2_C3-Trial____24,541,NE,Social,W2,Outside interaction,257.6999680000011,70,0.2716337163068631,16.298022978411787,2.2391101587047353,2.2145165291114948,7.581144153215259e-18,0.7749110999337457,1.5498221998674915,299.8799680000011,42.18000000000001,257.6999680000011,11
mean_MAD,Preinduction__ID566_NE__3CT_FP8_3__3CT_Preinduction_C3-Trial____10,566,NE,Social,Preinduction,Outside interaction,195.24003200000013,31,0.15877891271806377,9.526734763083827,1.9928628726717268,1.8247103469885178,0.0,0.7358990848094107,1.4717981696188214,299.84003200000006,104.59999999999994,195.24003200000013,17
mean_MAD,W1__ID566_NE__3CT_FP7_3__3CT_W1_C3-Trial____10,566,NE,Social,W1,Outside interaction,188.28006399999998,27,0.14340339293702387,8.604203576221432,2.0544976747671235,1.7308995741408024,-1.895538844231293e-18,0.7272450937791581,1.4544901875583163,299.840064,111.56,188.28006399999998,9
mean_MAD,W2__ID566_NE__3CT_FP7_3__3CT_W2_C3-Trial_____9,566,NE,Social,W2,Outside interaction,211.88022399999957,39,0.18406625811382982,11.043975486829789,2.4079779017934078,2.078673707953155,7.582155376925172e-18,0.7452342592893927,1.4904685185787854,299.8402239999996,87.96000000000001,211.88022399999957,7
mean_MAD,Preinduction__ID580_NE__3CT_FP11_3__3CT_Preinduction_C3-Trial____13,580,NE,Social,Preinduction,Outside interaction,227.88015999999976,20,0.08776542898688512,5.265925739213107,2.2976506129467817,1.9801224971840723,1.5164310753850343e-17,0.7375902849310533,1.4751805698621065,299.84015999999974,71.95999999999997,227.88015999999976,9
mean_MAD,W1__ID580_NE__3CT_FP10_3__3CT_W1_C3-Trial____13,580,NE,Social,W1,Outside interaction,243.90028799999942,25,0.10250090397597258,6.150054238558355,2.609742500479016,2.2278163032294915,0.0,0.7171664599712736,1.4343329199425472,299.8402879999994,55.93999999999998,243.90028799999942,7
mean_MAD,W2__ID580_NE__3CT_FP10_3__3CT_W2_C3-Trial____12,580,NE,Social,W2,Outside interaction,240.0203519999992,38,0.15831990780515198,9.499194468309119,2.646516815272873,2.54564421146756,1.5164310753850343e-17,0.7338621890566428,1.4677243781132856,299.84035199999926,59.82000000000005,240.0203519999992,10
mean_MAD,Preinduction__ID588_NE__3CT_FP1_3__3CT_Preinduction_C3-Trial_____3,588,NE,Social,Preinduction,Outside interaction,273.3306480000001,41,0.15000147367301447,9.000088420380868,2.483125023694283,2.3503499412834037,3.791077688462586e-17,0.7352952010955077,1.4705904021910154,299.8396480000001,26.509000000000015,273.3306480000001,3
mean_MAD,W1__ID588_NE__3CT_FP1_3__3CT_W1_C3-Trial_____3,588,NE,Social,W1,Outside interaction,271.9397760000002,48,0.1765096695527173,10.590580173163037,2.340301516522652,2.097856630330954,-7.582155376925172e-18,0.7587977427573158,1.5175954855146316,299.83977600000026,27.900000000000034,271.9397760000002,4
mean_MAD,W2__ID588_NE__3CT_FP1_3__3CT_W2_C3-Trial_____3,588,NE,Social,W2,Outside interaction,263.5597439999999,56,0.2124755440648782,12.748532643892693,2.307604867378753,2.1238647107974575,-5.6866165326938794e-18,0.7466186956675797,1.4932373913351593,299.8397439999999,36.27999999999997,263.5597439999999,5
mean_MAD,Preinduction__ID590_NE__3CT_FP4_3__3CT_Preinduction_C3-Trial_____6,590,NE,Social,Preinduction,Outside interaction,251.28012800000081,40,0.15918489185105744,9.551093511063446,2.317374144624218,2.1915627542883964,1.5164310753850343e-17,0.7872671777572638,1.5745343555145277,299.84012800000073,48.55999999999992,251.28012800000081,5
mean_MAD,W1__ID590_NE__3CT_FP4_3__3CT_W1_C3-Trial_____6,590,NE,Social,W1,Outside interaction,182.49993600000028,16,0.08767126362170327,5.260275817302197,2.0308781770647775,1.960364345767116,2.274343245964578e-17,0.7437205886656924,1.4874411773313847,299.87993600000027,117.38,182.49993600000028,8
mean_MAD,W2__ID590_NE__3CT_FP4_3__3CT_W2_C3-Trial_____6,590,NE,Social,W2,Outside interaction,243.03999999999922,29,0.11932192231731441,7.159315339038865,2.0550029030306836,1.8730679663787624,-1.5164310753850343e-17,0.7916150900636582,1.5832301801273163,299.83999999999924,56.80000000000001,243.03999999999922,6
